ROI	structure	N57437	N57442	N57446	N57447	N57449	N57451	N57496	N57498	N57500	N57502	N57504	N57513	N57515	N57518	N57520	N57522	N57546	N57548	N57550	N57552	N57554	N57559	N57580	N57582	N57584	N57587	N57590	N57692	N57694	N57700	N57702	N57709	N58302	N58303	N58305	N58309	N58310	N58344	N58346	N58350	N58355	N58359	N58361	N58394	N58396	N58398	N58400	N58402	N58404	N58406	N58408	N58477	N58500	N58510	N58512	N58514	N58516	N58604	N58606	N58608	N58611	N58613	N58706	N58708	N58712	N58214	N58215	N58216	N58217	N58218	N58219	N58221	N58222	N58223	N58224	N58225	N58226	N58228	N58229	N58230	N58231	N58232	N58633	N58634	N58635	N58636	N58649	N58650	N58651	N58653	N58654	N58714	N58740	N58734	N58792	N58784	N58790	N58779	N58749	N58788	N58794	N58733	N58655	N58735	N58780	N58747	N58751	N58745	N58742	N58732	N58935	N59003	N58819	N58909	N58919	N58889	N59010	N58859	N58917	N58815	N58997	N58999	N58881	N58853	N58995	N58877	N58883	N58885	N58906	N58821	N58855	N58861	N58857	N58851	N58887	N58879	N58829	N58913	N58831	N58941	N58813	N58952	N59022	N59026	N59033	N59035	N59039	N59041	N59065	N59066	N59072	N59076	N59078	N59080	N59097	N59099	N59109	N59116	N59118	N59120	N58612	N59136	N59140	N58946	N59141	N58915	N59005	N58954	N58948	N58610	N60103	N60062	N60101	N60056	N60088	N60064	N60070	N60093	N60097	N60095	N60068	N60072	N60058	N60092	N60060	N60188	N60190	N60192	N60194	N60198	N60219	N60221	N60223	N60225	N60229	N60231	N60167	N60133	N60200	N60131	N60139	N60163	N60159	N60157	N60127	N60161	N60169	N60137	N60129
132	Brachium_of_Superior_Colliculus	0.1519965	0.1260259	0.1335893	0.140697	0.1345916	0.1575551	0.1495361	0.135594	0.1464379	0.1489894	0.147987	0.1480781	0.1404236	0.1455266	0.1521787	0.13851	0.1446154	0.1525433	0.154548	0.1509941	0.1609268	0.1372343	0.1422461	0.1344094	0.1508119	0.1397858	0.1704037	0.1405148	0.147258	0.1464379	0.15309	0.1420639	0.1230188	0.139239	0.1260259	0.1276661	0.1163666	0.1187359	0.1214696	0.1448888	0.1324046	0.1471669	0.1412438	0.1408793	0.1235655	0.1320401	0.1343182	0.1511764	0.1375988	0.1277573	0.1265726	0.1504474	0.1556415	0.1510853	0.1324958	0.136323	0.1652096	0.1582841	0.1513586	0.1520876	0.143613	0.1579196	0.122472	0.1265726	0.1222898	0.137781	0.1405148	0.1344094	0.1396035	0.1301265	0.1416994	0.1577374	0.1648451	0.1225631	0.1344094	0.139968	0.1442509	0.1520876	0.1437953	0.1481692	0.1266638	0.1587398	0.1356851	0.1609268	0.09786826	0.1276661	0.1371431	0.1284863	0.1216519	0.1168223	0.1335893	0.1299442	0.1130861	0.1343182	0.1223809	0.1252969	0.1258436	0.1140885	0.1148175	0.1477136	0.1126305	0.1170045	0.121743	0.1181891	0.1344094	0.1134506	0.1149086	0.117369	0.1272105	0.1119926	0.1284863	0.1284863	0.1225631	0.134865	0.1378721	0.1126305	0.1095323	0.1128128	0.1178246	0.1384189	0.1128128	0.1203761	0.1262992	0.1152731	0.1125394	0.1314934	0.1296709	0.1387834	0.1462556	0.1185536	0.118098	0.1091678	0.1145441	0.1405148	0.1396035	0.1308555	0.1350473	0.137781	0.1161844	0.1274839	0.1163666	0.1249324	0.1264815	0.1231099	0.1262081	0.1258436	0.132678	0.1190093	0.1251146	0.1203761	0.1204673	0.1240211	0.119556	0.1661209	0.128304	0.1361407	0.1289419	0.1447065	0.1447976	0.1395124	0.13851	0.125388	0.1332248	0.1366875	0.1349561	0.1255703	0.1214696	0.1339538	0.1266638	0.1512675	0.1690369	0.1381455	0.172044	0.1452533	0.1724996	0.1591954	0.1619291	0.1663942	0.1610179	0.1504474	0.1682168	0.1746866	0.1364141	0.177876	0.140697	0.1606534	0.1531811	0.1809743	0.1724996	0.16038	0.1609268	0.1469846	0.1581019	0.1578285	0.1555504	0.1579196	0.1366875	0.1507208	0.1454355	0.1380544	0.1379633	0.1503562	0.1283951	0.127575	0.1488071	0.1616558	0.1221075	0.1354118	0.1292153
133	Cerebral_Peduncle	0.993627	1.094047	1.097145	1.084843	1.030259	1.052767	1.084843	1.04411	1.060695	1.016682	1.060786	1.060148	0.9968164	1.000279	1.043837	1.08138	1.074182	1.126123	1.065342	1.046024	1.033813	1.16476	1.15346	1.072359	1.064067	1.088579	1.207315	0.9970898	1.011396	1.006111	1.03518	1.00602	1.095231	1.035636	1.01896	1.063064	1.05377	1.006202	0.9711192	1.086757	1.008845	1.063611	1.031262	0.994356	0.97686	1.046571	1.078191	1.040648	1.077462	0.9607309	0.9730328	1.042014	1.066345	1.082383	1.044293	0.9070583	1.027617	1.053861	0.9934448	1.042743	1.071539	1.107624	0.9991857	1.060513	0.9939004	0.9678386	0.9441462	1.005109	0.8972168	0.9624623	0.9435083	0.9131637	0.944784	0.9304774	0.8868285	0.9574504	1.033995	0.9419591	1.040556	1.011761	0.9511628	1.086483	0.9640114	0.9458776	0.8760758	0.9363094	0.9502515	0.8260481	0.9631913	0.8686947	0.9680209	0.9836033	1.000735	1.060968	0.9682943	0.958635	1.060422	0.986337	0.9878861	1.010667	0.9785914	1.017502	0.9281993	0.9846057	0.9905288	1.02789	1.006567	1.009847	1.08703	0.9613688	0.9713925	0.9979099	0.9529853	0.9854258	0.9186311	1.103888	0.9771334	1.001646	1.025065	0.9867015	0.9795938	0.979047	0.9877039	0.9285638	1.013492	0.9664718	1.02707	0.9652871	1.020691	0.963738	0.933849	1.010576	0.989253	1.005564	1.002557	0.9792293	0.9674742	1.032902	0.9636469	1.01732	1.001373	1.035089	1.074182	1.012125	1.006293	1.004835	1.029986	1.034451	0.9559013	0.951345	0.9531675	0.9832388	0.9970898	1.132866	0.9784092	1.029895	1.034178	1.035271	1.048211	1.039827	1.054134	1.013128	1.018231	1.032993	1.065798	1.019871	0.9985478	1.022605	1.072906	1.063338	1.044566	0.9747642	1.067894	0.9767689	0.9785003	1.107624	0.9815074	1.018869	1.049031	0.9941738	1.03518	1.021056	1.058781	1.001646	0.9995502	1.04329	1.013948	1.087212	1.033904	1.05541	1.079011	1.08375	1.054499	1.081198	1.067256	1.040374	0.9692055	1.040556	1.016499	1.049122	1.012763	0.9706635	0.9779536	0.963738	1.054134	0.9933537	1.003377	1.046753	1.004927
134	Lateral_Lemniscus	0.4579943	0.4261005	0.45198	0.4692938	0.4538025	0.4455101	0.4642819	0.4589055	0.4386758	0.430839	0.4526179	0.4528001	0.4735766	0.4329349	0.453438	0.4705695	0.4374	0.4539848	0.4350308	0.4402249	0.4516155	0.4739411	0.4558984	0.46656	0.46656	0.434484	0.4659221	0.4156211	0.449064	0.3983074	0.4486084	0.4345751	0.4536203	0.4302922	0.4303834	0.4372178	0.422091	0.4024991	0.4199951	0.4471504	0.4736678	0.4394959	0.4355775	0.4356686	0.4157123	0.4363976	0.4413184	0.4536203	0.4433231	0.4098803	0.4113383	0.448335	0.438858	0.4507043	0.4051418	0.4425941	0.4742145	0.4380379	0.4448723	0.445419	0.4609103	0.4675624	0.3859144	0.433026	0.3921109	0.4676535	0.4603635	0.4123406	0.4693849	0.4599079	0.4660133	0.449793	0.4922573	0.5080219	0.4494285	0.4775862	0.4700228	0.4727565	0.4780418	0.4341195	0.4433231	0.4684736	0.4747613	0.4822335	0.4702961	0.4692938	0.4786796	0.4246425	0.4584499	0.4597256	0.4715719	0.3620396	0.4003121	0.4180815	0.3976695	0.3977606	0.4318414	0.4122495	0.3910174	0.4430498	0.3898328	0.4246425	0.3986719	0.3881925	0.400221	0.3959381	0.3803558	0.4341195	0.4565363	0.312012	0.3651379	0.397305	0.3842741	0.4136164	0.436671	0.4174436	0.3730658	0.3692385	0.3616751	0.3971228	0.3529271	0.3555698	0.416259	0.3794445	0.3701498	0.4004944	0.4310213	0.4610925	0.4267384	0.3968494	0.3728835	0.3684184	0.3627687	0.357939	0.4580854	0.4270118	0.4014968	0.4311124	0.3972139	0.4011323	0.4014056	0.3835451	0.4163501	0.3994009	0.4105181	0.424278	0.4114294	0.3854588	0.3799001	0.3469129	0.3854588	0.3938423	0.4073288	0.4146188	0.4058708	0.4357598	0.4150744	0.4401338	0.4219088	0.4302922	0.4498841	0.4262828	0.4292899	0.4209975	0.4172614	0.4277408	0.3888304	0.3986719	0.3838185	0.4633707	0.4681091	0.4219999	0.4897058	0.4085134	0.460728	0.4707518	0.4362154	0.446877	0.4374911	0.4302922	0.4438699	0.4610014	0.423549	0.4488818	0.4108827	0.434484	0.4309301	0.4538025	0.4931685	0.4470593	0.4392225	0.441774	0.4472415	0.4774039	0.4661955	0.4700228	0.4400426	0.4472415	0.4151655	0.438858	0.428652	0.4158945	0.3801735	0.3552053	0.4443255	0.4263739	0.4219999	0.4203596	0.428652
135	Spinal_Trigeminal_Nerve	1.40451	1.435948	1.501831	1.469208	1.440686	1.39485	1.505112	1.446427	1.42802	1.382184	1.415809	1.41827	1.374621	1.40214	1.40697	1.42401	1.470484	1.517687	1.415536	1.422188	1.472489	1.584937	1.482513	1.436768	1.420821	1.475405	1.498642	1.364506	1.351202	1.355393	1.350746	1.345096	1.404054	1.366693	1.359585	1.389109	1.42802	1.377992	1.388563	1.438408	1.353844	1.471578	1.35512	1.395306	1.3543	1.358583	1.38346	1.37535	1.388198	1.301721	1.407335	1.354573	1.403416	1.36405	1.36077	1.269462	1.360405	1.313567	1.313294	1.34537	1.336439	1.379268	1.311471	1.283222	1.213876	1.087395	1.206131	1.087212	1.077553	1.084023	1.172961	1.093135	1.143619	1.181436	1.215061	1.11209	1.268551	1.217521	1.267093	1.140065	1.187268	1.232648	1.182165	1.260077	1.188088	1.204764	1.235108	1.071995	1.211416	1.187177	1.216974	1.19392	1.162755	1.253789	1.231646	1.205857	1.25224	1.15583	1.251146	1.246408	1.343912	1.279668	1.17533	1.150362	1.167402	1.211689	1.253242	1.307917	1.348286	1.222442	1.252787	1.223718	1.208044	1.15583	1.195833	1.243309	1.171412	1.246226	1.276388	1.228274	1.226634	1.144986	1.275385	1.250691	1.231463	1.268825	1.256432	1.280488	1.277299	1.204764	1.233286	1.334252	1.291515	1.310013	1.273563	1.303179	1.237386	1.298896	1.195651	1.337168	1.264724	1.236202	1.258254	1.311015	1.203852	1.225905	1.322679	1.086028	1.208226	1.205584	1.15747	1.243583	1.207406	1.231554	1.209502	1.365599	1.348832	1.300171	1.289328	1.316118	1.267731	1.259985	1.273836	1.336439	1.268004	1.257343	1.17369	1.323408	1.227363	1.553317	1.249233	1.111269	1.249324	1.170318	1.26682	1.312018	1.226087	1.211325	1.26928	1.218524	1.193555	1.219799	1.204126	1.16075	1.112545	1.267731	1.317303	1.370338	1.308464	1.333888	1.3235	1.347648	1.322224	1.36241	1.430663	1.305001	1.276844	1.307462	1.279031	1.335255	1.280397	1.253515	1.136967	1.192097	1.355667	1.31138	1.253333	1.258345	1.250144
136	Pyramidal_Tract	0.5135805	0.5352682	0.5160409	0.5565915	0.5108468	0.5076574	0.5279782	0.5337191	0.5185013	0.5240599	0.5155852	0.5172255	0.4981804	0.5064728	0.5043769	0.5419204	0.528525	0.540918	0.5068372	0.5115758	0.5472056	0.571536	0.5516708	0.5288895	0.5442896	0.5349038	0.571536	0.4937153	0.4985449	0.5195948	0.5040124	0.4996384	0.5121225	0.4886123	0.486243	0.5100266	0.5156764	0.4907081	0.4989094	0.5231487	0.4991828	0.5604188	0.4995473	0.5016431	0.5099355	0.5261558	0.5104823	0.5302564	0.5184101	0.4784974	0.5076574	0.5143095	0.5300741	0.5349038	0.5075663	0.4771305	0.5164965	0.4908904	0.5012786	0.5018254	0.484056	0.5507595	0.4721186	0.5121225	0.4661955	0.4015879	0.4772216	0.436671	0.3941156	0.4004033	0.4329349	0.4328438	0.44469	0.4320236	0.4076933	0.4178081	0.4576298	0.4355775	0.4532558	0.4306568	0.416259	0.4513421	0.459999	0.4474238	0.4416829	0.4588144	0.4189017	0.4045039	0.4267384	0.4262828	0.4207241	0.4252804	0.4224555	0.4420474	0.4273763	0.4199951	0.4555339	0.3990364	0.4194484	0.4231845	0.4415006	0.4402249	0.4258271	0.4362154	0.4189928	0.4309301	0.4291076	0.4226378	0.462915	0.4263739	0.427194	0.3986719	0.4014968	0.4096069	0.4130696	0.4151655	0.3821782	0.4373089	0.4230934	0.4305656	0.3901972	0.3824516	0.4058708	0.3926576	0.4096069	0.42282	0.438129	0.4277408	0.4389491	0.3890126	0.3893771	0.4549871	0.4479705	0.4270118	0.4460569	0.4299278	0.4073288	0.4531646	0.4101536	0.4486995	0.4189928	0.4029548	0.4364888	0.4247336	0.4176259	0.4176259	0.4480616	0.39366	0.4078755	0.3850031	0.3881014	0.4164413	0.4241869	0.4425941	0.4268295	0.4332083	0.4605458	0.4724831	0.4389491	0.4406805	0.4377645	0.4444166	0.4108827	0.4752169	0.4724831	0.4332994	0.4023169	0.4298366	0.4262828	0.8090989	0.4036838	0.3897416	0.4377645	0.37179	0.4022258	0.4219088	0.3937511	0.4291076	0.4102448	0.3915641	0.4193573	0.4240957	0.4274674	0.3913819	0.3821782	0.4712074	0.4819601	0.4697494	0.4881566	0.5042858	0.4985449	0.5047414	0.5070195	0.5158587	0.5288895	0.4838738	0.4662866	0.4700228	0.4489729	0.5064728	0.457812	0.4385846	0.448335	0.4604546	0.5003674	0.4888856	0.4374911	0.4845116	0.4820513
137	Vestibulocochlear_Nerve	0.09750375	0.1024245	0.1070719	0.09969075	0.09759488	0.1016044	0.1016955	0.09458775	0.1063429	0.08984926	0.1009665	0.1009665	0.09713925	0.09795938	0.0987795	0.1080743	0.09322087	0.09896176	0.09240075	0.0980505	0.101331	0.1070719	0.1054316	0.09905288	0.1028801	0.1032446	0.1025156	0.09668363	0.09467888	0.0914895	0.0914895	0.09668363	0.09850613	0.09959963	0.09540788	0.09495226	0.1053405	0.104247	0.1036091	0.1041559	0.09577238	0.1016044	0.1030624	0.09230963	0.09559013	0.09823275	0.1092589	0.1028801	0.1031535	0.09832387	0.1041559	0.09559013	0.09923512	0.09959963	0.096228	0.09723037	0.1012399	0.09868838	0.09832387	0.09285638	0.09185401	0.09103388	0.09823275	0.09868838	0.08757113	0.09814163	0.091125	0.0965925	0.09322087	0.1002375	0.08902913	0.09759488	0.08830013	0.09103388	0.09959963	0.09905288	0.09604575	0.09577238	0.1036091	0.09012263	0.1028801	0.09777713	0.0951345	0.09996413	0.1054316	0.0951345	0.1032446	0.086022	0.09759488	0.09759488	0.09941738	0.09832387	0.0973215	0.0973215	0.1000553	0.09167175	0.09477	0.08830013	0.1045204	0.09467888	0.1057961	0.0980505	0.09540788	0.09094276	0.0812835	0.09987301	0.1008754	0.09486113	0.1119015	0.09303863	0.1050671	0.09777713	0.095499	0.09394988	0.095499	0.1018778	0.098415	0.1087121	0.09668363	0.1007842	0.1019689	0.09267413	0.09477	0.09650138	0.1055228	0.1009665	0.09814163	0.09495226	0.107163	0.0907605	0.099144	0.09695701	0.1047026	0.1085299	0.0980505	0.09959963	0.09568125	0.101331	0.09194513	0.1091678	0.1023334	0.09449663	0.1022423	0.09859725	0.0900315	0.1033358	0.1076186	0.08957588	0.09094276	0.09905288	0.09057825	0.0995085	0.09577238	0.08583976	0.09677475	0.1011488	0.0995085	0.1041559	0.09795938	0.09959963	0.09267413	0.1040648	0.1039736	0.1081654	0.089667	0.09887063	0.09741263	0.1067985	0.09504338	0.09823275	0.08629538	0.08620425	0.09941738	0.08948475	0.1015133	0.09978188	0.09786826	0.09139838	0.09613688	0.08629538	0.09057825	0.09577238	0.09723037	0.09130725	0.08037225	0.08438175	0.09057825	0.08912025	0.08975813	0.09030488	0.09066938	0.09194513	0.08784451	0.09814163	0.08830013	0.09595463	0.08975813	0.08921137	0.09249188	0.084564	0.0900315	0.08866463	0.08046338	0.086022	0.09340313	0.09595463	0.09568125	0.09486113	0.0885735
138	Facial_Nerve	0.06287625	0.0674325	0.06788813	0.07198875	0.074358	0.06843488	0.07262663	0.0623295	0.07207987	0.06242063	0.067068	0.0667035	0.06943725	0.07089525	0.06697688	0.06989288	0.07043963	0.07007512	0.06378751	0.072171	0.07098638	0.06752363	0.0674325	0.07189763	0.06788813	0.068526	0.082377	0.0623295	0.06406087	0.06916387	0.06324075	0.059049	0.06779701	0.06205613	0.061236	0.06934613	0.07262663	0.06570113	0.06916387	0.06688575	0.069984	0.06898163	0.06725025	0.07162425	0.06260288	0.06023363	0.0696195	0.07372013	0.0703485	0.06205613	0.0623295	0.0608715	0.06132713	0.0739935	0.06688575	0.07235325	0.06278513	0.06460763	0.07007512	0.06497212	0.07089525	0.07818525	0.05996025	0.05622413	0.05813775	0.06278513	0.06679463	0.0674325	0.06296737	0.06788813	0.07308225	0.06870825	0.07198875	0.06643013	0.06187388	0.06059813	0.06870825	0.06579226	0.0739935	0.06734138	0.0681615	0.07581601	0.06324075	0.07080413	0.06150938	0.06278513	0.06141825	0.0623295	0.06205613	0.05822888	0.06752363	0.05950463	0.05339925	0.061236	0.0528525	0.0521235	0.06251175	0.05768213	0.061965	0.0572265	0.06242063	0.06661238	0.05631525	0.05585963	0.059049	0.06005138	0.056862	0.06078038	0.06652125	0.05522175	0.05367263	0.06570113	0.062694	0.0572265	0.063423	0.06141825	0.05822888	0.05385488	0.06132713	0.0579555	0.05914013	0.056133	0.06351413	0.0557685	0.06360525	0.05667975	0.06506325	0.05822888	0.06023363	0.06187388	0.066339	0.0616005	0.06296737	0.06433425	0.0674325	0.061965	0.06059813	0.06406087	0.061965	0.06242063	0.06205613	0.06378751	0.06369638	0.06041588	0.05886675	0.06005138	0.06023363	0.05886675	0.06615675	0.06205613	0.05412825	0.06032475	0.061965	0.07490475	0.0623295	0.07299113	0.06861713	0.06278513	0.059778	0.06205613	0.06916387	0.06105375	0.06715912	0.06934613	0.05923125	0.0652455	0.0579555	0.0681615	0.060507	0.06971063	0.06260288	0.06041588	0.06251175	0.067068	0.06351413	0.07244438	0.067068	0.06178275	0.0725355	0.07244438	0.06032475	0.06797925	0.06579226	0.059778	0.0630585	0.064152	0.06542775	0.070713	0.07736513	0.06652125	0.07299113	0.070713	0.07198875	0.06916387	0.06870825	0.067068	0.067068	0.05595075	0.06324075	0.061965	0.05822888	0.06442538	0.05476613	0.05640638	0.06059813	0.05695313	0.06351413	0.056133	0.0572265
139	Longitudinal_Fasciculus_of_Pons	0.06788813	0.1018778	0.07663613	0.09312975	0.08520187	0.08219475	0.08830013	0.08611313	0.09294751	0.08155688	0.07718287	0.07718287	0.07408462	0.0914895	0.0776385	0.08766225	0.08429063	0.08292376	0.08848238	0.07353788	0.07982551	0.07344675	0.08775338	0.08902913	0.1026979	0.08511075	0.08921137	0.07408462	0.07854975	0.08665988	0.08574863	0.08438175	0.09158063	0.083106	0.09385876	0.0914895	0.08501963	0.08438175	0.0914895	0.08556638	0.08429063	0.1048849	0.08520187	0.08228588	0.07490475	0.08447288	0.1051583	0.09568125	0.1066163	0.07499588	0.070713	0.07973438	0.08228588	0.0827415	0.09495226	0.05877563	0.07864088	0.08337938	0.0812835	0.08784451	0.07463138	0.07444913	0.09522562	0.09595463	0.08866463	0.05786438	0.06296737	0.06588338	0.06351413	0.0725355	0.06360525	0.05813775	0.06734138	0.06114488	0.07098638	0.07581601	0.07116862	0.05996025	0.07854975	0.0754515	0.06442538	0.0805545	0.06834375	0.07025738	0.07426688	0.07563375	0.07517812	0.06369638	0.07426688	0.07444913	0.070713	0.08684213	0.09030488	0.09021375	0.07745625	0.0820125	0.1029713	0.0710775	0.074358	0.08301488	0.074358	0.079461	0.08173913	0.093312	0.08137463	0.079461	0.08064563	0.0914895	0.09376763	0.07663613	0.08183026	0.072171	0.05385488	0.09130725	0.07135088	0.07308225	0.07271775	0.08684213	0.06433425	0.064881	0.0776385	0.0754515	0.07308225	0.06396975	0.07517812	0.07372013	0.09340313	0.07700063	0.093312	0.057591	0.06779701	0.06588338	0.07854975	0.06715912	0.07772963	0.0732645	0.06433425	0.08729775	0.0586845	0.07454025	0.067068	0.06114488	0.08994038	0.08511075	0.08319712	0.105705	0.08884688	0.09322087	0.05959575	0.05731763	0.06725025	0.09340313	0.09294751	0.070713	0.0725355	0.07381126	0.0776385	0.07463138	0.07636275	0.07854975	0.07016625	0.07791188	0.07845863	0.07390238	0.1038825	0.08665988	0.07135088	0.07973438	0.1004198	0.07262663	0.07025738	0.075087	0.0732645	0.0659745	0.07335563	0.0790965	0.06105375	0.07563375	0.07116862	0.07089525	0.06980176	0.06989288	0.0747225	0.0732645	0.074358	0.0623295	0.08082788	0.07390238	0.08556638	0.08265038	0.08483738	0.08365275	0.07563375	0.07499588	0.07490475	0.08501963	0.07180651	0.0820125	0.09394988	0.07590713	0.08383501	0.08146575	0.07372013	0.076545	0.0893025	0.0732645	0.08000775	0.08183026	0.08939363
140	Medial_Longitudinal_Fasciculus_and_Tectospinal_Tract	1.539466	1.690733	1.525341	1.540833	1.48716	1.445243	1.385373	1.43695	1.333159	1.4734	1.486978	1.489712	1.339446	1.530262	1.376261	1.634054	1.454264	1.603253	1.434125	1.539921	1.584573	1.746046	1.67916	1.543384	1.593958	1.58275	1.810198	1.523154	1.358127	1.453991	1.476043	1.473765	1.517596	1.563978	1.44989	1.494177	1.452715	1.450346	1.514589	1.486704	1.448523	1.465746	1.429113	1.418999	1.37216	1.402049	1.513586	1.522972	1.513131	1.387014	1.461281	1.394121	1.409977	1.444514	1.458091	1.257798	1.461554	1.400591	1.207133	1.468571	1.494723	1.579105	1.12512	1.281309	1.16968	1.397129	1.488071	1.568261	1.365144	1.524339	1.47422	1.510488	1.439228	1.545207	1.443511	1.514133	1.580837	1.490714	1.592592	1.550127	1.530627	1.572362	1.535183	1.453444	1.461918	1.47987	1.548487	1.415354	1.512584	1.431027	1.472124	1.246772	1.289328	1.359312	1.289237	1.279486	1.293702	1.245041	1.293702	1.279486	1.275932	1.320128	1.334526	1.162482	1.260168	1.413622	1.320857	1.340904	1.442509	1.252878	1.249142	1.208318	1.213785	1.366693	1.343912	1.267093	1.145532	1.346463	1.303634	1.213876	1.305548	1.135235	1.276479	1.326233	1.225358	1.305548	1.489803	1.388289	1.248321	1.236475	1.29115	1.377172	1.381728	1.411162	1.426288	1.366784	1.312018	1.430936	1.28386	1.374985	1.303999	1.283678	1.375896	1.425651	1.227545	1.346463	1.503016	1.199752	1.250691	1.336622	1.216245	1.32842	1.333341	1.510944	1.45554	1.342636	1.491443	1.47504	1.391752	1.355758	1.480143	1.477319	1.263539	1.481875	1.443147	1.356031	1.158746	1.348741	1.244312	1.683079	1.415445	1.359221	1.421641	1.280033	1.374803	1.483242	1.403598	1.258254	1.433578	1.322133	1.416538	1.426562	1.403598	1.425104	1.249324	1.37781	1.415445	1.398495	1.426562	1.402049	1.46201	1.425377	1.452533	1.444787	1.515773	1.513131	1.388381	1.346463	1.300445	1.452897	1.314843	1.377263	1.261079	1.294248	1.508301	1.374074	1.295524	1.407426	1.313931
141	Spinocerebellar_Tract	0.9071494	0.8902001	0.6857156	0.7108662	0.7009335	0.8489205	0.6707711	0.5989646	0.5224196	0.6937346	0.7257195	0.7234414	0.4577209	0.9282904	0.5916746	0.844911	0.7401173	0.8688769	0.8780805	1.006384	0.8483738	1.03117	0.9084252	0.7741069	0.7786632	0.7145112	1.081836	0.8372566	0.6700422	0.7897804	0.7248994	0.9157152	0.7257195	0.7015714	0.6026096	0.7468605	0.6351413	0.6746895	0.693279	0.7164248	0.631314	0.729	0.7150579	0.6299471	0.6275779	0.6013339	0.6913654	0.720981	0.7342853	0.648081	0.6863535	0.661932	0.6381484	0.6419756	0.6927323	0.449064	0.710046	0.6703155	0.4775862	0.6916388	0.7219834	0.8202161	0.4240957	0.5113024	0.6230217	0.4427764	0.6406088	0.7274509	0.3424478	0.7060365	0.569349	0.7570665	0.7248083	0.7426687	0.7928786	0.5532199	0.7841306	0.5572294	0.7201609	0.6386951	0.6844399	0.7674547	0.8617691	0.5523998	0.7210721	0.7553352	0.7118685	0.7044874	0.7866821	0.703485	0.6556444	0.4538025	0.6124511	0.655371	0.6452562	0.6700422	0.6000581	0.6045232	0.6177364	0.6498124	0.6304027	0.5594164	0.6396064	0.4127051	0.7395705	0.6810682	0.7284533	0.786591	0.6876293	0.4742145	0.4103359	0.4269206	0.4961756	0.7957035	0.5158587	0.3970316	0.6207435	0.699111	0.6565557	0.4549871	0.4627328	0.3994009	0.4230934	0.7218923	0.3858232	0.4200863	0.6570113	0.712233	0.2463109	0.455625	0.5859337	0.5359973	0.6681285	0.4823246	0.5603276	0.5526732	0.6493568	0.56133	0.6660327	0.6607474	0.7701885	0.5881208	0.4117939	0.6498124	0.4044128	0.4145276	0.711504	0.3521981	0.3931133	0.4918928	0.3562076	0.4299278	0.4004944	0.6438892	0.5818331	0.4465125	0.5645194	0.695466	0.5157675	0.4495196	0.6744161	0.5990558	0.4229111	0.5697135	0.5262469	0.6953749	0.3401696	0.5534021	0.3644089	1.1972	0.6283069	0.5462033	0.4783151	0.5225108	0.4685647	0.717336	0.5529465	0.3584858	0.4868809	0.4540759	0.7645388	0.6935524	0.5805574	0.6433425	0.5201415	0.5728118	0.7381125	0.5537667	0.6616586	0.6273956	0.7659968	0.6259376	0.7423954	0.7954301	0.8585798	0.7823082	0.5849314	0.6599272	0.4619126	0.7152401	0.5996025	0.6685842	0.6357791	0.6017895	0.812835	0.628398	0.457083	0.7371101	0.7248994
