ROI	structure	N57437	N57442	N57446	N57447	N57449	N57451	N57496	N57498	N57500	N57502	N57504	N57513	N57515	N57518	N57520	N57522	N57546	N57548	N57550	N57552	N57554	N57559	N57580	N57582	N57584	N57587	N57590	N57692	N57694	N57700	N57702	N57709	N58302	N58303	N58305	N58309	N58310	N58344	N58346	N58350	N58355	N58359	N58361	N58394	N58396	N58398	N58400	N58402	N58404	N58406	N58408	N58477	N58500	N58510	N58512	N58514	N58516	N58604	N58606	N58608	N58611	N58613	N58706	N58708	N58712	N58214	N58215	N58216	N58217	N58218	N58219	N58221	N58222	N58223	N58224	N58225	N58226	N58228	N58229	N58230	N58231	N58232	N58633	N58634	N58635	N58636	N58649	N58650	N58651	N58653	N58654	N58714	N58740	N58734	N58792	N58784	N58790	N58779	N58749	N58788	N58794	N58733	N58655	N58735	N58780	N58747	N58751	N58745	N58742	N58732	N58935	N59003	N58819	N58909	N58919	N58889	N59010	N58859	N58917	N58815	N58997	N58999	N58881	N58853	N58995	N58877	N58883	N58885	N58906	N58821	N58855	N58861	N58857	N58851	N58887	N58879	N58829	N58913	N58831	N58941	N58813	N58952	N59022	N59026	N59033	N59035	N59039	N59041	N59065	N59066	N59072	N59076	N59078	N59080	N59097	N59099	N59109	N59116	N59118	N59120	N58612	N59136	N59140	N58946	N59141	N58915	N59005	N58954	N58948	N58610	N60103	N60062	N60101	N60056	N60088	N60064	N60070	N60093	N60097	N60095	N60068	N60072	N60058	N60092	N60060	N60188	N60190	N60192	N60194	N60198	N60219	N60221	N60223	N60225	N60229	N60231	N60167	N60133	N60200	N60131	N60139	N60163	N60159	N60157	N60127	N60161	N60169	N60137	N60129
1008		0.2367	0.2170087	0.2400715	0.2482578	0.2339391	0.2491149	0.2455409	0.2316407	0.2399388	0.236675	0.2278019	0.2277192	0.2541313	0.2430267	0.2515217	0.2336696	0.2354061	0.2395544	0.2175468	0.2314723	0.230797	0.2198131	0.2083109	0.2439293	0.225788	0.2274294	0.2026079	0.2098787	0.2269814	0.2087511	0.2280778	0.2334486	0.2964433	0.2970511	0.2917222	0.3110113	0.321184	0.3145913	0.3049695	0.3196762	0.3104262	0.3169484	0.3168455	0.3225437	0.3180462	0.3244898	0.3176797	0.3238238	0.3092015	0.308917	0.3039587	0.2787266	0.2738947	0.266647	0.2508718	0.2696916	0.2768639	0.2834393	0.2799934	0.2876514	0.2629872	0.2491264	0.2850712	0.2927818	0.2829387	0.2707217	0.31349	0.2595093	0.3046089	0.2609865	0.2996588	0.3078634	0.3094541	0.2996887	0.3006016	0.3025464	0.3173019	0.3063388	0.2870261	0.2296383	0.2741411	0.2777499	0.2830653	0.2732772	0.2792655	0.2717542	0.2531187	0.2610486	0.249941	0.2731597	0.262	0.2782722	0.2947481	0.2939469	0.3009585	0.3077746	0.3085141	0.2967737	0.2927902	0.3009156	0.2947444	0.2949439	0.2619679	0.2901013	0.2988264	0.2921867	0.2850883	0.2855344	0.2924763	0.2681676	0.266946	0.2634836	0.344115	0.2946168	0.3046278	0.2553164	0.2732633	0.2826712	0.2875966	0.3183282	0.2497907	0.2479204	0.2717631	0.2919109	0.2763779	0.2659048	0.2677525	0.289672	0.2870271	0.2848441	0.2829361	0.2694261	0.2580464	0.2716379	0.2805612	0.2719198	0.2705441	0.2971379	0.3126556	0.2668256	0.2855532	0.265236	0.2875147	0.2825648	0.2861564	0.2941748	0.2997025	0.2778794	0.2799391	0.2694542	0.278001	0.2761478	0.2659667	0.2749876	0.2764095	0.272752	0.2691808	0.269656	0.2623107	0.2729006	0.2659363	0.2767559	0.2624087	0.2608441	0.2781276	0.2913466	0.2757776	0.2553679	0.2694643	0.2571094	0.2234331	0.2107743	0.2250218	0.2495355	0.2262091	0.2016611	0.2322879	0.2307567	0.216521	0.2128003	0.2183805	0.2263407	0.2242149	0.2349647	0.225936	0.1904535	0.1995933	0.1895408	0.206232	0.1954619	0.200926	0.2053795	0.2004821	0.2010618	0.1911377	0.185721	0.2683812	0.2957839	0.2618906	0.3023691	0.2778597	0.2387179	0.2744116	0.2473131	0.3014411	0.2371043	0.2875091	0.2754152	0.2994449
1009		0.2463224	0.2105555	0.2384541	0.2514582	0.2382527	0.2462405	0.2387164	0.227242	0.238077	0.2327749	0.2347028	0.2348061	0.2570255	0.243119	0.2558507	0.2408306	0.2429053	0.2456749	0.2185918	0.2372506	0.2400991	0.2245285	0.1955332	0.2298522	0.2271282	0.2253851	0.1913499	0.2068903	0.2296468	0.2108576	0.232935	0.2282173	0.3013817	0.2989734	0.3028089	0.3257788	0.3225524	0.3163829	0.3122082	0.3351381	0.314825	0.3372089	0.3255473	0.3300822	0.3275373	0.333133	0.3298259	0.336038	0.3194325	0.3285232	0.299215	0.285138	0.2810562	0.273902	0.2654157	0.2744908	0.2746938	0.285576	0.2852526	0.2831556	0.267679	0.2557422	0.305955	0.3062906	0.2863165	0.2776051	0.3138735	0.2750036	0.3022901	0.2676001	0.2987798	0.3042749	0.3074224	0.2934836	0.2962734	0.324378	0.3096157	0.2962271	0.2764344	0.2239634	0.2913134	0.2841324	0.2686962	0.2741563	0.280043	0.2681236	0.2517966	0.2592085	0.2520015	0.2733461	0.2480025	0.2733005	0.2996016	0.2962877	0.3049495	0.3157821	0.3074186	0.3094648	0.2996176	0.3061277	0.2973738	0.3043693	0.2655596	0.2966973	0.3076482	0.2922287	0.2937336	0.2968858	0.3023292	0.2725537	0.276074	0.2765022	0.3398823	0.3030148	0.3048848	0.2710128	0.2694059	0.2938376	0.3008216	0.2657746	0.2549466	0.2505855	0.2708299	0.2910127	0.2896386	0.2699606	0.2769557	0.2851095	0.299821	0.2898152	0.2928545	0.2768756	0.2789762	0.2632409	0.2814313	0.2908402	0.2908877	0.2980922	0.3102927	0.276833	0.2938798	0.2778623	0.2906484	0.2940749	0.2913115	0.2966447	0.3076918	0.2925846	0.2842858	0.2782549	0.288058	0.2804369	0.2714065	0.3037767	0.2757098	0.2902398	0.2816973	0.2815919	0.2710825	0.2894366	0.2705403	0.2894359	0.2665506	0.2678356	0.2973998	0.3048128	0.2751238	0.2647707	0.2809082	0.2612737	0.2269047	0.2132725	0.2349968	0.2669688	0.2402539	0.2187279	0.2441913	0.2375357	0.2244945	0.2373059	0.2283394	0.2333568	0.2330781	0.2398741	0.2314702	0.1986114	0.2088617	0.2045979	0.2105388	0.2149069	0.209912	0.2215241	0.2140325	0.2153343	0.2197555	0.1994092	0.2798131	0.2881321	0.2694916	0.3039572	0.2852814	0.2520618	0.2762374	0.2657357	0.3083943	0.24923	0.2892987	0.2787802	0.3029147
1010		0.251309	0.2268866	0.2560489	0.2413881	0.240167	0.2544815	0.2428451	0.230933	0.2428053	0.2322891	0.229654	0.2297073	0.2589144	0.2480391	0.2632488	0.2410048	0.2409433	0.2446692	0.2237805	0.2260083	0.2388577	0.2243537	0.2058615	0.2339616	0.2324773	0.2311025	0.1809727	0.2125017	0.2242376	0.2141333	0.2328582	0.2296478	0.3035672	0.3062188	0.3040475	0.3214366	0.3192987	0.3282203	0.3025674	0.3288519	0.316195	0.3326542	0.3144016	0.3403745	0.3310352	0.3422666	0.3357683	0.3247909	0.3331682	0.330322	0.3136311	0.2841179	0.2620607	0.2660986	0.2556491	0.2774649	0.2728913	0.2795392	0.2767489	0.2755512	0.2694715	0.2421573	0.2970679	0.2988027	0.2914706	0.2695456	0.3317616	0.2666162	0.3091217	0.2702555	0.3147674	0.3129348	0.3147363	0.3122413	0.3048601	0.3292862	0.317386	0.3174531	0.2781838	0.2286535	0.294384	0.2982368	0.2780581	0.2830834	0.2846419	0.2813194	0.2591575	0.2660191	0.2616237	0.2812329	0.2677555	0.2780682	0.3029377	0.3042896	0.3091739	0.3111609	0.3082754	0.3091296	0.296049	0.3039003	0.3074642	0.3057045	0.2771389	0.3014444	0.3083306	0.2918273	0.2935724	0.2980707	0.3040484	0.2763753	0.2776916	0.2748604	NaN	0.309312	0.3174754	0.2650567	0.2856338	0.2926137	0.2970366	0.2871829	0.2747922	0.2636042	0.2814158	0.2959242	0.2908429	0.2736998	0.2776828	0.2957137	0.3060033	0.2992924	0.2968721	0.2824867	0.2859149	0.2510878	0.2868705	0.2846202	0.281368	0.3063202	0.2715472	0.2778496	0.3006741	0.2808731	0.295743	0.2953926	0.3069698	0.2999102	0.2971735	0.2835012	0.2913071	0.2787455	0.2799922	0.2727109	0.2792807	0.3054854	0.2854666	0.2905017	0.2733954	0.277264	0.2679763	0.2808719	0.2685905	0.2814167	0.2705087	0.2801599	0.2947295	0.3059141	0.2780879	0.2698741	0.2868819	0.2585606	0.2262366	0.2250832	0.2094083	0.2619096	0.227034	0.2280669	0.2366136	0.2306277	0.226652	0.222499	0.2226559	0.2335279	0.2338164	0.2370536	0.2255404	0.1897522	0.2000638	0.1966089	0.2040678	0.1997294	0.2001365	0.2155923	0.2093405	0.1951324	0.1964559	0.193436	0.2675541	0.3089217	0.251047	0.3106084	0.2858073	0.234437	0.2856123	0.2593916	0.3078398	0.249201	0.2814859	0.2848095	0.3145578
1011		0.2533063	0.2232204	0.2525827	0.2446758	0.2439092	0.254299	0.2414576	0.2319825	0.2414389	0.2353481	0.2289408	0.2289367	0.2598117	0.250066	0.2640495	0.242256	0.238132	0.2435393	0.2217765	0.2279249	0.2385117	0.2237924	0.2069937	0.2375263	0.2323472	0.2289362	0.1792697	0.2097859	0.2249629	0.2139763	0.2421556	0.2316318	0.2907959	0.3028021	0.2991729	0.3228608	0.3224364	0.3309354	0.3030376	0.331912	0.3142665	0.3363728	0.3248547	0.3344892	0.3320555	0.3429941	0.3355093	0.3275372	0.3308786	0.3294585	0.3120789	0.279279	0.2682027	0.2701031	0.2565961	0.2790216	0.2823873	0.2793034	0.2815727	0.2819467	0.2672401	0.2415535	0.3009107	0.3065127	0.2880633	0.2641422	0.3367854	0.2616312	0.3159183	0.2612834	0.3131829	0.3117579	0.3131215	0.3218713	0.311626	0.3221249	0.3166188	0.3170101	0.2739758	0.2234622	0.2924805	0.3006025	0.2812271	0.2822978	0.2805836	0.2823558	0.2606479	0.2649153	0.2628705	0.2814622	0.2698902	0.2824422	0.3019011	0.3003674	0.3094215	0.3151245	0.3105047	0.3140785	0.3010731	0.3174071	0.3024927	0.3079856	0.2780783	0.3018044	0.3077855	0.2902797	0.2945052	0.3007153	0.3090381	0.2727029	0.2708997	0.2774396	NaN	0.3092096	0.3212208	0.2610717	0.2844459	0.298475	0.3030626	0.2978481	0.2717518	0.2545745	0.2849507	0.2950356	0.2948763	0.2706586	0.2833869	0.2948783	0.3091625	0.2972676	0.2986117	0.2883659	0.2854885	0.244398	0.2876508	0.280003	0.2831893	0.3106189	0.2821873	0.2803697	0.2979905	0.2813059	0.2865422	0.2966055	0.3025561	0.2956338	0.2961187	0.2787372	0.2912269	0.2694061	0.2767097	0.2714656	0.2791983	0.3042163	0.2820725	0.2829258	0.2716792	0.2788835	0.2717416	0.2808234	0.2680599	0.2828089	0.2701295	0.2752071	0.297295	0.3095197	0.2782356	0.2635468	0.2881846	0.2585964	0.2197267	0.2268422	0.2201345	0.264616	0.2276804	0.233217	0.2365269	0.2305603	0.223626	0.2216058	0.224453	0.2307594	0.2394044	0.2402418	0.2254971	0.1903566	0.1972693	0.2027793	0.2042371	0.2004786	0.2022939	0.2189574	0.2119547	0.1959561	0.2004359	0.194755	0.2744592	0.3148209	0.2608083	0.3214585	0.2847782	0.236156	0.2847049	0.2518789	0.3043601	0.2507641	0.2859612	0.2901365	0.3206217
1012		0.2507974	0.2287594	0.248673	0.2403465	0.2367931	0.2501929	0.2432055	0.2271042	0.2398448	0.2319117	0.2298935	0.2298331	0.2592243	0.2473718	0.2627115	0.2420119	0.2387111	0.2378691	0.2240632	0.2249287	0.2449425	0.2242077	0.2021127	0.2285686	0.2307498	0.2306725	0.18123	0.2082667	0.2206496	0.2141448	0.2280415	0.2259885	0.3006583	0.3066813	0.3097343	0.3213131	0.3159578	0.3275664	0.3012892	0.3269591	0.3194862	0.3314928	0.3189477	0.3440349	0.3297734	0.3436059	0.3335393	0.3251767	0.3315757	0.3229127	0.3149786	0.281608	0.2651428	0.2656899	0.253563	0.2755262	0.2792534	0.2745179	0.2781646	0.271795	0.2652198	0.2406025	0.2939774	0.2957767	0.2939386	0.2718163	0.3328931	0.2632828	0.310371	0.2679359	0.3191233	0.3133736	0.3166434	0.3118947	0.3015676	0.3301903	0.3233416	0.3156559	0.2821743	0.2315822	0.3020109	0.2978308	0.2751039	0.2774009	0.2795189	0.2787835	0.2610461	0.2625867	0.2630031	0.282425	0.2688729	0.2804274	0.2990452	0.298393	0.3038138	0.3052639	0.303791	0.3107364	0.2938709	0.3056054	0.3078014	0.30554	0.2712879	0.2983487	0.3063411	0.2974853	0.285859	0.2906445	0.3021858	0.2789174	0.2715931	0.2703876	0.1620752	0.3064059	0.3200081	0.2407831	0.2843914	0.2859841	0.2966102	0.3112011	0.2748951	0.2577161	0.2829197	0.2889337	0.2856228	0.2727254	0.2765636	0.2933144	0.3051016	0.2986805	0.2933317	0.2804896	0.2891145	0.2485177	0.2866022	0.285189	0.283767	0.3027345	0.2842674	0.2798512	0.2998697	0.282267	0.2906514	0.2939939	0.3017196	0.2971075	0.2924837	0.2843509	0.2864169	0.2781152	0.2794634	0.2722747	0.2787012	0.2962932	0.2834903	0.2849883	0.269265	0.2752221	0.2684111	0.2789906	0.2648433	0.2809799	0.2703034	0.2803256	0.2919005	0.3051179	0.2795083	0.269343	0.2873	0.2549714	0.2274112	0.2279647	0.214462	0.2601382	0.2265793	0.2265415	0.2366248	0.2303008	0.2267481	0.2254101	0.2267463	0.2314488	0.2355073	0.236422	0.223148	0.1926287	0.203073	0.192538	0.2073639	0.2073484	0.2065136	0.2165895	0.2084754	0.1957884	0.2064365	0.1928125	0.2836724	0.3079875	0.2618562	0.3053433	0.2884525	0.2449637	0.2866023	0.2604741	0.3081691	0.2552026	0.2896173	0.2966526	0.3181768
1013		0.2641534	0.2109386	0.2440056	0.2569877	0.2486239	0.2530196	0.257753	0.2325071	0.2441393	0.2399752	0.2431279	0.2429719	0.2716726	0.2466337	0.2668172	0.2468555	0.245842	0.2515991	0.2215423	0.2472121	0.2516066	0.2332555	0.2099895	0.2503956	0.2440843	0.2427463	0.1847787	0.2146054	0.2451751	0.227827	0.2470662	0.2421107	0.3189943	0.3168854	0.3174592	0.347486	0.338325	0.3352625	0.3212913	0.3441404	0.3341348	0.3402796	0.3422385	0.3436436	0.3340146	0.3428038	0.3520964	0.345376	0.3414097	0.3290722	0.3175354	0.2989382	0.2864827	0.2826135	0.2685195	0.2762119	0.2993594	0.2930961	0.281469	0.2816004	0.280418	0.2618521	0.3100287	0.3121724	0.2990673	0.2894018	0.3268716	0.2765056	0.313383	0.2787129	0.3063094	0.3118741	0.3208192	0.2998349	0.3111502	0.3141074	0.3174037	0.3151627	0.2850837	0.2271262	0.3088151	0.2955386	0.2786175	0.2874735	0.2836694	0.279731	0.2650988	0.2653141	0.2642875	0.2892396	0.2661266	0.291605	0.3013653	0.3086308	0.3132745	0.3154611	0.3274749	0.325963	0.2972789	0.3267053	0.3017064	0.3095554	0.2680098	0.3091848	0.3171089	0.3052408	0.3023271	0.3096757	0.309449	0.2723768	0.2749886	0.2844772	0.2835261	0.3048304	0.3229261	0.2701292	0.2733588	0.2986887	0.3039332	0.2503953	0.2631419	0.2546971	0.286699	0.3010925	0.2889386	0.2662846	0.2805965	0.2933746	0.3173945	0.2977642	0.294568	0.2784598	0.2887053	0.2578783	0.3050683	0.2977027	0.3028658	0.3072872	0.2736661	0.2880476	0.3019568	0.2880284	0.3025505	0.3013638	0.2990188	0.3076593	0.31286	0.292792	0.2883896	0.2817521	0.2841971	0.2825149	0.2793329	0.2842116	0.2796702	0.2864185	0.2755721	0.2909043	0.277113	0.2838149	0.2829389	0.2903329	0.2772229	0.2748848	0.2998115	0.3082342	0.2808538	0.2760336	0.2869604	0.2774704	0.2371465	0.227624	0.2439093	0.2730104	0.2412263	0.2298636	0.2425773	0.2412697	0.2476832	0.2329277	0.2300308	0.2369201	0.2347329	0.2446888	0.2408074	0.2088056	0.2155653	0.2075546	0.2245846	0.2230831	0.2255818	0.2414886	0.2261407	0.2286695	0.2170456	0.1983609	0.2877629	0.3035823	0.2860986	0.3323643	0.308516	0.2635677	0.2954293	0.2627968	0.3305839	0.2638181	0.3028211	0.3163397	0.3239234
1014		0.2625934	0.2152881	0.2475091	0.2531977	0.2476133	0.254059	0.2468923	0.2386242	0.2458659	0.243313	0.2411773	0.2412977	0.2671776	0.2508511	0.2695392	0.2443619	0.2525984	0.2517709	0.2300126	0.2457903	0.2594006	0.2352178	0.2186802	0.2467064	0.2347201	0.243853	0.1807317	0.2170801	0.2384206	0.2234874	0.2401751	0.236945	0.3196002	0.3215199	0.3213766	0.3371521	0.341442	0.3309879	0.3286476	0.3417664	0.3372012	0.3391323	0.3354065	0.3416118	0.3434969	0.3426969	0.3375229	0.3500129	0.3310425	0.336714	0.3215165	0.2876994	0.2789546	0.2779161	0.2738861	0.2826402	0.2767544	0.2851517	0.2864804	0.2814575	0.2838582	0.2507465	0.3150101	0.3150799	0.3005806	0.2768937	0.330099	0.2713097	0.3104613	0.2749767	0.309967	0.315167	0.3188709	0.3024525	0.3074924	0.341255	0.3187569	0.3188004	0.2935582	0.2248912	0.3115018	0.2988333	0.2762006	0.2830268	0.2811548	0.2714827	0.2638834	0.2671238	0.2620066	0.282117	0.2674786	0.2925565	0.3097001	0.3091095	0.3165144	0.3131498	0.3173489	0.3134676	0.3075824	0.320216	0.3107107	0.3076197	0.2765984	0.3101155	0.3248567	0.3076925	0.3076082	0.3109033	0.3076152	0.282909	0.2825401	0.2861092	0.296441	0.3120707	0.3168309	0.2727601	0.2858795	0.3021961	0.3103559	0.2840507	0.272895	0.2688361	0.2891505	0.3057721	0.2974905	0.2718991	0.2854973	0.2991909	0.3089351	0.3029965	0.2987048	0.2869855	0.288885	0.2604582	0.2958227	0.295982	0.3008384	0.3046205	0.2352626	0.2846529	0.3048806	0.2890285	0.3070567	0.3031191	0.3078573	0.3097599	0.3094683	0.2971198	0.295292	0.2835079	0.2926801	0.290905	0.2879976	0.2921957	0.2840474	0.2936858	0.2840391	0.2838885	0.2756911	0.2889453	0.283211	0.2979879	0.280687	0.2822306	0.3056127	0.3104304	0.2836985	0.278396	0.2931763	0.2774178	0.2405464	0.2310891	0.2388447	0.2810503	0.2420551	0.2259885	0.249845	0.2409106	0.2448412	0.2380209	0.2285675	0.2358767	0.238491	0.2464175	0.2291509	0.203098	0.2207286	0.2049657	0.2297859	0.216859	0.221608	0.2265839	0.2234127	0.2219261	0.2188191	0.2052625	0.2982399	0.3080074	0.2735728	0.3168329	0.2984551	0.2615705	0.2815446	0.2730992	0.3138918	0.2665933	0.3027867	0.2920997	0.3117836
1015		0.2572789	0.2160554	0.2412445	0.2572744	0.2438938	0.2535375	0.2449861	0.2368769	0.2449483	0.2365635	0.238687	0.2386393	0.2622992	0.2480519	0.2667181	0.2466806	0.2464957	0.2504953	0.2258084	0.2430634	0.2487344	0.2349649	0.2108331	0.2441735	0.2384058	0.2361864	0.1875337	0.2195311	0.2346739	0.2226798	0.2469852	0.2379158	0.3170959	0.3195956	0.3166614	0.337527	0.3397357	0.3318651	0.327106	0.3486239	0.3368695	0.3421605	0.3398818	0.342876	0.3402117	0.3431461	0.3410835	0.3459615	0.3326268	0.338118	0.3174039	0.2957889	0.2870367	0.2795519	0.2649812	0.2812904	0.2843935	0.290222	0.2889692	0.28991	0.2830437	0.2636107	0.311691	0.3172747	0.3001359	0.2850353	0.3184937	0.2767685	0.310167	0.2756105	0.3045779	0.3091921	0.3183325	0.300889	0.3082332	0.3276177	0.3169625	0.3149378	0.2875589	0.2245142	0.298809	0.2975458	0.2751266	0.2789083	0.2849472	0.2741084	0.2582149	0.2648888	0.258949	0.2805261	0.2588256	0.2879467	0.3092736	0.3085213	0.3088349	0.3191701	0.3143083	0.3195257	0.3075567	0.3201952	0.299237	0.3107866	0.2763669	0.3059283	0.3237783	0.3085673	0.3053609	0.3104418	0.3118014	0.2789373	0.2823347	0.2812691	0.2642044	0.3125224	0.3162501	0.2727866	0.2785	0.2966455	0.3074544	0.2722517	0.2674644	0.2609679	0.2831336	0.303133	0.2987029	0.2709122	0.281384	0.2985635	0.3110863	0.296254	0.294434	0.2853313	0.282161	0.2645461	0.2979622	0.2904693	0.2991835	0.3053787	0.2768253	0.2884008	0.3027563	0.2897734	0.2981639	0.2994039	0.3014189	0.3078104	0.3199032	0.2975924	0.29178	0.2821759	0.2934802	0.2906784	0.2845333	0.2975215	0.2845818	0.2972632	0.2873816	0.2891717	0.2758736	0.2927055	0.2797908	0.2969486	0.277918	0.2768516	0.3083245	0.3132149	0.2801938	0.2757247	0.2868293	0.2740982	0.2408462	0.224931	0.2408	0.2771528	0.2506657	0.2331247	0.2531154	0.2463877	0.2413808	0.2375654	0.2328943	0.2443437	0.2399387	0.244943	0.2342793	0.2096485	0.218473	0.2094842	0.2282816	0.2151672	0.2238569	0.2328253	0.2250475	0.2248263	0.2168456	0.2044386	0.2898393	0.3157881	0.2820057	0.335101	0.3000106	0.2630815	0.2866315	0.2723792	0.3313041	0.2671643	0.2950918	0.2848119	0.3211196
1016		0.2573864	0.2130618	0.2441524	0.242493	0.2408034	0.2515672	0.2395791	0.2290323	0.2362132	0.2341199	0.2351118	0.2352103	0.2625348	0.2447356	0.2582223	0.2437463	0.2447272	0.2439708	0.2200655	0.2369158	0.2472733	0.2290222	0.2092415	0.2367643	0.233698	0.2356391	0.1876966	0.2075838	0.2284954	0.2178641	0.233162	0.2335262	0.3056351	0.3122532	0.3022774	0.3259725	0.3275115	0.3239222	0.3104528	0.3252762	0.3264165	0.3320399	0.3219907	0.3340566	0.3269269	0.3324817	0.3346144	0.3270619	0.3270496	0.3213975	0.30728	0.2895396	0.2686101	0.2700116	0.2588856	0.2773625	0.2777891	0.2809907	0.2774442	0.2717423	0.271343	0.2493323	0.2984216	0.2982529	0.2887212	0.2779311	0.3302091	0.2658993	0.3102359	0.272436	0.3122476	0.3098794	0.3211072	0.2978863	0.3018039	0.3162746	0.3232454	0.3133263	0.2811923	0.2212302	0.2923683	0.2911078	0.2817037	0.2807886	0.2803801	0.2766982	0.2604498	0.2623311	0.2547249	0.28151	0.2620362	0.2875732	0.298743	0.2978026	0.3064639	0.3041335	0.3049674	0.3178489	0.2936796	0.3136236	0.3024203	0.2996949	0.2631891	0.301067	0.3123809	0.2918417	0.2889436	0.2957694	0.299534	0.272278	0.2699138	0.2740231	0.2687644	0.300284	0.313665	0.2697792	0.2741211	0.2843086	0.3009531	0.3092231	0.2571413	0.2539997	0.2836485	0.2972914	0.2863774	0.2659664	0.2786995	0.2877488	0.3027664	0.2942262	0.2843454	0.276318	0.2840014	0.2509107	0.2902413	0.2780148	0.2886534	0.3013971	0.3079778	0.2796346	0.2983008	0.2838122	0.2927779	0.2961654	0.2977971	0.3028201	0.2954889	0.2904711	0.284206	0.2743436	0.2852487	0.2760487	0.2717076	0.3003154	0.2813253	0.2861777	0.2722921	0.2883942	0.2750102	0.280556	0.2774492	0.2874208	0.2673669	0.2760655	0.2978409	0.3026881	0.2853036	0.2739575	0.2817163	0.261467	0.2297016	0.2331651	0.2372224	0.2740527	0.2380714	0.229622	0.2486214	0.2373733	0.2363754	0.2411885	0.2283717	0.2367669	0.2294713	0.2498146	0.2303081	0.2028346	0.2123419	0.204184	0.220483	0.2198323	0.2271624	0.2309471	0.2280186	0.2225699	0.2167889	0.1976995	0.2891663	0.3180244	0.2881766	0.3303889	0.3038543	0.2647836	0.2989863	0.2717136	0.328139	0.2627969	0.2951921	0.322638	0.3254402
1017		0.2519836	0.2061503	0.2379246	0.2412329	0.2403585	0.2420798	0.239944	0.2296301	0.2374374	0.2345407	0.2342234	0.2342043	0.256591	0.2432592	0.2583019	0.2393001	0.2416773	0.2439341	0.2172529	0.2404247	0.2473617	0.2327911	0.2055185	0.2369887	0.2285113	0.2351774	0.1815724	0.2079239	0.2319499	0.2157141	0.2293339	0.2289337	0.3086002	0.3116271	0.3114702	0.3321748	0.3349313	0.3278249	0.3185385	0.3410821	0.327989	0.3282776	0.3278883	0.3311304	0.3297426	0.3345348	0.3294548	0.3398268	0.317773	0.3249044	0.3082096	0.2847172	0.2741325	0.2670861	0.2635232	0.2771682	0.2738716	0.2797736	0.280554	0.2729048	0.2723843	0.2561854	0.304718	0.3052242	0.2889501	0.2688624	0.3157626	0.2615992	0.3047403	0.264951	0.2973067	0.2996422	0.3077767	0.2944633	0.2989986	0.33374	0.3102218	0.3079882	0.275516	0.2179104	0.2963076	0.2885112	0.2689729	0.2752723	0.27741	0.2670214	0.2559958	0.2589387	0.254806	0.2778664	0.2566271	0.2892939	0.2983509	0.2993838	0.3057819	0.3085655	0.3100349	0.3055308	0.300314	0.3084775	0.2938394	0.3056391	0.2657737	0.3020102	0.3068153	0.2969571	0.299816	0.302698	0.3029683	0.2627014	0.2705309	0.275813	0.2421743	0.3004677	0.3081762	0.2668659	0.2750525	0.2904173	0.3042019	0.2552229	0.2618506	0.2553757	0.2828076	0.2975474	0.2864368	0.2670491	0.2741511	0.2907134	0.3009515	0.2931449	0.2932783	0.2776141	0.2799696	0.2540488	0.2870959	0.2959691	0.2889578	0.2947167	0.2905183	0.2819776	0.2983482	0.2786574	0.2949099	0.2936311	0.2920274	0.2998446	0.3041694	0.2917744	0.2880673	0.2757027	0.2832839	0.2782246	0.2794251	0.2861272	0.279416	0.2872242	0.2775148	0.2769292	0.2686306	0.2819824	0.2753272	0.2913988	0.2693923	0.272183	0.2955014	0.2976739	0.2784425	0.2747644	0.2830559	0.2651177	0.2273372	0.2163295	0.2338197	0.2631334	0.234453	0.211895	0.2415293	0.2359707	0.2284597	0.2252175	0.217316	0.2275603	0.2310228	0.2317076	0.223728	0.1964159	0.2062599	0.2063291	0.223175	0.2036666	0.2100955	0.2180986	0.2094894	0.208314	0.2094777	0.1938618	0.2826356	0.2888215	0.2633886	0.308233	0.2889145	0.2439981	0.2708673	0.2572995	0.3115059	0.2492379	0.2931448	0.2856948	0.2988213
