ROI	structure	N57437	N57442	N57446	N57447	N57449	N57451	N57496	N57498	N57500	N57502	N57504	N57513	N57515	N57518	N57520	N57522	N57546	N57548	N57550	N57552	N57554	N57559	N57580	N57582	N57584	N57587	N57590	N57692	N57694	N57700	N57702	N57709	N58302	N58303	N58305	N58309	N58310	N58344	N58346	N58350	N58355	N58359	N58361	N58394	N58396	N58398	N58400	N58402	N58404	N58406	N58408	N58477	N58500	N58510	N58512	N58514	N58516	N58604	N58606	N58608	N58611	N58613	N58706	N58708	N58712	N58214	N58215	N58216	N58217	N58218	N58219	N58221	N58222	N58223	N58224	N58225	N58226	N58228	N58229	N58230	N58231	N58232	N58633	N58634	N58635	N58636	N58649	N58650	N58651	N58653	N58654	N58714	N58740	N58734	N58792	N58784	N58790	N58779	N58749	N58788	N58794	N58733	N58655	N58735	N58780	N58747	N58751	N58745	N58742	N58732	N58935	N59003	N58819	N58909	N58919	N58889	N59010	N58859	N58917	N58815	N58997	N58999	N58881	N58853	N58995	N58877	N58883	N58885	N58906	N58821	N58855	N58861	N58857	N58851	N58887	N58879	N58829	N58913	N58831	N58941	N58813	N58952	N59022	N59026	N59033	N59035	N59039	N59041	N59065	N59066	N59072	N59076	N59078	N59080	N59097	N59099	N59109	N59116	N59118	N59120	N58612	N59136	N59140	N58946	N59141	N58915	N59005	N58954	N58948	N58610	N60103	N60062	N60101	N60056	N60088	N60064	N60070	N60093	N60097	N60095	N60068	N60072	N60058	N60092	N60060	N60188	N60190	N60192	N60194	N60198	N60219	N60221	N60223	N60225	N60229	N60231	N60167	N60133	N60200	N60131	N60139	N60163	N60159	N60157	N60127	N60161	N60169	N60137	N60129
1027		0.1745226	0.1645201	0.1801677	0.185461	0.1816706	0.1767663	0.1900112	0.1822417	0.1847387	0.1900974	0.1830119	0.1829334	0.1750956	0.1725188	0.1743216	0.1766874	0.1739481	0.1788677	0.1898607	0.1795587	0.1823031	0.174805	0.1721248	0.1880811	0.1854904	0.1795756	0.1849905	0.1954694	0.1790851	0.1815986	0.1826394	0.1876354	0.1453781	0.134975	0.1301737	0.1370477	0.1348374	0.1425251	0.1429169	0.1387971	0.1427511	0.1441235	0.1447133	0.129249	0.1322799	0.1371606	0.1403727	0.1404241	0.1442382	0.1526838	0.1456188	0.1473813	0.1548064	0.1517808	0.1306945	0.1467271	0.1463533	0.1514236	0.1419814	0.1416994	0.145881	0.2198313	0.136629	0.1376003	0.1310773	0.1240439	0.122076	0.1108905	0.122042	0.1249797	0.1380236	0.1215986	0.1246234	0.1306694	0.1103036	0.1193503	0.1381545	0.1340446	0.1079371	0.1195754	0.1261127	0.127	0.1314753	0.1378581	0.1314089	0.1281414	0.1304942	0.1265044	0.127831	0.1303558	0.1306512	0.141124	0.1550356	0.1454465	0.1439148	0.1445444	0.1467264	0.1571314	0.1419624	0.1468664	0.1376828	0.1416952	0.1337158	0.1501775	0.1513908	0.1525627	0.144218	0.1560227	0.1527766	0.1280617	0.1477801	0.134939	0.1454075	0.1502144	0.1419064	0.1370719	0.1133211	0.1408385	0.1330226	0.1671048	0.1035992	0.116955	0.1451238	0.1321571	0.1331166	0.1471338	0.1544132	0.1518788	0.1370783	0.1407955	0.1413266	0.1368797	0.1532272	0.130525	0.147099	0.1598678	0.1426729	0.1376294	0.188896	0.1495493	0.1385197	0.1423801	0.1439767	0.1430123	0.1403662	0.1473747	0.1303372	0.1319276	0.1419865	0.1190634	0.1298776	0.1466752	0.1253684	0.1290943	0.1342546	0.1353112	0.1402706	0.1482005	0.1506025	0.1324878	0.1597922	0.1390262	0.1422301	0.1434006	0.1419279	0.1380415	0.1428923	0.1557696	0.1430337	0.1519052	0.1601231	0.1706479	0.1778642	0.163765	0.1692019	0.1836845	0.1553526	0.1720629	0.1701644	0.1660368	0.1674358	0.1668393	0.1457091	0.1580495	0.162237	0.191049	0.1772113	0.1646167	0.1751211	0.1698531	0.1653379	0.1714894	0.1709379	0.1649654	0.1912266	0.1761456	0.1840191	0.1378691	0.1818344	0.164929	0.1549481	0.1832698	0.1675051	0.16698	0.1572556	0.1758299	0.1675861	0.173975	0.1599406
1028		0.1672854	0.1571113	0.1760374	0.1902796	0.1782167	0.1754464	0.1982041	0.1895274	0.1839051	0.1956948	0.1826024	0.1824925	0.1764141	0.1759522	0.1624606	0.1741531	0.1741584	0.1725528	0.178982	0.1822387	0.1790109	0.1658938	0.1736109	0.1987792	0.2024609	0.1718896	0.1813087	0.2018445	0.1788489	0.1717719	0.1818942	0.1833647	0.1382	0.1222903	0.1276185	0.1257516	0.1238532	0.123401	0.1301147	0.1280548	0.1289775	0.1369543	0.1338989	0.1317652	0.1255647	0.127286	0.1362643	0.1295104	0.1401228	0.1397619	0.1355225	0.1446932	0.1436817	0.149081	0.1237312	0.1410405	0.1398884	0.1370008	0.1362436	0.1373818	0.1380867	0.2167344	0.1249227	0.1288581	0.1180286	0.1294872	0.1178068	0.1125324	0.1223659	0.1363938	0.1312866	0.1164444	0.1326355	0.1243779	0.1186906	0.1261567	0.1136781	0.1372678	0.1098413	0.119243	0.1239805	0.1281046	0.133469	0.1414504	0.1300109	0.1289622	0.1368646	0.1382074	0.1369048	0.1381977	0.1314794	0.1303162	0.1474348	0.1409193	0.1374932	0.1426781	0.1383649	0.146377	0.1344832	0.1426264	0.1303292	0.1455346	0.1332472	0.1421475	0.1452144	0.1418858	0.1401543	0.1525855	0.1338888	0.126963	0.13913	0.1292215	0.1144492	0.1442756	0.1306563	0.1171197	0.108603	0.1317865	0.127506	0.148555	0.1038012	0.1167941	0.1377342	0.1288875	0.1065787	0.1354889	0.1403132	0.1383138	0.1334624	0.1306104	0.1277812	0.1293354	0.1308095	0.1285281	0.1386954	0.1395249	0.1361193	0.133789	0.1674149	0.1362203	0.1249593	0.136069	0.1332576	0.1330446	0.1233919	0.1348193	0.1161706	0.127961	0.1339754	0.113153	0.1196434	0.1332488	0.125373	0.1276197	0.1241203	0.1346281	0.1325266	0.1345211	0.136244	0.1217533	0.1504494	0.1317364	0.1353649	0.1309685	0.1376345	0.1296833	0.1309162	0.1437141	0.136086	0.1456591	0.1669971	0.1723533	0.1854568	0.1662399	0.1855288	0.1681185	0.1533082	0.1753406	0.172208	0.1653725	0.1632332	0.1693273	0.133605	0.1602064	0.1718	0.1898148	0.1783214	0.1688993	0.1711378	0.1698542	0.1605266	0.1718554	0.1624218	0.153905	0.1910652	0.186481	0.1694818	0.141925	0.1770767	0.152842	0.1535084	0.1791908	0.1531752	0.1490423	0.150424	0.1713321	0.1680601	0.1567375	0.1393252
1029		0.1416596	0.1254934	0.1301545	0.139098	0.1317292	0.1354375	0.1473063	0.1361073	0.1399954	0.1392961	0.134039	0.1340317	0.1289105	0.1288428	0.1248489	0.1238439	0.1189584	0.1360142	0.1273326	0.1306466	0.1345868	0.1363631	0.1252754	0.1438088	0.1404428	0.1340185	0.1186296	0.139237	0.1297333	0.1360437	0.1270545	0.1306804	0.09850641	0.1059309	0.1001517	0.1068352	0.1048484	0.1131565	0.1116398	0.1212757	0.1014782	0.1157777	0.1132013	0.1066212	0.1048486	0.1159709	0.1134254	0.1124113	0.1133468	0.118651	0.1183058	0.1162306	0.122696	0.1234579	0.10864	0.1036747	0.1161941	0.1244117	0.110347	0.1157333	0.09854969	0.2159565	0.1049005	0.109008	0.1015584	0.0950771	0.1147881	0.09182342	0.1311274	0.08130439	0.1312009	0.1108534	0.110846	0.1478248	0.1135786	0.09154902	0.1357265	0.09437329	0.1089533	0.121272	0.102938	0.1048112	0.0991029	0.09967567	0.1039786	0.09817431	0.1168582	0.1155644	0.1055822	0.1117671	0.1015084	0.109128	0.1192992	0.1220477	0.1163499	0.1231231	0.1202908	0.1297344	0.1130619	0.1149558	0.1095654	0.1162008	0.1186487	0.1285971	0.1187376	0.1189069	0.11788	0.1189639	0.1186754	0.1011046	0.1150154	0.1077804	0.2265813	0.1210743	0.1225179	0.1180781	0.1144045	0.1118629	0.1072114	0.2159405	0.1042916	0.1089563	0.1166052	0.1029014	0.1062918	0.1238243	0.1215986	0.123262	0.1237709	0.1032716	0.1085588	0.1133959	0.116663	0.101792	0.1100765	0.1138486	0.1157613	0.1115471	0.2403488	0.1147159	0.09994169	0.1110219	0.1176592	0.1147036	0.1068688	0.1094965	0.09918469	0.1066817	0.1045495	0.09841612	0.1076775	0.1078415	0.1087832	0.09462674	0.1078122	0.1029398	0.1068721	0.1098841	0.1069824	0.1007695	0.1021195	0.1093053	0.1056637	0.1108672	0.1073571	0.1090119	0.1089254	0.1076405	0.108761	0.08900226	0.111942	0.1286098	0.1328149	0.1104232	0.1254113	0.1374813	0.1177356	0.1277376	0.1080754	0.1105541	0.1165325	0.1383954	0.1142542	0.1179348	0.1355866	0.1285662	0.1140297	0.1139042	0.1163732	0.1138098	0.1206451	0.1114922	0.1067987	0.1195319	0.1090222	0.1226237	0.1316466	0.1306161	0.1238978	0.1218015	0.1131781	0.1274467	0.1275807	0.1021546	0.1271205	0.1188769	0.1269825	0.1202583	0.1189135
1030		0.1289897	0.1166186	0.1397086	0.1317278	0.1487858	0.1168092	0.1379157	0.1500018	0.147237	0.1444169	0.1440389	0.1436774	0.1307302	0.135673	0.1385221	0.1196139	0.126613	0.1202137	0.1372341	0.1361179	0.1189729	0.1223507	0.1255307	0.1537398	0.1319461	0.1198379	0.1290931	0.1515401	0.12923	0.1298767	0.1268071	0.133772	0.1139494	0.09977598	0.09445073	0.1166056	0.1003684	0.1287751	0.1373057	0.1427735	0.1188165	0.144724	0.1077893	0.134217	0.1187559	0.1461919	0.1452718	0.1169642	0.1457696	0.124853	0.1573869	0.10283	0.1078079	0.09125643	0.1094694	0.1070869	0.1069053	0.1165298	0.09950843	0.1063815	0.1109353	0.2132919	0.1120142	0.1059529	0.1407435	0.1284512	0.1209305	0.1071931	0.1081482	0.131797	0.1111281	0.1005258	0.1402007	0.0880926	0.09222507	0.148197	0.1033449	0.1367482	0.127669	0.1122024	0.1049083	0.1086298	0.09653346	0.1090541	0.1131799	0.1074724	0.123097	0.115768	0.1118563	0.0919129	0.1077115	0.1231741	0.1562429	0.1537792	0.1279068	0.1196778	0.1078324	0.1119158	0.1156498	0.1245591	0.1549999	0.1638354	0.1136716	0.1564474	0.1522919	0.1485526	0.1042086	0.1766133	0.1501678	0.1644947	0.1467553	0.113024	0.09095441	0.1144745	0.1030508	0.1006764	0.1115634	0.1122723	0.1027951	0.1157325	0.09070736	0.09944177	0.1057491	0.09868774	0.1047034	0.146392	0.1171985	0.1170818	0.1146905	0.1080875	0.102694	0.1091679	0.115378	0.1342936	0.1139082	0.1071061	0.09878951	0.1090405	0.1098728	0.134766	0.1270413	0.1111476	0.1063204	0.116983	0.1120364	0.113548	0.1098932	0.12298	0.09554941	0.09882773	0.1028159	0.1082612	0.1241063	0.1022714	0.1172281	0.1417185	0.107267	0.1124399	0.1274567	0.1192863	0.1161603	0.1400126	0.09858975	0.1116257	0.1413433	0.09609364	0.1093544	0.1564964	0.125403	0.09297953	0.1450615	0.1424338	0.1575449	0.1281086	0.1432795	0.136235	0.1411567	0.1704434	0.1514593	0.135137	0.1357798	0.1182119	0.1113129	0.1211372	0.1344976	0.1691399	0.149856	0.134227	0.1457295	0.1500002	0.1495989	0.1498784	0.1367362	0.1290104	0.1553649	0.1448979	0.1517242	0.09694854	0.1435578	0.1304574	0.1172242	0.1626315	0.1331884	0.1415034	0.1321771	0.1171269	0.1393254	0.1204681	0.1372615
1031		0.117141	0.09346305	0.1167178	0.1076004	0.1142367	0.1119962	0.1218326	0.123046	0.1227482	0.1175332	0.116758	0.1166635	0.1160973	0.1107788	0.1096	0.1147491	0.1161624	0.111439	0.1029682	0.1234365	0.1111997	0.107584	0.1164375	0.1345536	0.1316603	0.1229543	0.1043509	0.1249305	0.1119534	0.1283125	0.1149354	0.1223874	0.0916573	0.09433124	0.09372279	0.0842108	0.09421796	0.1045814	0.1090122	0.1116432	0.09340617	0.1317978	0.1026026	0.1155639	0.09540115	0.1134065	0.1155021	0.09158814	0.1152755	0.1092561	0.1025097	0.1031419	0.08912449	0.09326024	0.09427247	0.09725557	0.09356344	0.09258768	0.09771054	0.09415194	0.09503383	0.1947787	0.09496029	0.08649693	0.1080352	0.1047197	0.09926648	0.08420836	0.09840377	0.1014898	0.09880384	0.08468845	0.1142099	0.0924961	0.08737467	0.1035191	0.08176357	0.09970809	0.0962301	0.08464963	0.08975746	0.09129879	0.10295	0.1026569	0.08440511	0.1024771	0.09934022	0.1036161	0.0956173	0.09235988	0.1092937	0.09515832	0.1053187	0.1120343	0.1040689	0.1048739	0.102586	0.103085	0.09984635	0.1028784	0.09063818	0.1187565	0.09638096	0.112696	0.1037345	0.1155817	0.09924723	0.1229529	0.108525	0.1068147	0.1038719	0.1017134	0.1024337	0.1099952	0.09453808	0.1117588	0.08756097	0.1034873	0.09047768	0.1232595	0.1013045	0.08583432	0.09496424	0.09754562	0.0868518	0.1077117	0.100772	0.09562229	0.09745646	0.09790062	0.09012827	0.09968732	0.1007834	0.08641676	0.09723078	0.1051461	0.1058005	0.1025397	0.1200634	0.09804007	0.09580054	0.106047	0.0899114	0.09848304	0.08850377	0.09152348	0.08566418	0.1077003	0.08954883	0.08782439	0.09112277	0.09949916	0.1047712	0.09366841	0.09179667	0.09565525	0.09441304	0.09945333	0.09545942	0.09043013	0.09868558	0.1020816	0.09138063	0.08786196	0.08957647	0.0968058	0.09426299	0.1111316	0.09399381	0.08218745	0.1337157	0.1344083	0.1426455	0.1201069	0.1352185	0.1099178	0.1085416	0.1482997	0.1397128	0.1218355	0.1212894	0.1014479	0.09594092	0.1088545	0.1208066	0.1417564	0.144338	0.1383072	0.1251428	0.1387365	0.1316033	0.1297592	0.1214963	0.1060806	0.1481635	0.1439649	0.1253668	0.1011943	0.1283954	0.1121743	0.1132221	0.1406333	0.1066536	0.1079474	0.09457716	0.1066927	0.1262534	0.09639725	0.1274023
1032		0.1458098	0.1273599	0.1378113	0.1398914	0.1373002	0.1380156	0.1506128	0.1491571	0.1477535	0.1498711	0.1454652	0.1453527	0.1352193	0.1423389	0.1389267	0.1311355	0.1354409	0.1419609	0.1382524	0.1488648	0.141328	0.1455539	0.1483502	0.1588709	0.1510226	0.1485528	0.1470019	0.1518231	0.1476492	0.1462906	0.1372258	0.140114	0.09560764	0.1054081	0.09951233	0.1054693	0.09925096	0.1010799	0.1036682	0.1134751	0.09741335	0.1097965	0.1118532	0.1001622	0.104161	0.1147749	0.1080613	0.1085263	0.106197	0.1155896	0.112629	0.1159061	0.1224101	0.1232297	0.1059728	0.1058232	0.13263	0.1201514	0.1163629	0.1146208	0.1058282	0.2166877	0.1049015	0.1042948	0.1027474	0.08976596	0.09773343	0.08944087	0.1178089	0.08386612	0.1216362	0.1040495	0.09975648	0.1432884	0.1086182	0.0889423	0.107742	0.09709105	0.1082112	0.1207835	0.1033003	0.09949202	0.09976528	0.09642874	0.09932961	0.09613878	0.1096926	0.1032056	0.1050641	0.1108302	0.09920401	0.09848066	0.1169821	0.1158823	0.1184606	0.1180432	0.1224861	0.1205472	0.1125961	0.1171873	0.1066812	0.1113538	0.11127	0.125672	0.1196631	0.1209947	0.119438	0.1210338	0.1156731	0.09811364	0.1147549	0.115162	0.1342004	0.115856	0.1191182	0.1142196	0.1136709	0.1114272	0.1054974	0.2082926	0.1077117	0.1062077	0.1152113	0.11079	0.1108701	0.1233622	0.1171083	0.1148194	0.1183885	0.106449	0.1052587	0.1134778	0.1073496	0.1077255	0.1145051	0.1137366	0.1083031	0.118657	0.2044347	0.1118163	0.1028085	0.1153065	0.1159494	0.1102005	0.1038375	0.1064443	0.1021206	0.1059279	0.1098636	0.09612153	0.1061541	0.1091487	0.1103553	0.09974173	0.1097374	0.1047189	0.1042106	0.115692	0.1142695	0.1030783	0.1081215	0.1102071	0.1086571	0.1096821	0.1104283	0.1172264	0.1181655	0.1146805	0.1083596	0.1168022	0.1258325	0.1378886	0.1400514	0.1193917	0.1410512	0.1419336	0.119976	0.1371112	0.1255542	0.1166178	0.1279697	0.1453526	0.1281328	0.1291	0.1402848	0.1410133	0.132669	0.1222521	0.137375	0.1409437	0.1323982	0.1327512	0.1284379	0.1218986	0.1396301	0.1353255	0.1280152	0.1285329	0.1228479	0.1221645	0.1132087	0.142989	0.1179652	0.1027789	0.1260997	0.134307	0.1338526	0.1221324	0.1191602
1033		0.1613295	0.1332273	0.1592247	0.1542363	0.1586122	0.1585007	0.1780592	0.1522425	0.1742127	0.1689811	0.1595509	0.1595033	0.1530613	0.1687139	0.1460205	0.1540559	0.1554666	0.1554237	0.1398481	0.1564003	0.145726	0.1398597	0.1510786	0.1580977	0.1565968	0.1507642	0.1402253	0.1495706	0.1584579	0.133988	0.1479747	0.1532149	0.1077583	0.1041325	0.1047315	0.12354	0.1057839	0.1238273	0.1162049	0.1243952	0.1062093	0.1263653	0.127736	0.1210679	0.1283595	0.1312576	0.1212033	0.1214465	0.1197435	0.1363101	0.1274298	0.132914	0.1342253	0.134903	0.1237475	0.1264428	0.1194162	0.135022	0.1340272	0.1373091	0.126128	0.2229765	0.1179335	0.1124686	0.1055613	0.08224846	0.1034714	0.08862139	0.1108859	0.07242633	0.1230849	0.1016967	0.1123651	0.1372405	0.1091892	0.0822195	0.1198497	0.09180259	0.106971	0.1263424	0.08630203	0.09787816	0.1064527	0.1050682	0.115573	0.09448735	0.1246109	0.1165847	0.1052055	0.1226502	0.1177177	0.1110206	0.1334373	0.1240602	0.1270143	0.1392161	0.1352106	0.1314569	0.1280578	0.1317331	0.1229827	0.1279507	0.1263511	0.1374058	0.1310836	0.1300164	0.1400836	0.1316339	0.1373079	0.1058392	0.1283492	0.1303098	0.1216201	0.1385054	0.1233905	0.127567	0.1164237	0.1241498	0.1195371	0.1843197	0.1138582	0.1207592	0.1279691	0.1233613	0.1302926	0.1236435	0.1218408	0.1335589	0.1285477	0.131692	0.1190936	0.1213576	0.1244186	0.1139586	0.1361523	0.1282626	0.1265233	0.1347734	0.1827362	0.1219094	0.1051639	0.1192864	0.1291945	0.1165874	0.1190293	0.1088548	0.1155231	0.1136772	0.1229856	0.1121005	0.1129903	0.125492	0.1239833	0.1084839	0.1058285	0.1222979	0.1228888	0.1349158	0.1278715	0.1180924	0.1223351	0.1244157	0.1200872	0.1294838	0.1247071	0.1357376	0.1314125	0.1252505	0.1184419	0.1140886	0.141773	0.1511686	0.1381382	0.1109534	0.1649703	0.1493612	0.1266059	0.1410882	0.1408483	0.1191484	0.1431188	0.1476331	0.1334797	0.1352651	0.1429387	0.1476547	0.1438073	0.1242099	0.1392216	0.1491614	0.1469585	0.1339063	0.1416413	0.1335708	0.1616337	0.1363783	0.1226389	0.1292718	0.1419701	0.1311601	0.1236099	0.1502559	0.1263396	0.1029236	0.1272343	0.1452309	0.118435	0.1301242	0.1355852
1034		0.1596022	0.1332502	0.1535176	0.1693971	0.1668426	0.1538309	0.1665816	0.1532293	0.1636926	0.1765805	0.1633519	0.1634971	0.1584966	0.1551959	0.1537814	0.1610896	0.1480044	0.1577713	0.1311039	0.148095	0.1404632	0.1370615	0.1408089	0.1539456	0.1446266	0.1412394	0.1313807	0.1425071	0.1560501	0.1253884	0.1374527	0.147386	0.1215116	0.1019583	0.1027531	0.1142956	0.1202872	0.1123347	0.1157751	0.1301014	0.1402312	0.130639	0.1324803	0.1219546	0.139436	0.1323177	0.1169858	0.1159038	0.1148671	0.1510796	0.1356767	0.1345149	0.1373181	0.1231883	0.1192844	0.1366542	0.1296773	0.1160832	0.130774	0.129181	0.1337918	0.2104408	0.1284759	0.1213074	0.1108781	0.1059645	0.1089007	0.1168779	0.1380701	0.08767626	0.1346252	0.1249659	0.1131212	0.1405337	0.1169	0.1033908	0.1287758	0.0969196	0.1340189	0.148214	0.1069215	0.1048419	0.1199678	0.1210744	0.1187198	0.1152048	0.1414133	0.1406677	0.1291418	0.1440898	0.1398561	0.1107188	0.1400697	0.1252965	0.1303174	0.1322112	0.1353206	0.1404231	0.1289265	0.1300683	0.1205094	0.1351176	0.1195825	0.143714	0.1393308	0.1479589	0.1318819	0.1346602	0.1410813	0.1301416	0.1447576	0.1351808	NaN	0.1333849	0.1265879	0.1311558	0.1222649	0.1275856	0.1314572	0.1031865	0.111465	0.1351113	0.1171528	0.1196778	0.1254457	0.1442826	0.1279163	0.1181775	0.125263	0.1306085	0.1165874	0.1270591	0.1283188	0.1326371	0.1338602	0.1281026	0.1308593	0.1232702	0.1067136	0.12555	0.1186128	0.1192436	0.1059819	0.1162022	0.1112351	0.1087589	0.1252307	0.1339261	0.1136443	0.1092476	0.1301068	0.1272052	0.1220207	0.09693523	0.1028976	0.1157461	0.1236323	0.1355615	0.1238091	0.1179855	0.13783	0.1318906	0.1126971	0.1145634	0.1179085	0.1178053	0.1372464	0.1300244	0.120221	0.1328671	0.1448399	0.152944	0.1510332	0.1291044	0.1701384	0.1583259	0.1426573	0.1438683	0.1590114	0.1303531	0.1402873	0.1434076	0.1331914	0.1337992	0.152864	0.1529581	0.1474971	0.1229989	0.1406741	0.1685437	0.1337641	0.1326691	0.1467268	0.1340603	0.1816808	0.136641	0.1457107	0.1263591	0.158703	0.1510325	0.1219078	0.1766809	0.1589255	0.1307254	0.1376286	0.1454045	0.143815	0.1472882	0.1478828
1035		0.1161987	0.09412257	0.1233608	0.1082382	0.1127797	0.1003492	0.1119499	0.1066584	0.1213346	0.1281429	0.1311687	0.1316904	0.1239618	0.09489679	0.112098	0.1216035	0.1062722	0.1028284	0.105306	0.1048849	0.1086632	0.1002605	0.1028203	0.1086476	0.1103078	0.1034599	0.09884834	0.1093797	0.09774278	0.1147524	0.1112056	0.1036015	0.08901282	0.1080091	0.08795466	0.09186753	0.09433568	0.121193	0.09011517	0.08594272	0.09614967	0.1340912	0.1024887	0.1143957	0.1032534	0.1260068	0.1139088	0.1192774	0.1182287	0.1120056	0.09731212	0.09791844	0.08408254	0.09341877	0.08853222	0.09519193	0.09293585	0.0848549	0.08965551	0.08537032	0.09003809	0.2115923	0.09405498	0.09150097	0.1165461	0.08539542	0.08185764	0.06351694	0.07589655	0.08720865	0.07976206	0.07961961	0.07917105	0.07770191	0.07517861	0.07896923	0.05948288	0.08492498	0.07076913	0.07386909	0.08176692	0.07689483	0.0864668	0.08692452	0.09207477	0.08615878	0.08487516	0.08681057	0.09023009	0.08339403	0.09581432	0.08886437	0.1072296	0.1127325	0.09821493	0.09542648	0.08874853	0.1056144	0.09819484	0.09423342	0.0968851	0.1438662	0.09135763	0.1269832	0.08945482	0.1197211	0.09895205	0.1343817	0.12241	0.1030601	0.09916583	0.08854415	NaN	0.1083965	0.08343792	0.1112944	0.08038186	0.08788061	0.08498765	NaN	0.08939435	0.07365809	0.08214898	0.09415914	0.08800606	0.1047627	0.09571645	0.09820764	0.09516974	0.09263837	0.08758876	0.08495071	0.09859191	0.08412748	0.09353994	0.1132657	0.09996784	0.09103712	0.1318071	0.1048144	0.08824345	0.08506439	0.07589935	0.09830043	0.08254121	0.08740667	0.07998557	0.1003675	0.08099617	0.07852167	0.08422264	0.0925949	0.1045424	0.08101103	0.08581664	0.08748383	0.08966437	0.09493096	0.08888409	0.07411783	0.09574457	0.09774747	0.08084282	0.105582	0.07013511	0.09664647	0.09110839	0.102797	0.09060139	0.08181287	0.1438801	0.1316869	0.1508453	0.1380289	0.1383191	0.1010415	0.1204784	0.1385712	0.1423338	0.1393703	0.1144164	0.1036545	0.1029589	0.1060472	0.1095231	0.1402742	0.1513143	0.1415355	0.1383485	0.1524099	0.122201	0.1380699	0.1243707	0.1161658	0.1424094	0.142332	0.137758	0.06800749	0.135996	0.1128188	0.106096	0.1401488	0.1228955	0.1125236	0.09171908	0.1143156	0.1281155	0.1084151	0.1195751
1036		0.1131637	0.09311629	0.116469	0.1047544	0.109026	0.1191714	0.1207158	0.1116176	0.1201529	0.1187794	0.1170345	0.1170082	0.1151915	0.1064679	0.1139184	0.1161431	0.1155497	0.1105267	0.1080395	0.1157305	0.1160477	0.1036825	0.126346	0.1300601	0.1301788	0.115085	0.1078195	0.1185784	0.10206	0.1333076	0.1187293	0.1079341	0.08268794	0.108519	0.08721555	0.08335654	0.09384988	0.1012677	0.1006241	0.08529676	0.1233911	0.1012694	0.09109037	0.09624817	0.08196083	0.1178265	0.09328188	0.08710549	0.09020335	0.09941433	0.1019306	0.09566935	0.09725865	0.09138744	0.08980744	0.08566672	0.102493	0.08877476	0.09693114	0.08338323	0.08409455	0.2087179	0.08465927	0.08742983	0.08770817	0.08425147	0.07784185	0.0619055	0.08183984	0.08065695	0.09770946	0.08825393	0.08538722	0.09337275	0.0819796	0.08872274	0.08753279	0.08603486	0.08646625	0.08191494	0.09590858	0.0851436	0.1027215	0.09994418	0.09635662	0.09648021	0.09766462	0.09743609	0.09582599	0.1020466	0.1073999	0.08940746	0.09109835	0.1015043	0.1005253	0.101959	0.09101201	0.1023071	0.09497312	0.09436435	0.1043715	0.1176894	0.09196054	0.09555191	0.1012337	0.1020484	0.1029846	0.1067914	0.0869298	0.1070069	0.1046071	0.09324324	NaN	0.1048225	0.08205622	0.09249771	0.08828541	0.1075893	0.09523464	0.1684637	0.08822561	0.08901926	0.08613443	0.1089089	0.1010492	0.09909117	0.09327538	0.09769471	0.0973364	0.1006719	0.09885961	0.09464563	0.1014264	0.0933401	0.0886629	0.09805048	0.1081858	0.08645554	NaN	0.09244334	0.09145658	0.0934462	0.0874475	0.09595757	0.08191103	0.09254584	0.09949174	0.09982145	0.0903047	0.08480638	0.08256924	0.08811662	0.0891967	0.08294579	0.08147167	0.09340111	0.09298642	0.08387664	0.09138799	0.07668424	0.08396945	0.09416091	0.09172289	0.09858918	0.07234878	0.09279284	0.1015932	0.1228786	0.08896123	0.07023074	0.1273554	0.135599	0.157148	0.134083	0.1376516	0.1290803	0.134235	0.1320975	0.1385617	0.1293427	0.114494	0.1185568	0.1118696	0.1249687	0.1114397	0.1463529	0.1310945	0.1226726	0.1346123	0.1251271	0.1156322	0.1000291	0.1186625	0.1256063	0.1537179	0.1525867	0.1494529	0.08948968	0.1382573	0.1000928	0.09037792	0.1493645	0.1251387	0.1195069	0.1026484	0.1055053	0.1183065	0.1229741	0.1010438
