ROI	structure	N57437	N57442	N57446	N57447	N57449	N57451	N57496	N57498	N57500	N57502	N57504	N57513	N57515	N57518	N57520	N57522	N57546	N57548	N57550	N57552	N57554	N57559	N57580	N57582	N57584	N57587	N57590	N57692	N57694	N57700	N57702	N57709	N58302	N58303	N58305	N58309	N58310	N58344	N58346	N58350	N58355	N58359	N58361	N58394	N58396	N58398	N58400	N58402	N58404	N58406	N58408	N58477	N58500	N58510	N58512	N58514	N58516	N58604	N58606	N58608	N58611	N58613	N58706	N58708	N58712	N58214	N58215	N58216	N58217	N58218	N58219	N58221	N58222	N58223	N58224	N58225	N58226	N58228	N58229	N58230	N58231	N58232	N58633	N58634	N58635	N58636	N58649	N58650	N58651	N58653	N58654	N58714	N58740	N58734	N58792	N58784	N58790	N58779	N58749	N58788	N58794	N58733	N58655	N58735	N58780	N58747	N58751	N58745	N58742	N58732	N58935	N59003	N58819	N58909	N58919	N58889	N59010	N58859	N58917	N58815	N58997	N58999	N58881	N58853	N58995	N58877	N58883	N58885	N58906	N58821	N58855	N58861	N58857	N58851	N58887	N58879	N58829	N58913	N58831	N58941	N58813	N58952	N59022	N59026	N59033	N59035	N59039	N59041	N59065	N59066	N59072	N59076	N59078	N59080	N59097	N59099	N59109	N59116	N59118	N59120	N58612	N59136	N59140	N58946	N59141	N58915	N59005	N58954	N58948	N58610	N60103	N60062	N60101	N60056	N60088	N60064	N60070	N60093	N60097	N60095	N60068	N60072	N60058	N60092	N60060	N60188	N60190	N60192	N60194	N60198	N60219	N60221	N60223	N60225	N60229	N60231	N60167	N60133	N60200	N60131	N60139	N60163	N60159	N60157	N60127	N60161	N60169	N60137	N60129
1005		0.3168063	0.2676585	0.3106191	0.3218521	0.3065135	0.3237321	0.3232844	0.2995867	0.3079329	0.3082421	0.2970057	0.29708	0.3247741	0.3172123	0.326274	0.3017746	0.3010145	0.3041813	0.2808737	0.3002377	0.3011967	0.2736888	0.265828	0.3032074	0.3020551	0.294451	0.241293	0.2724576	0.2961695	0.2632142	0.2903402	0.2950504	0.3788229	0.3697809	0.3810032	0.3985884	0.4042684	0.388136	0.3959659	0.4065596	0.406008	0.4050501	0.4069163	0.4075418	0.4056003	0.4148898	0.409027	0.4150192	0.3920872	0.4045161	0.386936	0.3583458	0.356436	0.34716	0.325925	0.3483758	0.3575501	0.352689	0.3623946	0.3526226	0.3326807	0.3265512	0.3670772	0.3729689	0.3575056	0.3099887	0.3972618	0.3199117	0.3687617	0.3044081	0.3792688	0.3752501	0.3869227	0.3739517	0.3622908	0.3778763	0.3961572	0.3637475	0.3463845	0.2797164	0.3412918	0.3477213	0.3493738	0.3503367	0.346039	0.3309568	0.3096413	0.3266522	0.3117431	0.3353129	0.3300345	0.3532939	0.3715836	0.3698611	0.3901176	0.3867514	0.3905206	0.3880559	0.3792472	0.385867	0.3698072	0.386134	0.3462554	0.3690925	0.3820932	0.3666537	0.3667349	0.3629048	0.3803339	0.3270091	0.3408208	0.3460743	0.3808066	0.3839121	0.3850072	0.3121719	0.3453939	0.3651427	0.3722496	0.3746339	0.3107603	0.3158667	0.3465647	0.3710138	0.3562451	0.3367875	0.3482425	0.3851435	0.3826069	0.3594461	0.3642193	0.3422363	0.3571586	0.3223506	0.3649643	0.3533633	0.3539227	0.3890002	0.3611	0.3423026	0.3563163	0.3400885	0.377626	0.3597778	0.3622986	0.3737337	0.3690497	0.3457345	0.3534693	0.3323449	0.3470539	0.3543808	0.344061	0.3576903	0.3395848	0.3510297	0.3488065	0.3436062	0.3274259	0.3429351	0.3403644	0.3544226	0.3367504	0.3421301	0.3568494	0.3787203	0.3460491	0.3362529	0.3389342	0.3173441	0.2754297	0.2517096	0.276191	0.3143931	0.2965237	0.2648694	0.288928	0.2887404	0.2680196	0.2677243	0.2714595	0.2802259	0.2719958	0.289832	0.283436	0.2396478	0.2428617	0.231149	0.2563219	0.2521833	0.2511525	0.2518837	0.2497113	0.2468569	0.2438278	0.2388748	0.3366087	0.3742936	0.3199722	0.3687924	0.348068	0.3058529	0.3346787	0.3079853	0.3738744	0.3101822	0.358377	0.3464413	0.3716975
1006		0.3184692	0.2760434	0.3167551	0.3255686	0.3045191	0.3320484	0.3302335	0.306066	0.3125912	0.3121049	0.3035722	0.303264	0.3352841	0.3218851	0.3257451	0.3090994	0.3039747	0.3093387	0.2782412	0.2995282	0.3002587	0.2774365	0.267244	0.3167612	0.2997186	0.2937578	0.2558173	0.2792007	0.300374	0.263209	0.2939716	0.3040768	0.3855203	0.3803435	0.3829349	0.4129421	0.4063012	0.4035227	0.3788636	0.4177192	0.4160319	0.4135732	0.4226623	0.4260329	0.4260503	0.4356723	0.4144787	0.4279761	0.4021793	0.4043526	0.3872004	0.3745219	0.3606829	0.3605841	0.3211798	0.3587574	0.3582	0.3532429	0.3632786	0.3692781	0.3422311	0.3424044	0.3711199	0.379626	0.3688583	0.3186103	0.4026071	0.3181742	0.3794855	0.3133687	0.3897803	0.3988486	0.3941526	0.3962218	0.3762693	0.3502634	0.4048739	0.3734757	0.3489322	0.2580516	0.3327883	0.354241	0.3575986	0.3591928	0.3491492	0.3382787	0.3280007	0.3480777	0.325334	0.3582135	0.3368873	0.3614409	0.3745689	0.3843089	0.3842532	0.390863	0.402108	0.39877	0.3782963	0.3895882	0.3717266	0.3897876	0.3449986	0.3791564	0.3806959	0.3771546	0.3602851	0.3677213	0.3878302	0.3405489	0.3440549	0.3405953	0.3350666	0.3908476	0.4155877	0.3178632	0.3526762	0.3579536	0.3717146	0.384726	0.3177024	0.320318	0.348683	0.3735211	0.3588683	0.3411877	0.3497241	0.3819828	0.3870318	0.3564799	0.3623263	0.3449753	0.348269	0.3285656	0.3644421	0.3447292	0.3469062	0.3914738	0.3752709	0.3446983	0.3614027	0.3523576	0.3869679	0.370634	0.3679841	0.3789181	0.369112	0.3478408	0.3561237	0.3334713	0.3527774	0.3551782	0.3486061	0.367999	0.3476187	0.3505183	0.3479266	0.3432913	0.3382452	0.3490981	0.3463809	0.3580408	0.3325393	0.339679	0.3637528	0.37521	0.34821	0.3240242	0.3488399	0.3255481	0.2869707	0.2728533	0.2923555	0.3278351	0.3167478	0.2704136	0.2948254	0.3002024	0.2770376	0.2762039	0.2885615	0.3037355	0.2868795	0.3084213	0.2984558	0.2504365	0.2567865	0.2474205	0.2675497	0.2634647	0.2520368	0.2689997	0.2623287	0.2458873	0.2509971	0.2426756	0.3436617	0.3900723	0.3353699	0.3797905	0.3516878	0.3259823	0.3441927	0.3175315	0.3736605	0.3120384	0.362613	0.3544622	0.374844
1007		0.3301685	0.2800815	0.316803	0.3340183	0.314465	0.3300366	0.3286964	0.3021457	0.3170187	0.3242146	0.3038853	0.3038735	0.3423902	0.3182699	0.3345937	0.3102933	0.3106908	0.3144594	0.2935187	0.3029117	0.3024357	0.2892016	0.2692493	0.3073401	0.2845177	0.2927251	0.2592224	0.2686256	0.3039753	0.267648	0.2991747	0.3128888	0.3840536	0.3677091	0.3785536	0.4084159	0.41031	0.4060036	0.3906054	0.4234786	0.4035755	0.42895	0.4204623	0.4351369	0.4212629	0.4448951	0.4252357	0.4181377	0.4147433	0.4280693	0.3994818	0.3645163	0.3667713	0.3556837	0.3364421	0.3517618	0.373681	0.3729595	0.3742093	0.3734127	0.3407006	0.3357443	0.3747285	0.3750034	0.362112	0.3236391	0.4106047	0.3280501	0.3932903	0.3083387	0.3899021	0.4001276	0.398329	0.4033835	0.3796625	0.3797501	0.406097	0.3730697	0.3524291	0.3041349	0.3485964	0.3581619	0.3521322	0.3532286	0.3504698	0.3411636	0.3232367	0.33835	0.3180887	0.343819	0.33311	0.35497	0.3806108	0.3823385	0.383335	0.3894707	0.395397	0.3965457	0.3696168	0.390484	0.3747327	0.3889377	0.3425878	0.3690452	0.3840021	0.3735268	0.3656124	0.3774757	0.3802292	0.3404432	0.3463888	0.3462796	0.3769758	0.3904934	0.3905318	0.3343962	0.3431523	0.363136	0.3775174	0.3894686	0.3219576	0.3140556	0.3451702	0.3692993	0.3520585	0.3498252	0.3497415	0.3794163	0.3970815	0.3604614	0.3649009	0.3485746	0.3526347	0.3324076	0.3597515	0.3638856	0.3572191	0.3903696	0.3566496	0.3491322	0.3583872	0.3415641	0.3671289	0.3634719	0.366122	0.3776143	0.3751447	0.3559486	0.3578067	0.3381966	0.3584684	0.35883	0.3420663	0.3672779	0.3370104	0.349059	0.3492477	0.3470959	0.3398412	0.3524931	0.3403426	0.3602839	0.3353205	0.3484669	0.3582122	0.3804529	0.3467158	0.3362076	0.3490671	0.3241688	0.3025909	0.2717854	0.2971517	0.3359273	0.3236732	0.2863119	0.3075121	0.3246997	0.2911567	0.2943472	0.2938325	0.2965934	0.2864729	0.3061554	0.3124575	0.2565	0.2726711	0.2566187	0.2903565	0.2749543	0.2729133	0.2725169	0.2704296	0.2615621	0.2657629	0.2555186	0.3523112	0.3756416	0.3442524	0.3846164	0.3544743	0.3271974	0.3576969	0.3126646	0.3796003	0.3422472	0.3725787	0.355707	0.3833306
1008		0.3098781	0.2745463	0.3113565	0.3221474	0.3009916	0.318917	0.3190621	0.2935117	0.3074385	0.3109155	0.2977652	0.2976794	0.3282853	0.3063474	0.3232347	0.2980714	0.3056688	0.3066647	0.2785298	0.2905451	0.2904595	0.2796674	0.2623666	0.3067937	0.2811186	0.2835921	0.2522114	0.2638934	0.2911437	0.2612594	0.2937685	0.3026675	0.3754745	0.3690348	0.3701878	0.3934556	0.400781	0.3978036	0.3827931	0.4101375	0.3928777	0.4049273	0.4133515	0.4144034	0.4089948	0.4144327	0.4075978	0.4113032	0.3961625	0.3967694	0.3844984	0.3596658	0.3522228	0.3443943	0.3173531	0.3441469	0.358596	0.3550274	0.3608087	0.3618951	0.3355778	0.3413901	0.368384	0.3743783	0.3564537	0.3289999	0.3931696	0.3231006	0.3894457	0.3130324	0.377961	0.3837425	0.3944046	0.3844013	0.3751255	0.3637315	0.3935249	0.3737297	0.3483945	0.285604	0.3353905	0.3413125	0.3562095	0.3448127	0.348828	0.3374581	0.3173404	0.3355943	0.3132915	0.3419126	0.3305097	0.3525371	0.3735899	0.3775001	0.3781697	0.3914922	0.3900927	0.3860953	0.3667153	0.3838458	0.3717708	0.3800547	0.3376736	0.3689626	0.3785883	0.3671253	0.3635529	0.3641829	0.3748848	0.3370551	0.3362534	0.3404867	0.4041308	0.3853302	0.3899318	0.3296909	0.3437847	0.3547793	0.3680451	0.3899569	0.3184294	0.3168243	0.3458937	0.3730567	0.3533171	0.3363626	0.3470475	0.3692771	0.3781559	0.361385	0.3597528	0.3406143	0.3404302	0.3332227	0.3551262	0.3509282	0.3517849	0.3830306	0.3755022	0.3456079	0.3608538	0.3363657	0.3629283	0.3568844	0.3592371	0.3700274	0.3716553	0.3513646	0.354386	0.3341444	0.3472643	0.3490759	0.3416195	0.3584161	0.3463165	0.3466378	0.3432059	0.3453287	0.334987	0.3450015	0.3375006	0.3506291	0.3295326	0.3367788	0.3554385	0.3769286	0.3473651	0.3268552	0.3438597	0.3207033	0.2941233	0.2757069	0.3031473	0.3274468	0.3112044	0.2745877	0.3026196	0.3099423	0.290061	0.2796037	0.2852381	0.2979997	0.2867014	0.3066022	0.2968574	0.2546931	0.2699316	0.254655	0.2744587	0.2602409	0.2618828	0.2645074	0.264557	0.2541702	0.2581619	0.2449691	0.3487327	0.3762024	0.339583	0.3853691	0.354339	0.3251735	0.3533133	0.3073007	0.3783391	0.3245513	0.367924	0.3492032	0.3835366
1009		0.3118562	0.2631723	0.3058533	0.317564	0.3036815	0.3149531	0.3068485	0.2982264	0.3022211	0.2919572	0.2970724	0.2972203	0.3297506	0.3075041	0.3232875	0.3009055	0.3063821	0.3127539	0.280971	0.3046356	0.3056912	0.2832495	0.257281	0.2971995	0.2969531	0.2822848	0.2412772	0.2779773	0.2935063	0.2658407	0.2964579	0.2886989	0.3755448	0.3726514	0.3768612	0.4067955	0.3980178	0.3942232	0.3887431	0.415291	0.3942728	0.4171304	0.4008625	0.4127	0.4080876	0.4134027	0.4071224	0.4143538	0.3958146	0.4117508	0.3709836	0.3576063	0.350918	0.3400075	0.3267939	0.3463324	0.3423655	0.3520142	0.3577812	0.3486737	0.333317	0.3352988	0.3783619	0.3769679	0.3566356	0.3327334	0.3889511	0.3195035	0.3736764	0.3177221	0.3737402	0.3704633	0.3754269	0.3688133	0.3655817	0.3977587	0.3905339	0.3624341	0.3374662	0.266125	0.3543015	0.3439557	0.3350615	0.3419655	0.3385488	0.3290402	0.3183959	0.3201703	0.3168513	0.34041	0.3162016	0.3345273	0.3728451	0.3761733	0.38293	0.3958912	0.3806714	0.38515	0.3698643	0.3819288	0.3627936	0.3849399	0.3336312	0.3718435	0.3870681	0.3666683	0.3640744	0.3796225	0.3845445	0.3345598	0.3365551	0.3500486	0.4430272	0.3797369	0.3792817	0.3340048	0.3406095	0.3633095	0.3743534	0.3522465	0.3234419	0.3141676	0.3431045	0.3742581	0.3571139	0.3323025	0.3428904	0.3627132	0.3714054	0.3595866	0.3731565	0.3434609	0.3504993	0.3135369	0.3593705	0.3565948	0.3645845	0.3746507	0.3811329	0.3397721	0.3640304	0.3537143	0.3595673	0.3696818	0.3611	0.3709479	0.3813044	0.3553407	0.3577788	0.3404213	0.3569874	0.3477947	0.340075	0.380528	0.335471	0.3584948	0.3533718	0.3473884	0.337541	0.3551573	0.3372485	0.3627566	0.3349992	0.3267246	0.3686845	0.3819933	0.3448225	0.3343243	0.3536131	0.3169513	0.2817463	0.2676239	0.299433	0.3291696	0.3031523	0.2784678	0.305476	0.3016498	0.2852689	0.2913691	0.2783603	0.2921898	0.2829129	0.2980332	0.2837358	0.2433498	0.2585029	0.2555506	0.2688487	0.2648221	0.2571757	0.2700136	0.2653333	0.2643985	0.2708389	0.2429388	0.3550092	0.3684893	0.3393759	0.3828543	0.3611708	0.3230129	0.3451175	0.3299784	0.3878319	0.3149944	0.3637009	0.3497747	0.3853342
1010		0.3121602	0.2678879	0.3076798	0.3012575	0.2946805	0.3117683	0.3045268	0.2818541	0.2993565	0.2927766	0.2870917	0.2870808	0.3136818	0.3012845	0.3179485	0.2973991	0.2886952	0.2946518	0.2707517	0.2734742	0.2935119	0.2656249	0.2479699	0.2876417	0.2814956	0.2789414	0.215416	0.2597734	0.2786828	0.2549147	0.2843106	0.2844695	0.3650843	0.3620503	0.3766324	0.3894662	0.40233	0.3822219	0.3667482	0.3959002	0.3916498	0.4037737	0.3855397	0.3986521	0.4013875	0.4086459	0.4015316	0.3969435	0.3966575	0.4011343	0.3798193	0.3471556	0.328807	0.3255421	0.3063515	0.3401885	0.3362101	0.3340603	0.3395012	0.3397271	0.3278404	0.3330622	0.3494234	0.3571372	0.3402134	0.3251721	0.3949757	0.3232964	0.3859635	0.3036266	0.3908225	0.3753362	0.3808658	0.3797939	0.3606144	0.3857195	0.379887	0.3658676	0.3431565	0.280632	0.3480683	0.350835	0.3326261	0.3471978	0.3485356	0.3431233	0.3198541	0.326506	0.3224778	0.3448745	0.332465	0.3338687	0.3649707	0.3613599	0.3696602	0.3739761	0.3705336	0.3836939	0.34768	0.3680405	0.3635542	0.376586	0.3291523	0.3632892	0.3881436	0.3628869	0.3512674	0.3539496	0.365948	0.3340882	0.3356779	0.3228365	NaN	0.372173	0.3805481	0.3069064	0.3373404	0.3503166	0.352316	0.3296528	0.3117382	0.3250404	0.3373591	0.3525248	0.34895	0.3350841	0.3336734	0.3565199	0.3717103	0.3622275	0.3471836	0.3386643	0.3437611	0.3111833	0.3535292	0.3415605	0.3433444	0.3657432	0.3112253	0.3363293	0.3553461	0.3362102	0.3520558	0.3444541	0.360174	0.3496386	0.3545269	0.340967	0.3430582	0.3250646	0.3339253	0.330058	0.3323766	0.3391841	0.331608	0.3406807	0.3249574	0.3346504	0.3269132	0.3347459	0.3287686	0.3428698	0.3233121	0.3313234	0.3479947	0.361953	0.3394445	0.3311091	0.3418965	0.3116083	0.285055	0.2870033	0.2664126	0.318795	0.2983115	0.2852131	0.2903131	0.2821954	0.2808168	0.2711791	0.2793187	0.2904598	0.2865026	0.2883182	0.2860767	0.2353019	0.2526146	0.2378506	0.258423	0.2618201	0.2469164	0.2694391	0.2607161	0.239741	0.2620199	0.2425867	0.3414634	0.3723889	0.3241561	0.3799517	0.3423847	0.307419	0.3540075	0.3156081	0.3736003	0.306234	0.3513542	0.3484373	0.3851537
1011		0.3088707	0.2611475	0.3033038	0.2986601	0.2918018	0.3075667	0.3019302	0.2803255	0.2946735	0.293474	0.2810774	0.2810861	0.3103966	0.2997104	0.3168679	0.2941822	0.2861136	0.2969071	0.2686719	0.2736333	0.2857408	0.2640192	0.2464785	0.2869797	0.2789406	0.2752786	0.2147854	0.254325	0.2756102	0.2565501	0.2839062	0.2802873	0.3599976	0.3529118	0.3699298	0.3781974	0.3892415	0.3853905	0.3674458	0.3935216	0.3795422	0.396495	0.3853764	0.3908636	0.3940766	0.4114047	0.3971265	0.3886835	0.3926593	0.3966497	0.3784205	0.3351803	0.3275631	0.3197305	0.3010068	0.3358313	0.3381645	0.3312787	0.3350095	0.341548	0.3244182	0.3307503	0.3463944	0.3547031	0.3385942	0.3226388	0.3868358	0.3200746	0.3817014	0.3061886	0.3825057	0.3733926	0.3784831	0.3700154	0.3606138	0.3833248	0.3722593	0.361685	0.3380487	0.2726518	0.3426661	0.3517691	0.3355247	0.3442946	0.3522461	0.3375056	0.311114	0.3243162	0.313767	0.3372929	0.3280578	0.3327947	0.3578341	0.3586942	0.3620354	0.3702974	0.3685659	0.3734376	0.3532166	0.3690796	0.3625732	0.3687241	0.3257306	0.3560249	0.3834679	0.3594044	0.3502224	0.3518888	0.3613199	0.330453	0.3309415	0.325636	NaN	0.3709938	0.3788998	0.3044435	0.3324088	0.3527423	0.3571408	0.345508	0.3106496	0.3045535	0.3371884	0.3464955	0.3403501	0.3336096	0.332011	0.3528609	0.3657874	0.3518682	0.3530192	0.3384041	0.3348618	0.3065569	0.3403189	0.3294332	0.3348749	0.3620624	0.3261732	0.334941	0.3497467	0.3357349	0.3504487	0.3454492	0.3595639	0.3489554	0.3504629	0.3354106	0.3387358	0.3181874	0.3310227	0.3298008	0.3249515	0.3463797	0.332559	0.3377542	0.3242973	0.3316731	0.3210519	0.3332152	0.325893	0.3420146	0.3219981	0.3285465	0.3477499	0.3557245	0.3298144	0.3237256	0.3408256	0.3087873	0.2808579	0.2862624	0.2727306	0.3210944	0.3024985	0.2844878	0.2824234	0.2824134	0.2792487	0.2732982	0.2803003	0.2920715	0.2880537	0.2942984	0.2840931	0.2394625	0.2440564	0.2476667	0.2572756	0.2553582	0.2462655	0.2694867	0.2602706	0.2368221	0.2647243	0.245723	0.3403915	0.3682534	0.32163	0.3801683	0.3389728	0.2991973	0.3477347	0.3039021	0.3669142	0.3056313	0.3548444	0.3442963	0.375533
1012		0.3100498	0.2683559	0.3048612	0.3005862	0.2905978	0.3090648	0.3117387	0.2840963	0.2984907	0.2946655	0.2855137	0.2855065	0.3174448	0.3057302	0.3163028	0.299864	0.2925215	0.2902113	0.2728845	0.2774432	0.298715	0.2672881	0.2498269	0.2886254	0.2859366	0.2852135	0.218547	0.2572975	0.2767462	0.2552881	0.2771601	0.282471	0.3687183	0.3655925	0.3758129	0.3894647	0.3904724	0.3872634	0.3700103	0.4003651	0.3947003	0.4090542	0.3907243	0.4041805	0.3972207	0.4109973	0.3966519	0.3982978	0.3905954	0.398631	0.381124	0.3456134	0.328888	0.3268434	0.3089533	0.3395339	0.3397822	0.3355195	0.3405375	0.3395661	0.3297355	0.3334159	0.3529262	0.3573157	0.3505776	0.3342366	0.3948052	0.3201188	0.3820903	0.3066254	0.3872937	0.3779044	0.3891259	0.3712266	0.3614253	0.3864151	0.3843067	0.3683562	0.3477349	0.2957325	0.3533238	0.3573924	0.3338317	0.3426195	0.3448815	0.3371894	0.3247239	0.330915	0.3201334	0.3486735	0.3313756	0.3351368	0.3653057	0.3612286	0.3647757	0.3750798	0.3693534	0.3772426	0.3575716	0.371905	0.3667742	0.3670419	0.3263412	0.3702835	0.3899147	0.366401	0.3545477	0.3560528	0.3699473	0.3344194	0.3367106	0.3287877	0.1971968	0.3755996	0.383217	0.297137	0.3422347	0.3541948	0.3587342	0.347154	0.3134013	0.3314536	0.3435946	0.3494836	0.3499351	0.3321327	0.3362613	0.3582623	0.3735534	0.3613837	0.3462779	0.3419867	0.3478144	0.3016921	0.3532339	0.3424786	0.3464448	0.3667319	0.3362446	0.3373896	0.3575366	0.3425468	0.3540457	0.351571	0.3602649	0.3527459	0.3578487	0.3450837	0.3455864	0.3313415	0.3381334	0.328602	0.3354998	0.3403239	0.3407701	0.3426565	0.3328021	0.3361501	0.3257339	0.3362407	0.3316411	0.3430498	0.3215546	0.337571	0.3522307	0.3665127	0.3414512	0.3355061	0.3438745	0.3114228	0.280929	0.2935436	0.264969	0.3080874	0.2922458	0.2830009	0.2871637	0.2810655	0.2842664	0.2696719	0.2808581	0.2890061	0.2853112	0.2910175	0.2809973	0.2344572	0.2513194	0.2301162	0.255208	0.2607885	0.2545468	0.2634551	0.254231	0.2376645	0.2655087	0.2342466	0.351927	0.3697113	0.3257572	0.3762304	0.3418441	0.3173337	0.3531793	0.3125752	0.3825847	0.3141322	0.3556545	0.3599681	0.3824134
1013		0.3333125	0.2670929	0.3133868	0.331213	0.321866	0.3316055	0.3337059	0.2951827	0.3100435	0.3035396	0.3145765	0.3147137	0.3436125	0.317897	0.3302901	0.3197923	0.3109244	0.3172927	0.2830253	0.3077539	0.3117478	0.2919773	0.2567129	0.3118621	0.3065487	0.2934833	0.2272694	0.2778272	0.3161936	0.2847324	0.3130288	0.3083089	0.3890108	0.3807793	0.3835335	0.4165372	0.4029643	0.4065753	0.3889914	0.4192994	0.3967598	0.4290451	0.4287248	0.4200606	0.4096435	0.4231626	0.4382626	0.4161572	0.4274888	0.4236228	0.399055	0.3722596	0.3536744	0.3551728	0.3187623	0.3507968	0.3637421	0.368327	0.3502416	0.3611056	0.3426432	0.3458595	0.3784217	0.381242	0.3645944	0.3455173	0.3971659	0.3199647	0.3836887	0.3249505	0.387815	0.3834073	0.3958965	0.3941235	0.381301	0.3703446	0.3963979	0.3757653	0.3435622	0.2764812	0.3636473	0.3423499	0.3407795	0.3487569	0.3445385	0.332946	0.3266575	0.3356731	0.3219756	0.3549835	0.3298115	0.3514022	0.3801012	0.3760373	0.3935609	0.3881584	0.409029	0.4172637	0.3788472	0.4043506	0.3696596	0.3830273	0.3373591	0.3829405	0.3998994	0.3720247	0.3701966	0.3747983	0.3854753	0.3311982	0.342572	0.3491464	0.3765192	0.3930447	0.3980383	0.3331346	0.3325106	0.3794578	0.3711807	0.345457	0.3267824	0.3085899	0.3493205	0.3694998	0.3634188	0.3275796	0.3494793	0.3597981	0.3909122	0.3683121	0.3660368	0.3464569	0.3588368	0.3012771	0.3710403	0.3652373	0.3756419	0.3815408	0.376409	0.3574121	0.3659504	0.3486854	0.3680527	0.3600683	0.3573325	0.3681223	0.3755746	0.3568098	0.3492667	0.3381741	0.3493886	0.3513233	0.34083	0.3458177	0.3354156	0.3414354	0.3336377	0.3614473	0.3428836	0.3425231	0.3472164	0.351936	0.3372976	0.3323648	0.3691683	0.3839184	0.3454764	0.3316118	0.3454115	0.3370257	0.2949725	0.2948463	0.3126375	0.3407269	0.3197201	0.3026248	0.3044114	0.3106661	0.305057	0.2917897	0.2890673	0.3091899	0.2997799	0.31202	0.3143641	0.2661014	0.2735005	0.2583111	0.289174	0.2799301	0.2808833	0.3028924	0.2968733	0.2866035	0.2720793	0.2467533	0.3628123	0.4042198	0.3621306	0.413619	0.3856014	0.3347057	0.372112	0.3283204	0.4069518	0.3348988	0.3744543	0.4007626	0.4071944
1014		0.3102856	0.2586783	0.3011159	0.3048747	0.3044349	0.3077752	0.3015208	0.2876447	0.3013391	0.2981329	0.2919666	0.2920204	0.3177943	0.2983983	0.3203613	0.2982212	0.2989744	0.303389	0.2755741	0.2935859	0.3053403	0.2853212	0.2539698	0.2902643	0.2792636	0.2841479	0.2200414	0.2553641	0.287452	0.2668282	0.2905607	0.2852274	0.3683948	0.371728	0.3695213	0.39202	0.3930275	0.3962149	0.3802072	0.4022493	0.3858513	0.400754	0.3922798	0.4027492	0.4002126	0.4052634	0.3989334	0.4058276	0.3913068	0.4022088	0.3813984	0.3390762	0.3298897	0.3299977	0.3157372	0.3362277	0.3321187	0.3378614	0.3346247	0.3312718	0.3253593	0.341112	0.3637057	0.3645008	0.344975	0.3255274	0.3862618	0.3098208	0.3731861	0.3101658	0.3771254	0.3729523	0.3832566	0.3678938	0.3589215	0.3815361	0.3825088	0.3583886	0.3425954	0.2717356	0.3567079	0.3440372	0.3334285	0.3345624	0.3371627	0.3271313	0.3180327	0.3202532	0.3089757	0.3361498	0.3161813	0.3375482	0.3643564	0.3638667	0.3735205	0.369489	0.3765194	0.3784242	0.3628456	0.3753202	0.3590319	0.3617208	0.3234608	0.3659945	0.3822748	0.3617044	0.3579732	0.3626038	0.3594356	0.3239063	0.3271447	0.3329808	0.408258	0.372395	0.3746345	0.3198076	0.3359447	0.350379	0.3593239	0.3887504	0.3151682	0.310044	0.3405999	0.352554	0.3470365	0.3266583	0.333393	0.3554267	0.3611321	0.3525382	0.3495044	0.3403348	0.3403887	0.3003245	0.3436496	0.3453455	0.3509808	0.3554481	0.3616056	0.3332634	0.353689	0.3365367	0.3574687	0.3512588	0.3533437	0.354348	0.3562141	0.3426678	0.3432665	0.3242579	0.3369692	0.3349892	0.3339299	0.333032	0.3311544	0.3372976	0.3280892	0.3291669	0.3203173	0.3287198	0.3250748	0.3453034	0.3242701	0.3264271	0.3536645	0.3625621	0.3288159	0.3241248	0.3378814	0.3156829	0.2860912	0.2812169	0.2946282	0.3262946	0.288625	0.2790668	0.2993107	0.2914437	0.2858085	0.2835016	0.2784323	0.2856234	0.2869907	0.2964926	0.2846661	0.2485675	0.2589339	0.2480789	0.2718438	0.2569442	0.2647844	0.269759	0.2676666	0.2720908	0.2576608	0.2447612	0.3510378	0.3708464	0.3306389	0.379972	0.3540584	0.3130873	0.3353222	0.3167225	0.3757585	0.3240177	0.3650118	0.3481391	0.3754015
