ROI	structure	N57437	N57442	N57446	N57447	N57449	N57451	N57496	N57498	N57500	N57502	N57504	N57513	N57515	N57518	N57520	N57522	N57546	N57548	N57550	N57552	N57554	N57559	N57580	N57582	N57584	N57587	N57590	N57692	N57694	N57700	N57702	N57709	N58302	N58303	N58305	N58309	N58310	N58344	N58346	N58350	N58355	N58359	N58361	N58394	N58396	N58398	N58400	N58402	N58404	N58406	N58408	N58477	N58500	N58510	N58512	N58514	N58516	N58604	N58606	N58608	N58611	N58613	N58706	N58708	N58712	N58214	N58215	N58216	N58217	N58218	N58219	N58221	N58222	N58223	N58224	N58225	N58226	N58228	N58229	N58230	N58231	N58232	N58633	N58634	N58635	N58636	N58649	N58650	N58651	N58653	N58654	N58714	N58740	N58734	N58792	N58784	N58790	N58779	N58749	N58788	N58794	N58733	N58655	N58735	N58780	N58747	N58751	N58745	N58742	N58732	N58935	N59003	N58819	N58909	N58919	N58889	N59010	N58859	N58917	N58815	N58997	N58999	N58881	N58853	N58995	N58877	N58883	N58885	N58906	N58821	N58855	N58861	N58857	N58851	N58887	N58879	N58829	N58913	N58831	N58941	N58813	N58952	N59022	N59026	N59033	N59035	N59039	N59041	N59065	N59066	N59072	N59076	N59078	N59080	N59097	N59099	N59109	N59116	N59118	N59120	N58612	N59136	N59140	N58946	N59141	N58915	N59005	N58954	N58948	N58610	N60103	N60062	N60101	N60056	N60088	N60064	N60070	N60093	N60097	N60095	N60068	N60072	N60058	N60092	N60060	N60188	N60190	N60192	N60194	N60198	N60219	N60221	N60223	N60225	N60229	N60231	N60167	N60133	N60200	N60131	N60139	N60163	N60159	N60157	N60127	N60161	N60169	N60137	N60129
1002		6156.614	6283.089	5892.843	5989.149	6169.677	6527.412	5534.987	5660.988	5932.884	5242.777	6018.618	6017.963	6124.023	6653.678	6092.468	6762.813	6109.219	6085.857	6684.774	6288.339	6349.793	5703.694	6673.233	6185.211	6339.496	6482.629	7069.452	6821.304	6076.511	6731.83	6330.12	6490.102	4939.562	5054.995	4759.663	4659.686	4867.525	4950.045	5368.368	4819.05	5327.57	4477.147	4848.891	4628.291	4874.49	4527.951	4825.445	4842.701	4934.654	4616.638	5032.958	5148.265	5520.5	5656.854	6090.147	5796.486	5283.893	5438.561	5391.554	5578.34	6034.697	7267.923	5113.823	4988.135	5501.666	6392.396	4825.896	6679.546	5161.995	6768.312	5061.569	5103.836	5263.694	5091.537	4875.8	5085.742	4888.486	5444.234	6018.542	7274.517	5888.19	5760.561	5743.823	5544.886	5635.084	5933.452	5652.43	5423.561	5998.53	5189.762	5703.889	5690.594	5272.49	4815.812	5316.788	4951.361	5196.14	5125.354	5521.688	5131.415	5464.956	4897.551	5800.584	4983.978	5029.47	5318.865	5565.201	5187.556	5197.422	5386.984	5752.461	5854.193	10880.88	4760.33	5071.359	6355.584	5251.905	5466.373	5345.102	10581.65	5175.137	5071.669	5712.725	5656.914	5962.272	6051.078	5932.622	5467.693	4925.138	5655.993	5754.202	5634.262	5275.92	6629.436	5534.62	5717.369	5635.291	5159.114	11178.23	5925.088	5813.63	5599.801	5564.482	5485.668	5682.159	5472.666	5519.121	5745.534	5700.459	5985.684	5831.01	5376.986	5579.013	4755.691	6243.963	5817.337	5876.566	5793.338	5769.917	5935.905	5976.963	5749.217	6010.462	5940.811	5533.072	5344.894	5888.26	6188.359	5712.184	7329.427	6527.084	6678.691	6542.712	5929.933	5624.281	6323.894	6413.582	5986.737	6501.787	6585.715	6635.462	5934.635	7238.894	5928.868	6697.507	7226.286	6848.417	7155.679	7077.797	6911.724	6738.844	6750.665	6937.409	7313.692	6856.493	7594.735	5544.927	4949.553	5308.82	5050.324	5417.313	5470.669	5533.376	6044.192	5041.657	5489.5	5245.831	5161.937	4862.742
1003		6201.285	6381.093	6009.84	6073.174	6252.563	6493.447	5777.07	5961.429	6152.863	5580.227	6153.705	6153.211	6173.481	6660.969	6131.264	6790.511	6260.026	6118.985	6838.875	6402.548	6534.644	5838.007	6866.401	6272.163	6414.194	6572.885	7288.343	7025.45	6280.823	6820.327	6482.875	6585.267	5033.326	4987.463	4805.126	4645.299	4837.519	4943.73	5087.743	4684.586	5180.09	4583.464	4860.503	4682.028	4765.74	4611.188	4739.516	4830.476	4833.591	4611.672	4953.554	5322.353	5632.687	5684.448	6137.821	5834.718	5398.823	5516.864	5571.737	5608.497	6157.449	7528.701	5154.154	5082.429	5493.656	6194.504	4928.471	6427.017	5101.882	6645.494	5136.018	5168.661	5158.107	5209.427	5022.829	5065.647	5082.99	5217.96	5732.127	7539.38	5646.847	5733.496	5891.209	5680.771	5779.791	5893.886	5803.961	5471.465	5986.001	5125.446	5760.456	5881.929	5044.389	4869.174	5328.826	5031.767	5088.583	5081.109	5519.121	5086.148	5370.709	4928.965	5760.761	4896.761	5003.289	5275.378	5498.767	5099.064	5181.986	5310.633	5754.513	5826.417	10869.44	4910.919	5094.308	6156.792	5292.723	5373.859	5274.614	10783.11	5298.705	5266.506	5778.054	5573.005	5710.895	5952.807	5905.805	5422.439	4944.932	5600.916	5476.732	5551.156	5205.354	6532.351	5413.621	5688.144	5558.409	5233.246	11025.89	5726.015	5580.338	5517.55	5523.205	5559.748	5646.671	5472.333	5364.26	5690.62	5601.547	5882.255	5722.66	5394.892	5656.702	4759.423	6107.507	5735.621	5776.397	5673.874	5754.98	5820.139	6158.119	5642.111	5967.153	5828.457	5503.6	5348.49	5866.414	5980.419	5699.123	7599.224	6524.234	6745.639	6527.261	5941.607	5802.045	6266.013	6368.546	6187.509	6563.727	6578.055	6655.25	5833.125	7068.474	6065.75	6756.138	7343.561	7000.364	7176.559	7068.003	6998.807	6828.617	6838.969	6929.815	7166.033	6910.379	7689.935	5511.932	5036.199	5308.892	4953.234	5314.706	5552.265	5521.223	5921.782	4777.143	5658.907	5227.819	5211.905	4858.908
1004		6300.85	6365.199	5910.296	6087.196	6284.249	6568.967	5527.382	5722.106	5932.501	5260.854	6038.986	6039.971	6226.042	6771.459	6209.921	6877.727	6143.396	6081.978	6787.467	6429.748	6424.936	5807.141	6723.712	6136.184	6647.702	6454.913	7105.881	6898.37	6094.335	6714.915	6215.76	6596.586	4982.588	5052.201	4804.436	4819.686	4760.424	4997.885	5280.194	4862.145	5274.83	4676.713	4931.383	4670.349	4932.51	4578.771	4931.096	4974.673	5055.671	4762.098	4984.219	5284.426	5592.92	5759.313	6132.611	6115.31	5408.396	5535.953	5537.567	5685.846	6138.854	7422.304	5177.908	5091.241	5483.346	6143.623	4885.854	6442.972	5050.505	6557.667	5121.28	5085.441	5083.589	5175.449	4930.384	5126.967	4942.735	5219.835	5697.393	7111.121	5609.176	5698.593	5890.362	5656.184	5705.739	6036.625	5705.212	5514.805	5985.631	5167.054	5671.381	5681.991	5255.037	4867.341	5452.45	5072.761	5110.865	5139.329	5595.696	5192.373	5368.474	4986.24	5797.239	4966.025	5056.263	5354.473	5632.575	5371.49	5219.236	5340.243	5650.869	5858.685	11031.73	4914.432	5094.528	6151.644	5412.504	5531.314	5418.352	10714.08	5148.084	5148.214	5718.835	5660.208	5808.457	6066.213	5906.34	5445.164	4859.773	5580.776	5694.594	5652.182	5274.125	6296.045	5608.807	5562.305	5712.548	5186.251	11417.4	5905.822	5695.501	5634.199	5580.592	5602.384	5671.14	5600.315	5443.114	5738.786	5658.736	5820.007	5748.176	5250.983	5499.743	4688.751	6251.923	5707.124	5875.797	5800.769	5828.401	5842.447	6124.17	5755.848	5930.015	5753.337	5701.098	5366.058	5914.212	6102.185	5667.333	7426.794	6416.268	6778.882	6465.057	5889.637	5624.618	6250.857	6360.414	6068.223	6426.193	6660.797	6568.289	5876.655	7252.476	5989.214	6705.069	7284.711	6844.937	7059.71	6853.448	7049.203	6825.804	6787.393	6916.163	7287.406	6907.455	7506.101	5477.267	5014.202	5228.867	4956.983	5281.438	5501.034	5397.325	5962.695	4869.808	5454.356	5152.774	5200.228	4910.413
1005		6219.834	6323.74	5869.196	6003.989	6162.388	6433.969	5491.84	5705.827	5838.967	5234.84	6033.163	6031.321	6208.733	6697.316	6028.939	6722.419	6040.981	6130.459	6727.097	6331.957	6249.345	5831.945	6645.929	6088.145	6233.203	6390.473	7094.18	6761.637	6214.101	6649.301	6204.698	6381.877	5014.898	5094.879	4771.015	4680.056	4782.097	4967.55	5274.243	4769.189	5135.356	4642.223	4865.531	4797.567	4907.306	4665.193	4955.898	4872.93	5099.348	4859.179	4982.272	5208.503	5483.845	5664.997	6128.938	5997.008	5276.157	5672.624	5381.922	5675.698	6113.146	7414.237	5126.538	4981.029	5562.396	6374.657	5018.94	6501.485	5265.003	6619.372	5079.463	5079.406	5138.014	5279.345	5289.5	5626.902	5043.494	5452.532	5920.784	7239.402	5968.384	5721.042	5491.574	5392.168	5517.529	5729.004	5604.122	5374.94	5718.772	5041.672	5603.968	5575.839	5158.119	4876.762	5326.052	5012.618	5106.454	5049.043	5399.255	5020.932	5382.381	4869	5697.889	5039.691	5146.602	5309.143	5579.087	5294.128	5041.95	5485.018	5849.887	5897.648	10861.03	4731.007	5048.138	6319.479	5091.306	5381.017	5283.373	10635.21	5254.781	5000.474	5505.694	5624.922	5617.137	5993.945	5845.217	5261.144	4861.322	5641.383	5523.828	5707.022	5210.623	6614.867	5394.88	5416.002	5640.751	5100.888	10978.81	5670	5643.59	5698.461	5372.875	5687.859	5622.441	5530.565	5553.647	5805.592	5689.615	6016.604	5855.412	5061.428	5286.964	4888.688	6087.028	5772.023	5858.534	5774.975	5758.193	6015.987	6156.968	5688.339	5832.613	5727.755	5536.024	5243.777	5738.267	5968.01	5835.543	7457.617	6315.614	6933.077	6419.316	5882.008	5815.08	6518.971	6398.841	6066.35	6313.758	6584.504	6615.91	5896.206	7214.416	5862.966	6696.478	7105.898	6734.357	7176.604	6946.963	6930.385	6895.09	6722.052	6937.788	7284.591	6921.665	7406.329	5305.614	5119.513	5282.876	4999.449	5341.072	5605.816	5659.779	6038.198	4954.4	5762.48	5146.662	5242.456	4941.527
1006		6484.783	6684.505	6181.558	6261.595	6559.84	6581.533	5807.126	6075.621	6243.812	5588.042	6372.623	6375.235	6442.425	6911.164	6348.704	6927.677	6466.311	6478.394	7303.062	6748.268	6696.603	6309.762	7115.368	6356.06	6478.6	6945.697	7393.477	6999.57	6595.676	6942.67	6411.892	6615.62	5215.722	5162.904	5049.693	4806.717	4900.087	5007.065	5567.914	4896.936	5225.176	4782.995	4971.427	4939.292	5035.189	4677.778	5195.13	5015.761	5364.583	5061.323	5091.941	5375.817	5709.587	5902.004	6409.075	6160.824	5524.61	5929.567	5560.341	5865.409	6245.743	7648.139	5292.335	5101.078	5665.681	6717.243	4950.411	6808.615	5406.991	6878.576	5052.483	5037.821	5217.055	5255.598	5244.901	6128.93	4959.68	5543.954	6090.079	7900.456	6237.838	5786.476	5662.419	5554.41	5826.294	5941.626	5799.507	5552.682	6055.51	5295.579	5855.274	5662.259	5456.742	5065.402	5513.533	5209.783	5465.984	5097.453	5583.582	5323.429	5575.839	5093.643	5914.07	5253.824	5400.071	5496.573	5821.304	5502.24	5282.341	5637.755	5952.563	6113.414	11307.34	4869.016	5025.947	6501.073	5312.378	5657.725	5447.559	10912.48	5559.6	5418.011	5665.654	5830.069	5699.948	6209.247	6103.808	5434.078	5010.077	5854.746	5695.693	5941.656	5481.13	6653.51	5545.428	5700.925	5889.337	5258.714	11273.31	5881.098	5789.53	5705.013	5503.21	5799.222	5720.12	5695.836	5671.517	5989.78	5933.589	6242.602	6019.154	5378.271	5430.042	4953.71	6293.575	6027.861	6012.635	5948.056	5918.927	6208.062	6266.651	5947.297	6040.135	5869.406	5724.396	5472.166	5902.774	6231.593	5968.568	7688.682	6602.27	7080.691	6501.917	5933.296	5888.226	6762.654	6636.25	6130.146	6540.054	6708.105	6821.712	6002.789	7291.786	6017.438	6851.767	7216.379	6936.658	7393.933	7238.498	7125.687	7189.488	6805.941	7075.348	7581.248	7078.869	7641.761	5419.991	5147.186	5368.88	4972.101	5412.257	5651.943	5898.892	6086.195	5180.808	6006.272	5288.655	5313.436	5070.705
1007		6104.361	6167.231	5854.055	5948.521	6059.377	6386.286	5373.788	5587.867	5724.077	5146.032	5945.925	5945.853	6117.693	6669.471	6061.82	6753.768	5961.423	6040.576	6683.759	6301.018	6189.895	5641.702	6494.103	6028.762	6333.824	6358.822	6752.705	6714.846	6056.163	6574.264	6162.276	6250.667	4901.587	5031.719	4751.499	4660.608	4655.359	4913.828	5260.368	4743.683	5104.171	4587.047	4846.664	4666.605	4933.377	4558.908	4837.544	4786.029	4967.473	4743.773	4902.634	5169.548	5422.211	5597.282	5969.319	5907.326	5197.981	5526.736	5337.904	5532.519	6019.437	7266.442	5122.091	4981.78	5499.448	6328.848	5016.632	6493.738	5208.471	6546.276	5078.313	5000.737	5237.985	5154.585	5155.89	5373.017	4993.835	5428.133	5869.598	7129.352	5882.603	5712.497	5624.357	5524.019	5615.746	5816.158	5583.098	5404.089	5728.18	5052.101	5609.18	5508.953	5112.373	4822.731	5307.186	4984.562	5048.852	5039.798	5432.63	5004.906	5336.972	4786.827	5615.202	5016.741	4990.162	5287.304	5496.933	5235.058	5102.096	5296.086	5690.065	5841.011	10642.76	4734.446	5012.968	6116.528	5043.79	5405.321	5203.571	10570.74	5031.88	5049.616	5553.908	5546.382	5675.972	5895.121	5785.062	5257.46	4751.771	5559.936	5578.442	5530.045	5230.517	6337.896	5373.61	5431.938	5631.261	5042.291	10927.37	5705.311	5620.198	5586.719	5415.38	5602.569	5574.272	5477.933	5439.457	5730.843	5590.968	5857.34	5756.195	5131.366	5332.777	4674.69	6153.27	5718.054	5765.902	5700.932	5689.812	5879.935	5999.075	5691.903	5835.616	5634.194	5482.277	5195.847	5803.549	5935.624	5681.995	7339.503	6248.206	6687.799	6351.611	5748.978	5536.935	6346.507	6292.861	5924.582	6316.012	6486.873	6466.609	5773.555	7054.304	5752.335	6512.156	7014.931	6615.608	7053.962	6728.472	6865.253	6768.235	6515.108	6794.862	7080.611	6797.02	7180.038	5251.009	4970.22	5235.077	4882.861	5296.296	5417.671	5395.359	5973.75	4923.118	5451.251	5051.935	5146.732	4897.537
1008		6149.228	6246.336	5889.677	5971.719	6162.974	6353.842	5474.444	5682.869	5789.317	5279.461	6007.908	6009.533	6051.248	6648.473	5964.112	6625.797	6042.224	6065.939	6821.528	6390.196	6353.328	5765.54	6558.678	5993.457	6270.342	6325.034	6991.475	6664.712	6198.466	6556.355	6103.595	6234.785	4866.344	4948.537	4670.289	4605.283	4619.824	4767.958	5142.75	4588.59	5057.573	4551.797	4729.333	4609.169	4802.375	4538.93	4801.169	4770.508	4952.754	4725.095	4811.27	5112.593	5401.445	5588.728	6003.326	5904.054	5226.47	5614.346	5316.104	5544.466	5963.978	7297.732	5008.246	4874.397	5355.185	6232.865	4832.889	6231.791	5057.005	6487.371	5014.419	4902.144	5003.141	5050.133	5046.95	5466.533	4930.353	5232.62	5652.364	7359.56	5794.834	5628.769	5512.728	5419.536	5534.438	5766.824	5555.266	5374.377	5773.118	5003.237	5633.296	5443.996	5130.64	4784.161	5292.752	4959.412	5006.528	4982.026	5451.751	5014.175	5375.391	4785.588	5590.394	5041.666	5076.888	5282.582	5504.214	5225.973	5070.184	5315.383	5665.543	5834.406	10744.81	4695.64	4922.95	6010.072	5075.224	5427.431	5192.328	10578.01	5155.98	5141.995	5399.29	5561.268	5584.24	5885.634	5730.644	5330.659	4692.204	5589.264	5486.379	5553.515	5236.124	6258.103	5352.342	5318.201	5673.316	5026.125	10874.75	5638.611	5603.184	5571.868	5297.798	5631.539	5511.958	5361.334	5327.527	5663.526	5599.635	5858.806	5677.086	5103.402	5251.766	4659.533	5943.248	5627.423	5746.018	5694.653	5675.442	5871.671	6055.004	5658.363	5791.294	5674.559	5475.079	5203.02	5758.564	5941.836	5686.6	7401.876	6300.505	6624.197	6212.218	5704.545	5562.056	6280.958	6333.225	5883.651	6209.196	6467.252	6475.278	5728.256	6833.097	5771.037	6484.233	6851.824	6528.434	6884.527	6630.125	6754.03	6792.836	6428.767	6657.354	7061.947	6656.67	7146.517	5086.7	4893.638	5075.236	4693.027	5124.252	5353.272	5317.591	5836.431	4792.997	5560.262	4980.255	5044.884	4755.901
1009		6215.36	6417.99	6191.961	6137.322	6338.488	6580.774	6167.462	6154.498	6361.993	5717.186	6331.535	6327.5	6312.774	6772.077	6306.339	6743.014	6314.939	6041.966	7115.725	6429.152	6621.284	5904.43	7174.267	6574.596	6501.348	6927.693	7361.631	7189.902	6628.686	6904.273	6521.35	6657.858	5084.068	5124.277	5050.524	4706.462	4938.761	4943.788	5257.362	4609.624	5091.171	4478.144	4732.708	4774.409	4915.729	4759.499	4686.353	4801.448	4792.109	4745.012	5316.469	5408.866	5685.055	5699.497	6187.709	6043.546	5357.966	5444.756	5721.598	5636.958	6157.997	7592.101	5278.817	5329.189	5787.952	6307.927	4948.792	6313.758	5194.849	6908.561	5296.445	5202.168	5221.742	5291.727	5053.807	5072.631	5137.786	5373.841	5995.444	7801.44	5498.015	5875.023	5928.763	5801.342	5785.499	6098.084	5891.002	5473.029	5902.833	5220.131	5866.171	6231.56	5164.235	4944.151	5371.173	5057.715	5381.582	5098.754	5583.173	5313.413	5629.672	5014.951	5914.406	5034.312	5217.362	5445.69	5544.072	5269.314	5198.599	5432.889	5928.017	6124.603	11200.13	4942.207	5325.242	6154.844	5627.397	5457.146	5502.477	10815.97	5477.451	5556.217	5989.778	5692.873	5871.046	6147.494	5889.099	5542.893	5157.037	5789.15	5545.984	5793.932	5438.337	6988.375	5611.775	5726.76	5544.007	5385.396	11527.04	5917.901	5683.215	5692.673	5693.543	5728.205	5849.53	5705.84	5505.626	5824.171	5906.561	6183.249	5950.584	5652.731	5779.107	4848.443	6408.23	5906.909	5978.999	5723.812	5901.252	6007.87	6230.68	5806.877	6205.234	6161.052	5731.661	5384.51	6080.128	6290.279	5834.116	7611.179	6746.772	7014.41	6620.444	5994.986	5982.842	6381.409	6372.425	6336.229	6748.796	6817.268	6862.111	5956.747	7255.575	6196.156	6910.189	7515.046	7238.789	7463.656	7233.68	7159.076	7010.718	7044.813	7133.729	7170.211	6983.172	7874.666	5642.754	5110.197	5482.592	4907.937	5473.32	5795.605	5728.207	6069.64	4853.951	5983.829	5537.604	5354.51	4997.619
1010		5947.481	6089.815	5677.647	5682.327	5869.812	6091.382	5448.835	5642.29	5551.716	5177.302	5888.37	5888.751	5948.969	6464.346	5715.692	6391.633	5877.91	5913.512	6416.119	6117.797	6143.942	5500.154	6500.629	5882.639	5979.837	6171.517	7153.765	6531.121	5998.74	6412.815	6045.646	6185.267	4724.617	4742.966	4417.678	4413.06	4372.149	4483.646	5023.527	4307.083	4841.517	4262.109	4418.28	4365.144	4412.238	4269.671	4400.662	4669.441	4504.742	4356.646	4662.078	4946.208	5222.008	5311.368	5784.188	5508.633	5156.189	5347.108	5256.226	5344.035	5804.305	7202.376	4842.247	4767.562	5019.679	5835.978	4557.27	6158.5	4716.601	6241.308	4582.356	4634.946	4905.925	4803.432	4814.749	4981.427	4751.575	5001.48	5514.521	7287.351	5380.886	5245.519	5285.516	5227.109	5351.689	5584.196	5395.854	5188.231	5591.621	4681.931	5425.25	5399	4900.254	4562.599	4908.204	4612.969	4820.637	4682.959	5110.972	4727.697	5052.392	4571.73	5426.786	4698.277	4702.021	4896.286	5208.293	4905.197	4692.352	5116.944	5393.026	5533.316	10265.33	4518.127	4638.272	6235.101	4880.002	5070.177	4991.54	10016.13	4936.897	4937.086	5063.523	5344.437	5245.983	5535.772	5529.079	5224.002	4567.975	5298.135	5270.354	5215.011	4858.638	6289.269	5067.06	4908.117	5553.709	4860.54	10392.24	5452.498	5249.407	5306.64	5048.181	5448.059	5148.901	5203.017	5082.628	5360.468	5325.475	5691.624	5453.134	5111.324	4964.073	4627.805	5579.982	5283.298	5590.329	5479.965	5441.322	5530.265	5866.438	5353.798	5427.381	5553.422	5217.529	4888.879	5391.775	5433.975	5422.124	7294.748	5923.185	6152.702	6042.473	5472.101	5383.564	5916.38	6069.399	5684.438	5931.86	6197.575	6291.788	5468.88	6375.633	5599.913	6260.085	6644.557	6406.83	6543.186	6415.895	6388.792	6405.789	6267.118	6393.981	6707.23	6360.146	6956.88	4845.555	4584.112	4756.125	4399.174	4728.055	5143.194	5003.458	5433.172	4435.012	5377.636	4738.733	4714.669	4368.796
1011		5872.09	6051.108	5607.341	5668.979	5845.384	6058.219	5396.214	5603.195	5572.968	5135.195	5906.884	5908.894	5901.487	6390.518	5664.348	6315.975	5864.047	5801.997	6421.742	6104.409	6077.306	5487.432	6402.387	5875.579	5964.619	6196.822	7198.468	6561.027	6042.806	6296.751	6012.366	6170.932	4720.857	4821.6	4422.059	4412.498	4418.227	4446.577	5004.242	4281.469	4902.615	4242.719	4460.806	4383.906	4425.338	4246.944	4363.881	4620.101	4483.781	4318.748	4684.946	4961.723	5237.72	5336.216	5832.477	5540.457	5113.867	5352.125	5165.453	5296.902	5804.474	7168.568	4789.799	4713.306	5092.532	5823.317	4508.292	6171.559	4770.697	6200.56	4550.637	4626.808	4824	4769.436	4767.838	4992.303	4777.801	5001.82	5506.278	7466.425	5356.614	5190.593	5267.198	5231.696	5296.951	5561.193	5394.345	5155.084	5601.04	4756.645	5461.36	5337.18	4919.428	4600.901	5001.339	4648.599	4826.989	4688.496	5080.019	4788.654	5068.001	4602.938	5524.395	4666.243	4759.218	4912.975	5232.16	4917.953	4693.616	5146.806	5513.394	5533.617	10253.9	4560.458	4621.143	6274	4983.865	5078.238	4956.961	10065.89	4989.267	5059.643	5122.229	5386.302	5334.762	5552.396	5548.82	5209	4568.26	5338.573	5188.03	5218.933	4870.059	6684.186	5151.612	5013.709	5522.543	4892.747	10546.69	5435.083	5332.086	5301.018	5046.756	5385.979	5121.064	5224.593	5082.117	5440.396	5397.233	5752.292	5457.727	5063.155	5046.928	4626.599	5653.39	5321.685	5611.316	5399.625	5412.884	5535.087	5888.195	5399.042	5445.423	5701.922	5278.541	4898.991	5401.933	5549.821	5473.188	7312.557	5965.101	6231.793	6060.882	5449.083	5375.173	5896.084	6133.277	5730.175	6030.283	6200.313	6244.347	5522.034	6412.581	5561.029	6250.376	6604.154	6442.062	6486.859	6355.896	6402.462	6383.643	6188.115	6358.132	6692.79	6337.749	6826.765	4803.876	4565.115	4796.975	4424.514	4800.915	5213.299	4962.369	5391.827	4457.926	5395.367	4719.661	4699.417	4372.804
1012		5995.199	6087.135	5745.893	5664.422	5938.543	6141.776	5476.893	5625.857	5537.407	5114.46	5884.598	5884.546	5896.735	6487.161	5693.899	6347.559	5886.02	6048.814	6457.451	6133.999	6112.635	5574.668	6567.55	5965.799	6015.978	6169.291	7123.3	6601.661	6003.923	6435.29	6080.205	6201.874	4751.904	4771.751	4414.099	4436.747	4482.684	4528.508	5001.479	4363.209	4790.018	4306.283	4472.683	4413.031	4512.695	4302.812	4494.371	4664.529	4600.045	4369.058	4737.525	4969.421	5271.395	5284.669	5798.118	5558.131	5159.948	5323.175	5272.096	5359.382	5807.127	7209.454	4862.328	4760.134	5051.033	5818.062	4615.268	6280.093	4581.211	6297.889	4645.649	4705.375	4896.344	4845.337	4858.581	4930.688	4770.452	5040.456	5584.238	7167.177	5380.306	5231.585	5279.181	5284.455	5390.175	5590.573	5380.036	5239.743	5600.536	4731.303	5416.827	5399.292	4935.261	4585.842	4982.559	4630.138	4829.09	4721.051	5044.857	4730.174	5009.443	4575.625	5475.803	4709.461	4696.714	4916.306	5127.377	4961.707	4640.327	5119.048	5381.558	5535.105	10125.21	4515.548	4642.375	6563.667	4795.255	5043.278	4966.416	9956.779	4945.16	4847.521	5060.596	5342.172	5204.639	5583.534	5500.796	5222.523	4578.844	5275.544	5264.167	5224.507	4803.741	6143.078	5066.528	4958.63	5388.443	4860.068	10624.87	5356.395	5199.442	5230.992	5021.149	5374.697	5188.499	5184.396	5047.394	5347.702	5255.909	5620.367	5439.238	5026.73	4930.784	4716.697	5517.232	5302.325	5517.125	5426.176	5431.95	5500.378	5834.279	5321.099	5437.846	5487.121	5196.559	4847.708	5445.574	5383.776	5357.697	7226.42	5963.704	6210.344	5962.937	5502.109	5368.36	5914.959	5996.956	5671.952	5894.342	6192.155	6208.54	5476.105	6363.604	5590.158	6256.181	6697.693	6402.079	6718.59	6406.751	6374.277	6368.019	6335.297	6470.767	6768.341	6395.943	7091.452	4797.688	4638.396	4775.175	4387.274	4751.23	5148.619	4984.612	5393.05	4454.051	5374.846	4724.589	4711.946	4419.581
1013		5468.108	6093.074	5668.825	5694.716	5880.076	6016.749	5500.896	5538.377	5824.387	5214.667	5785.803	5783.52	5823.426	6262.368	5761.436	6001.296	5917.434	5648.753	6573.553	6236.381	6114.086	5493.756	6433.646	5824.668	6229.784	6192.428	7092.983	6755.969	6065.519	6034.985	5957.144	5997.085	4442.536	4445.657	4501.692	4465.024	4366.62	4390.963	4649.289	4111.55	4500.831	4086.238	4014.534	4304.104	4478.218	4307.863	4117.614	4535.735	4227.39	4202.393	4639.154	4935.73	5406.813	5297.848	5902.583	5537.538	4951.765	5024.073	5395.452	5185.218	5521.309	6851.296	4988.407	4896.851	5216.58	5853.505	4666.443	6409.646	4728.552	6561.102	4819.744	4790.739	4731.726	4796.224	4478.728	4541.654	4636.038	4657.4	5370.944	7364.111	4804.265	5340.735	5354.502	5379.407	5457.902	5640.071	5409.789	5050.622	5394.69	4695.075	5264.424	5576.833	4712.918	4582.338	4923.277	4788.232	4717.421	4635.308	4998.576	4842.228	5207.235	4635.972	5352.904	4522.124	4768.529	4891.152	4950.237	4845.07	4776.339	5104.248	5466.876	5699.532	10292.13	4532.609	4779.301	5814.301	5244.292	4943.898	5117.575	10001.7	4935.054	5240.803	5294.979	5176.986	5263.44	5782.063	5425.019	5139.173	4725.485	5266.465	5183.056	5254.327	4892.56	6651.414	5039.125	5145.333	5007.07	4890.832	10455.34	5366.66	5111.26	5296.966	5313.368	5390.969	5444.759	5254.02	5168.776	5393.408	5701.527	5938.294	5584.739	5075.87	5272.389	5046.106	5812.62	5535.514	5698.006	5420.05	5518.998	5606.019	5580.181	5469.266	5582.443	5640.169	5261.738	4980.484	5577.326	5628.263	5497.393	6904.392	6434.041	6533.568	6344.316	5569.559	5725.535	6160.919	6245.564	6035.619	6270.489	6541.498	6562.164	5684.1	6854.211	5903.479	6545.507	7012.288	6873.288	7099.953	6619.226	6761.118	6546.052	6286.296	6551.802	6849.087	6635.587	7235.825	5249.825	4808.438	5072.642	4555.583	5020.604	5279.095	5133.106	5515.992	4544.717	5705.42	5033.775	4982.057	4599.383
