ROI	structure	N57437	N57442	N57446	N57447	N57449	N57451	N57496	N57498	N57500	N57502	N57504	N57513	N57515	N57518	N57520	N57522	N57546	N57548	N57550	N57552	N57554	N57559	N57580	N57582	N57584	N57587	N57590	N57692	N57694	N57700	N57702	N57709	N58302	N58303	N58305	N58309	N58310	N58344	N58346	N58350	N58355	N58359	N58361	N58394	N58396	N58398	N58400	N58402	N58404	N58406	N58408	N58477	N58500	N58510	N58512	N58514	N58516	N58604	N58606	N58608	N58611	N58613	N58706	N58708	N58712	N58214	N58215	N58216	N58217	N58218	N58219	N58221	N58222	N58223	N58224	N58225	N58226	N58228	N58229	N58230	N58231	N58232	N58633	N58634	N58635	N58636	N58649	N58650	N58651	N58653	N58654	N58714	N58740	N58734	N58792	N58784	N58790	N58779	N58749	N58788	N58794	N58733	N58655	N58735	N58780	N58747	N58751	N58745	N58742	N58732	N58935	N59003	N58819	N58909	N58919	N58889	N59010	N58859	N58917	N58815	N58997	N58999	N58881	N58853	N58995	N58877	N58883	N58885	N58906	N58821	N58855	N58861	N58857	N58851	N58887	N58879	N58829	N58913	N58831	N58941	N58813	N58952	N59022	N59026	N59033	N59035	N59039	N59041	N59065	N59066	N59072	N59076	N59078	N59080	N59097	N59099	N59109	N59116	N59118	N59120	N58612	N59136	N59140	N58946	N59141	N58915	N59005	N58954	N58948	N58610	N60103	N60062	N60101	N60056	N60088	N60064	N60070	N60093	N60097	N60095	N60068	N60072	N60058	N60092	N60060	N60188	N60190	N60192	N60194	N60198	N60219	N60221	N60223	N60225	N60229	N60231	N60167	N60133	N60200	N60131	N60139	N60163	N60159	N60157	N60127	N60161	N60169	N60137	N60129
148	Lateral_Ventricle	50784.54	36987.28	50384.66	49336.22	43457.32	47415.68	47372.32	44870.05	43164.23	40929.64	45180.66	45165.3	49329.15	44516.15	44837.33	45321.55	44302.05	47379.82	46361.19	45954.84	47181.02	39048.94	46543.73	50577.81	48236.68	46961.3	30183.81	49518	47939.51	44608.84	50346.54	47752.54	23110.87	22568.61	20876.93	22554.18	23118.91	23443.92	22801.78	23133.31	23039.19	22765.34	23008.7	23213.29	23239.74	23992.13	23542.79	22753.27	24109.45	23200.68	21660.19	22236.11	22705.35	22101.1	22877.35	23415.96	22780.98	22800.25	23468.87	22633.06	23772.59	11166.34	22327.27	21942.88	19664.64	19594.4	23672.3	19885.09	20706.54	19572.97	21624.27	20607.16	19909.23	23341.93	21997.74	21541.88	23065.49	20632.42	20352.76	18830.46	21379.62	21826.2	21530.71	22423.09	21345.16	20805.77	20960.47	21480.43	21811.1	20822.85	20914.6	21085.59	22041.79	22748.63	24559.93	23270.86	24893.26	22844.73	20314.04	22871.69	19156.91	22506.97	21471.28	22746.02	21716.28	22399.33	22751.24	24487.04	24248.86	17644.83	19438.84	22104.31	47039.02	21743.1	22723.34	21051.69	20428.53	23008.75	21900.46	46359.48	20670.82	17235.65	22791.23	21477.46	22720.44	22530.93	22978.45	22847.63	22107.75	21575.56	21130.09	20611.84	19681.27	19235.17	23271.83	23256.05	23381.46	23260.97	43085.38	20660.31	21449.13	22248.65	22207.46	22885.55	21074.84	23961.9	20657.06	23187.06	21953.49	19800.56	21210.85	21067.33	20532.55	22758.29	20982.11	21404.18	22440.85	22027.66	21388.83	23244.1	24575.59	22958.57	20099.32	20705.19	21980.53	24724.96	22478.82	21111.43	21372.62	24643.78	22853.78	23901.14	22359.62	20469.19	21713.26	22587.38	23627.85	22499.54	23132.49	21289.61	23433.67	22054.67	22830.49	20062.83	23184.3	22843.48	21870.84	20102.17	22406.8	21828.51	20615.63	20904.78	21509.12	20962.74	19309.27	21580.5	23035.54	22339.32	22303.66	22507.01	22502.05	22822.42	22318.9	21560.47	21874.06	24064.14	24230.42	22013.44	22352.02
149	Cingulate_Cortex,_Area_25	33446.32	30552.91	34051.81	33939.81	33838.64	36269.22	32455.45	31077.15	32540.89	29058.31	32891.54	32880.98	36171.04	36832.65	34739.73	36081.81	33327.68	32650.21	35884.72	34027.55	34759.76	28566.57	33325.57	33314.52	34019.16	33753.78	31408.42	34748.72	33937.5	32669.23	33770.77	34877.75	16985.84	17345.97	16771.68	17364.56	17671.31	17873.19	18116.81	17090.55	18289.87	17271.24	17428.33	18200.62	17934.38	18343.13	17563.03	17415.96	17721.09	17590.35	17592.58	16606.9	17164.31	16886.26	17325.88	18469.18	16657.48	16616.44	18197.48	16777.82	17716.73	11416.75	17714.97	17507.57	17575.44	19910.45	19291.01	19229.16	18984.19	20458.89	19415.25	18311.01	19621.08	19817.48	18440.32	18554.91	19430.44	18184.59	18926.2	19788.26	18616.76	19139.7	19125.48	18879.14	19021.52	19485.66	17655.55	16838.77	17216.72	17141.05	16944.76	18206.1	16464.43	16143.42	18404.7	17904.58	17821.37	17464.25	17790.83	17453.44	17626.42	17127.91	16439.77	16268.19	17609.84	16664.58	17505.67	17684.98	17260.66	14702.88	16991.56	18182.31	36480.24	16813.39	17630.5	18696.45	16130.99	17343.38	18046.78	36387.14	15083.09	14333.83	17853.58	18490.66	18995.81	17649.26	17640	17753.32	17147.8	18539.77	18019.77	17401.92	16376.44	18863.97	17783.44	18312.21	17796.2	18042.27	36577.03	17270.66	17928.74	17827.76	18246.7	18644.73	18608.47	19128.69	18350.93	18595.26	18622.45	18209.05	18297.25	16802.94	16776.27	17634.51	18530.89	18533.52	17949.11	17378.22	17772.18	18369.62	18041.16	18351.73	17963.64	17381.4	18441.66	18119.49	18865.7	18379.35	17696.06	17725.76	16775.93	17114.76	17355.8	17468.5	16105.89	15513.92	17066.18	16420.21	17218.24	17834.1	17520.51	15883	18119.47	15055.01	18465.04	16600.56	16457.9	16870.47	16920.15	17414.12	16469.46	16760.71	16518.46	17261.12	17014.65	17445.43	18114.76	17541.73	16203.04	17228.37	17811.73	16172.83	17699.64	17394.59	16779.09	16896.2	17644.38	17778.52	17146.01
150	Dorsal_Acustic_Stria	26669.36	25411.89	25489.37	28848.71	26386.39	26093.67	23089.42	23871.13	23465.6	22076.42	28508.57	28512.05	26308.59	26112.57	24929.53	27555.67	22119.04	24108.28	26632.82	27307.37	27539.37	24686.24	25576.08	29126.12	29075.98	24592.67	23595.88	24648.92	24764.9	26520.64	25012.74	25267.44	13057.58	12860.66	12798.6	12341.92	12925.86	13304.86	13258.09	12611.13	12847.73	12250.59	12642.78	12985.34	12793.18	12949.23	13292.8	12632.92	13127.27	12924.54	12967.32	12022.24	15065.38	12561.09	12333.6	13645.61	13899.1	12253.66	12512.44	12205.55	11757.58	7048.512	12996.87	11433.46	13157.52	19583.38	17689.05	17342.95	16578.16	18029.24	17300.84	17372.17	17277.76	17639.79	15917.33	14729.14	15975.8	14913.11	17779.04	18322.64	16311.28	17595.96	15048.38	15335.54	14997.58	16119.73	14264.93	13893.29	14240.4	13982.68	13743.64	12812.87	12985.35	12035.34	12697.08	13047.33	12545.11	13602.04	12689.05	15018.49	13091.88	13893.92	12382.6	12647.67	12856.93	13710.57	12676.47	13780.29	12267.33	13186.21	13828.16	11847.42	24237.36	9326.516	13172.11	12449.79	10453.88	10826.75	11098.56	24416.64	13037.22	10223.02	11596.64	12200.98	11052.84	13759.02	12325.45	12532.01	10558.62	12855.05	12556.77	12611.56	11414.58	13540.34	12823.02	11941.52	11185.56	12711.65	23688.68	12418.91	12816.03	12084.46	11718.25	12923.25	12912.94	12872.35	12665.82	12541.28	11869.88	12522.27	12366.59	11253.38	10347.87	11164.96	13068.43	13160.79	12483.77	12082.83	12725.71	12350.74	11764.2	12507.38	11891.76	12878.75	12668.76	11712.02	11849.09	12688.04	12923.43	12259.75	11064.66	11314.15	12842.74	11118.82	10484.29	10636.07	11908.36	12274.26	11715.62	11083.31	13026.36	10241.85	12563.08	10928.26	11212.95	12212.34	10870.96	11233.49	10975.92	12568.89	11123.84	11051.77	10456.39	10887.49	10620.71	10672.41	12266.45	11668.6	10909.46	11117.49	10672.58	11634.7	12719.95	12579.07	11391.73	11690.13	11169.54	10582.8	10761.01
151	Postsubiculum	34637.66	29865.51	31948.6	33340.18	32761.36	34650.57	30440.77	29250.8	29733.17	27686.74	31612.08	31592.12	34989.28	35425.23	33640.24	35478.37	31270.41	31697.98	33164.87	32853.47	33618.8	27959.25	32441.36	32214.07	32464.4	32205.51	31462.01	32761.24	31042.28	32053.67	31444.81	32918.9	16404.18	16249.73	15371.25	16011.65	16469.24	16890.81	17416.84	16362.46	17818.5	16213.91	17443.25	17017.16	16876.32	16832.22	16899.21	17147.66	17468.77	16660.27	16245.62	15946.12	16290.49	16813.82	16783.24	17453.34	17161.14	16416.01	16714.6	16298.11	17034.42	10880.43	15941.56	15601.17	16697.97	19799.56	19017.25	19363.98	18186.26	19543.74	18861.82	17995.78	19203.14	19217.16	18195.26	19038.94	18674.23	18393.56	18963.99	20574.81	19391.28	18933.99	17811.98	17968.97	17923.58	18043.29	16355.64	16017.5	16481.7	15817.42	16858.03	16699.36	15888.86	15446.31	17044.57	16914.17	16870.05	17005.52	16976.17	17094.37	17123.8	15731.41	16064.84	15463.22	17237.37	16176.52	17104.38	16308.15	15873.37	15170.45	16333.7	16975.58	33130.16	14991.25	16261.38	16857.36	14672.5	16432.29	16495.05	34464.04	14180.92	13764.2	16007.22	17175.09	16738	16780.95	16716.75	16782.71	15877.13	17450.73	17246.4	16138.54	15018.61	18146.49	16823.51	16253	17258.88	16499.17	34181.04	16382.33	17117	16352.16	16826.12	17632.81	17186.06	17400.25	16983.41	16920.16	16906.59	17341.18	17103.28	15040.19	15177.47	16385.86	17530.72	17202.62	16825.13	16644.87	16382.64	17219.92	17015.76	17291.57	16738.37	15949.4	17180.34	16577.33	17110.2	16906.51	16796.07	17244.61	15353.36	15389.52	15793.82	15795.75	14759.35	14037.74	15151.67	14873.88	15305.32	15580.03	15694.55	14756.53	16721.86	14363.08	15601.77	15295.45	15102.13	15160.42	15291.91	15673.84	15486.19	14849.07	15527.27	16131.27	14542.9	15422.93	15726.12	15154.68	14467.62	15514.96	14913.75	13902.43	16343.09	15588.72	15169.54	15223.98	15601.78	15070.32	15187.33
152	Ventricular_System_4thVentricle	48109.87	39649.13	44914.94	45579.47	46234.35	45718.72	42588.12	41905.15	40870.18	39393.57	44594.88	44595.02	46834.61	42111.99	43352.28	47042.59	41577.61	43293.8	45409.32	44199.94	47124.68	40009.5	44882.05	44713.51	43839.12	42832.54	29070.49	44175.91	43375.94	41208.45	44436.3	43875.93	21324.41	21529.24	21068.09	20669.81	20897.01	20664.9	22367.86	22549.14	22115.13	20987.77	21968.01	21612.88	21022.25	21216.23	20936.85	21151.08	21519.62	21495.27	21646.7	20583.11	20684.89	21318.44	20595.63	22064.76	21451.82	20519.47	19208.15	20323.79	20654.21	9366.351	20848.67	18409.54	20460.18	21350.19	22910.86	19470.37	21943.2	21246.23	21801.4	21133.02	21729.4	23633.48	21904.78	21665.13	21836.83	21571.74	21627.06	20177.29	23332.34	22236.2	20591.88	21410.82	20535.85	20728.22	19295.24	20101.32	19901.92	19867.38	20441.38	21054.29	21973.88	21624.88	22184.45	22451.58	22295.86	22347.92	21958.02	22078.92	21525.88	22522.19	20345.06	21734.54	22123.9	22105.97	21773.76	21847.46	21867.58	18337.15	18976.91	19807.38	42041.47	18676.64	20688.15	19988.09	17204.47	18560.87	19755.89	42796.68	17205.28	17223.55	19575.58	20731.19	19029.82	21656.22	19037.06	20523.73	16997.32	22057.3	21604.36	20704.24	19365.13	19268.47	21773.57	19646.46	21440.15	20908.61	43661.8	20196.39	21959.66	20265.3	17868.8	20269.32	18726.54	19859.63	20044.97	19218.37	20485.22	20090.58	19352.37	18606.77	15406.25	16768.09	20759.96	19223.05	20035.08	20204.96	18578.21	19907.16	21875.7	21992.07	20126.89	19632.59	21133.73	21768.66	19702.46	22726.12	21663.89	21141.52	21145.34	20995.1	18544.33	21590.58	18054.92	19841.81	20994.66	11642.03	18155.18	21359.91	21724.56	20713.97	21344.28	19517.92	14816.02	20702.07	20385.54	11574.49	19851.49	19898.53	20121.58	20349.36	20838.43	20301.01	20096.05	20676.46	21676.25	21960.65	20471.47	21359.46	21022.99	14389.85	22747.21	20802.5	19913.45	21150.04	20897.3	21021.63	20019.39
153	Microcellular_Tegmental_Nucleus	29094.63	25417.97	27590.95	28345.51	28564.22	29199.72	24843.86	24444.31	25127.6	23330.68	26353.86	26338.78	30104.18	30508.4	28177.41	30012.25	26107.93	27001.78	28510.21	28011.84	29006.33	23704.99	27618.6	26714.6	26327.42	27543.82	26398.38	28028.48	26601.46	27480.99	26446.8	28297.87	14224.69	14190.73	13545.21	13803.18	14536.64	14219.57	15638.13	14002.62	15801.03	13649.86	14628.06	14292.36	14350.23	14289.73	14357.23	14924.9	14652.87	14613.81	14628.81	13394.17	13576.18	14024.13	14110.8	15548.36	14296.96	13697.63	13940.46	13858.55	14223.81	9529.961	13900.08	13363.49	14491.75	16755.55	16096.33	16855.9	16081.09	17037.22	15683.26	15470.5	16345.12	16429.73	16151.83	16516.04	16270.7	16295.59	16125.6	17039.86	17210.46	16515.25	14550.44	14784.57	14935.95	14932.45	13814.43	14171.43	14220.72	13705.96	14064.19	15015.3	13833.55	13232.94	14497.68	14509.06	14204.74	14625.27	14292.11	13937.5	14604.97	13964.66	13790.01	13496.82	14047.79	14433.03	14804.09	14049.19	13555.42	13112.28	14240.21	14296.54	27615.28	12406.03	13837.48	14502.06	12632.62	14126.23	13792.17	28936.03	12359.84	11654.13	13573.56	15017.86	14058.49	14893.39	14446.08	14957.1	13169.3	14826.38	14742.7	14225.2	13457.47	15767.97	14252.65	14020.56	14233.52	13856.59	29385.08	14178.5	14789.19	14005.63	14279.75	15012.28	14620.46	14723.25	14465.31	14951.56	14380.16	14642.19	14723.52	12647.48	13133.36	13247.99	14837.17	14470.33	14328.81	14140.02	13491.56	14181.27	14292	14592.91	14068.65	14335.07	14596.55	13568.76	14137.24	14470.67	14444.41	14495.62	12995.13	13407.59	13568.87	13659.02	12274.79	12320.37	13345.21	12630.62	12587.39	13428.54	13284.94	12479.14	14793.92	11053.65	13605.12	12885.62	12508.16	12849.79	13790.04	13247.45	13092.82	12611.48	13330.8	14171.46	12548.9	14006.1	14222.89	13515.6	12529.59	13390.96	12785.84	12058.8	13925.9	14258.59	13003.7	13096.92	13876.26	13723.79	12735.99
154	Pretectal_Nucleus	34990.6	29540.93	31944.28	33830.83	32557.64	35011.82	30253.12	30431.88	30833.07	28500.98	32243.16	32194.58	35140.5	36232.89	33708.6	35498.8	31483.07	31827.96	34240.93	34178.81	33341.91	27988.91	32246.91	32988.44	32557.35	32529.22	31957.1	31343.06	32403.67	31485.66	33142.88	33727.16	16505.11	16118.58	15861.82	16469.58	16445.35	16895.84	17680.47	16940.32	17809.33	16261.82	17611.2	17141.37	17353.3	17171.89	17385.17	17329.22	17818.76	16858.66	16304.32	15890.13	16805.07	16654.98	16422.65	17423.76	13762.75	15173.92	17292.21	17317.2	17514.89	11421.36	16057.27	15903.14	16602.92	18447.04	18362.02	18297.42	17555.11	18937.21	17100.75	17012.97	18130.41	18536.98	17841.61	19022.66	18333.97	17925.63	17940.79	18945.21	19438.68	18231.67	16215.5	16150.03	16193.98	16631.95	15011.15	14826.66	15427.59	14885.33	15702.36	16994.61	16497.04	15688.86	17446.05	16801.64	17237.24	17125.37	17085.88	16931.24	17072.94	15850.11	15419.82	16142.54	16760.24	16633.36	16946.78	16691.02	15847.53	14763.38	16016.56	17053.79	33071.2	14973.33	16948.49	17204.93	14681.66	15592.72	16326.54	35386.81	13828.22	13233.92	16198.64	17565.33	16705.15	17507.67	17149.46	17315.22	15892.99	17322.26	16429.94	16362.2	15200.45	18084.64	16862.71	16166.01	16480.09	16437.56	34287.23	16605.73	17455.99	16185.57	16921.52	17707.42	17440.73	17290.62	17255.38	17466.77	17222.84	17341.84	17407.7	15247.43	15118.35	15693.95	17463.39	16898.04	16890.41	16884.31	16190.97	16830.25	17643.48	17359.19	16672.12	16069.99	17188.57	16717.93	16887.7	16976.79	16440.16	17947.82	15543.94	16245.02	15466.96	15770.15	13947.5	14130.32	15509.49	14669.02	15284.98	16249.21	16269.76	14723.57	16928.38	13585.67	16972.36	15482.85	15331.22	15677.06	16000.93	15345.14	15579.56	15492.01	15721.15	15707.38	15124.96	15801.47	15933.25	15841.51	15094.85	16171.54	15450.86	14697.87	16223.26	16171.87	15315.25	15920.39	15896.67	15620.69	15724.06
155	Latero_Dorsal_Thalamic_Nucleus_Ventro_Lateral	32199.42	26827.9	29642.86	30407.62	29659.84	31870.31	26693.49	26264.73	27153.74	24730.18	27964.02	27962.81	32437.76	33158.98	31293.74	32350.06	28504.62	28782.11	30277.62	30538.91	30456.3	24957.67	29231.96	29437.92	28448.48	30087.98	26587.14	30318.8	28936.22	28994.71	29103.57	30527.65	15013.21	15030.01	14275.85	15454.28	15662.32	15770.41	16489.39	15010.18	16528.29	15312.77	16135.15	15730.34	16032.36	16216.82	15913.1	15663.07	16352.32	15881.74	15288.98	14795.39	14967.95	15246.35	15204.52	16268.88	15350.98	15138.37	15390.3	15101.52	15860.17	10252.15	15131.57	14909.16	15486.04	17690.6	17942.2	17688.78	17404.02	17867.49	17072.9	16612.21	17486.94	17799.35	17390.59	17393.8	17619.53	17278.23	17465.12	18311.51	18268.61	17880.18	16054.06	15958.33	16256.31	16739.05	14614.04	14361.36	15158.3	14307.36	14918.79	15696.55	14972.08	14164.63	16452.88	15544.46	15393.02	15588.21	15694.46	15353.65	15833.88	14728.61	14801.37	14539.05	15494.95	15194.18	16226.39	15387.8	14860.69	13371.13	15201.87	16071.11	31436.98	14365.44	15579.86	15795.72	13996.4	15339.55	15670.87	32813.58	13285.17	12623.23	15248.44	16650.11	15934.45	15814.55	15873.65	15993.29	14813.56	15821.24	16313.18	15335.23	14446.78	16071.25	15753.94	15362.33	16323.69	15414.98	32228.87	15587.3	15954.6	15408.11	15916.15	16316.95	16012.51	15993.82	15706.71	16321.53	16408.8	15915.51	15859.19	14215.7	13955.85	14172.48	16210.96	15724.5	15418.78	15430.51	15115.12	15800.27	15937.62	16093.6	15142.53	15329.62	15989.72	15669.92	16288.58	15688.96	15400.21	16108.73	14004.54	15139.68	14447.34	15263.04	13130.94	13102.73	14222.02	13459.74	14110.76	14914.94	14688.76	13649.2	15712.7	12278.81	15219.44	14364.96	13814.17	14345.93	15133.25	14506.93	14500.9	14154.85	14143.81	14655.33	13807.11	14350.77	14833.21	14962.94	13837.01	14963.23	14401.41	12747.41	14990.38	14946.96	14225.9	14081.23	14793.88	14688.26	14473.42
156	Latero_Posterior_Nuclei_of_Thalamus	31842.69	27321.08	29476.06	30869.27	30624.4	32335.14	27656.74	26605.55	27717.81	25209.51	28499.33	28494.4	32581.44	33311.85	31550.04	32855.12	29092.58	29521.84	30731.74	30687.37	31190.16	25485.91	29760.49	29337.94	28787.37	29772.58	28058.67	30736.43	29188.1	29174.98	29357.62	30546.17	15034.17	15220.8	14378.44	15101.4	15480.58	15550.87	16660.11	15192.14	16901.82	15259.53	16051.51	15857.48	15919.74	15900.56	15731.52	15683.23	16161.05	15933.01	15189.46	14853.67	15089.95	15541.71	15593.14	16367.2	15144.22	15226.6	15294.61	15393.08	15877.69	10026.59	14984.18	14713.79	15546.36	18073.18	18035.97	17934.39	17353.59	18204.87	17155.74	17021.91	17815.78	17865.42	17241.33	17812.09	17810.07	17429.37	17567.52	18516.02	18382.43	17869.29	16120.91	16279.68	16403.66	16649.01	14822.33	14517.2	15034.6	14560.94	15156.6	15678.63	15050.15	14297.29	16458.57	15846.6	15624.87	15742.91	15888.36	15310	16024.08	14689.55	15026.23	14770.76	15471.55	15346.21	16229.79	15483.88	14814.92	13714.37	15311.81	16101.48	31687.83	14095.23	15666.78	15920.81	13755.14	15307.35	15419.51	32669.53	13138.84	12565.14	15135.26	17031.1	15863.08	16110.24	15882.55	16197.46	14767.34	16276.78	16509.21	15335.27	14419.83	16600.8	15802.46	15209.94	16289.91	15534.5	32613.68	15660.97	16205.07	15423.89	15788.81	16608.46	16102.81	16068.2	16020.4	16122.26	16459.48	16133.93	16080.91	14174.47	14051.72	14726.02	16237.07	15899.6	15476.37	15613.26	15023.5	15906.74	15900.05	16096.99	15552.62	15690.64	16111.86	15520.43	15955.95	16020.7	15526.47	16236.81	14118.15	15165.5	14806.06	15196.04	13885.29	13429.41	14584.71	13701.81	14040.93	14933.31	15064.01	14050.95	15818.38	12822.45	15620.52	14598.04	13901.78	14379.55	15066.46	14278.25	14726.91	14220.31	14493.08	15254.64	13680.55	14847.26	15079.01	14578.58	13836.13	15017.58	14196.17	13501.87	15029.69	15119.11	14305.61	14016.99	14736.31	14796.25	14518.16
157	Anterior_Thalamic_Nuclei	30998.78	27854.73	29822.67	30597.42	30497.88	31991.43	26961.99	27146.99	27782.4	25332.85	28695.91	28693.7	32394.53	33361.33	31176.73	32335.46	29257.86	28952.34	31311.82	30902.73	30944.23	26364.12	30089.62	29318.94	29099.65	30325.74	28307.97	30654.24	29568.75	29502.8	29579.1	30665.97	15353.83	15361.5	14627.89	15363.04	15642.55	15936.33	16603.11	15588.21	16672.98	15168.27	16027.92	15937.76	16174.66	16014.75	16131.33	15888.73	16337.77	15957.46	15673.07	14763.68	15443.98	15204.56	15709.21	16527.09	15217.51	15168.1	15791.92	15521.03	16079.12	10181.74	15548.4	15435.29	16071.68	18181.71	17538.38	18134.25	17279.24	18479.4	16812.09	16802.78	17734.01	17728.71	17238.19	17284.08	17534.48	17005.67	17626.7	18523.72	17905.84	17754.54	15934.02	15975.11	16151.12	16426.86	14764.41	14724.19	15020.32	14455.45	14817.19	16309.71	14934.46	14378.79	16310.35	15466.86	15888.73	15644.29	16053.07	15345.96	16132.07	15062	15047.54	14732.74	15443.73	15589.26	16310.68	15669.42	15004.32	13929.93	15864.36	16527.13	32454.98	14502.08	15612.97	16573.84	14337.98	15789.83	15933.99	33110.46	13953.77	13009.17	15576.02	16737.43	16337.74	16559.66	16127.6	16002.83	14937.49	16486.25	16610.92	15655.64	15001.81	17175.02	15787.48	15692.17	16307.34	15560.92	32833.3	15753.57	16223.25	16260.19	16231.88	16632.24	16425.04	16630.37	16337.17	17013.84	16763.6	16618.7	16651.61	14561.47	14536.46	15745.88	16436.51	16444.52	16246.59	15858.57	15529.03	16586.95	16230.53	16389.28	16000.81	15949.66	16434.68	15580.5	16661.43	16413.16	15922.15	16377.87	14883.21	15678.23	15016.4	15724.61	13985.78	14022.88	14999.59	14617.58	14670.46	15545.64	15203.82	13761.41	16467.78	12926.38	16147.11	14874.89	14447.95	14873.18	15341.67	15181.37	14502.89	14658.74	14755.77	15343.71	14585.15	15337.1	15847.34	15253.86	14598.49	15172.58	15119.28	14202.89	15459.8	15924.43	14493.4	15146.54	15410.9	15503.33	14868.12
158	Red_Nucleus_Magnocellular	23917.74	23091.65	23308.97	23953.72	23662.19	24807.88	21822.76	21810.88	22197.42	20527.17	22896.14	22898.58	24655.3	26161.36	23209.56	25131.52	22157.04	22654.49	24495.14	23897.9	25030.25	21858.67	24233.21	23059.87	22484.94	23650.93	22713.43	23997.63	23275.92	24094.65	22803.04	23528.83	11881.45	11750.62	11125.6	11717.01	12752.41	11599	13516.05	11819.95	13139.54	11229.94	12040.94	11679.91	11893.86	11726.29	12176.55	12840.35	12207.66	12355.39	12595.78	11244.7	11510.04	11798.12	11715.17	13259.77	12638.08	11358.5	11483.9	11588.41	11221.57	7479.897	11981.68	10936.32	11978.49	14480.88	13402.67	14771.43	12986.55	14809.28	13258.1	13233.29	13598.97	13792.06	13812.98	14356.3	13748.6	13576.19	13938.99	15570.03	14829.95	14268.08	13001.05	12669.36	12934.35	13061.14	12218.32	12516.03	12486.01	11915.17	11999.26	13140.37	11667.6	11323.09	12082.54	11825.13	11898.34	12141.14	11945.88	11281.58	11852.93	12016.14	11681.46	11521.33	12411.05	12580.32	12324.99	11869.37	11370.43	12141.66	12286.32	11790.26	22611.6	9657.734	11481.96	11806.87	10461.28	11954.51	10963.25	23807.66	10925.45	9987.507	11502.42	12317.24	11125.73	12662.13	12359.34	13085.47	11010.57	11995.28	11989.13	11851.04	11705.92	14097.12	11772.44	11476.92	11546.81	11344.05	23889.03	11891.42	12099.94	11475	12084.76	12551.95	12111.79	11887.93	11671.95	12442.03	11566.27	11796.77	12138.22	10791.99	11222.06	10471.24	11688.77	11351.69	12023.73	11131.89	10624.97	11417.68	11268.21	11644.58	11366.38	12661.11	12061.86	10971.92	11054.57	11841.64	11921.79	11574.82	10537.22	11115.23	11502.38	10759.33	9893.054	10222.57	10472.55	10325.69	10388.07	10668.62	10590.94	9538.7	11836.47	8463.695	11172.87	10042.33	9860.676	9964.958	11191.37	10209.76	9991.343	10080.82	10178.72	11346.04	9811.115	11456.58	12165.62	10617.6	9634.252	10025.17	10019.87	9213.073	10851.32	10959.24	10039.48	10172.35	11245.72	10492.18	9654.319
159	Pararubral_Nucleus	25913.51	24254.37	24946.68	26205.5	25935.89	26878.22	23208.35	23177.1	23990.27	22336.3	24285.99	24276.8	26550.42	27694.33	25821.18	27550.27	23826.29	25099.38	26386.68	26271.4	27480.28	23126.42	25974.14	25205.98	24417.39	25169.64	25137.18	26076.26	25023.77	25772.36	24685.39	25703.15	12809.37	13215.75	12114.28	12839.06	13754.81	12972.51	15038.02	12811.77	14620.97	12325.06	13620.02	12600.87	13010.44	13130.75	13218.19	14295.13	13376.14	13554.42	13952.21	12140.87	12654.07	12743.7	12668.54	14378.49	13543.25	12446.8	12553.61	12671.11	12593.38	8179.255	12885.14	12019.41	13283.32	15557.48	14617.75	16235.52	14166.66	16325.03	14500.9	14394.15	15236.5	15114.06	14862.3	15020.35	15162.59	14388.67	15440.29	16782.07	15897.95	15715.61	13569.06	13895.37	14092.81	14009.63	12982.83	13298.62	13580.61	12847.9	13122.34	14146.95	12660.33	12450.72	13233.15	12974.88	12922	13143.27	13115.23	12614.01	13376.36	12949.92	12666.42	13084.56	13016.86	13265.07	13409.08	13066.17	12410.91	12748.24	13285.41	13089.95	24840.94	10467.82	12350.99	13070.38	11931.32	13155.69	12196.39	26057.79	12053.43	11067.15	12739.29	13717	12381.31	13870.37	13168.02	13980.56	11751.56	13394.11	13357.86	13089.63	12886.68	15242.31	12876.44	12416.99	13202.29	12315.37	26790.36	12959.07	13099.94	12847.16	12857.28	13637	13109.05	13012.65	12730.63	13292.38	12648.9	13150.33	13218.93	11593.07	12079.65	11924.88	13009.61	12925.37	13010.49	12443.95	11861.34	12536.12	12506.02	12991.31	12687.11	13885.69	13297.19	12037.92	12495.28	13310.8	13393.33	13003.65	11704.26	12446.43	12899.39	12472.06	11546.24	11298.97	11866.95	11699.23	12007.04	12295.84	11978.91	10990.86	13201.04	10181.4	12452.98	11468.81	11098.78	11011.13	12572.31	11416.59	11186.62	11321.32	11585.16	12725.04	11206.14	12798.68	13848.02	12159.77	11099.51	11740.81	11311.28	10893.99	12103.7	12027.63	11033.71	11566.54	12295.05	11793.46	11055.04
