ROI	structure	N57437	N57442	N57446	N57447	N57449	N57451	N57496	N57498	N57500	N57502	N57504	N57513	N57515	N57518	N57520	N57522	N57546	N57548	N57550	N57552	N57554	N57559	N57580	N57582	N57584	N57587	N57590	N57692	N57694	N57700	N57702	N57709	N58302	N58303	N58305	N58309	N58310	N58344	N58346	N58350	N58355	N58359	N58361	N58394	N58396	N58398	N58400	N58402	N58404	N58406	N58408	N58477	N58500	N58510	N58512	N58514	N58516	N58604	N58606	N58608	N58611	N58613	N58706	N58708	N58712	N58214	N58215	N58216	N58217	N58218	N58219	N58221	N58222	N58223	N58224	N58225	N58226	N58228	N58229	N58230	N58231	N58232	N58633	N58634	N58635	N58636	N58649	N58650	N58651	N58653	N58654	N58714	N58740	N58734	N58792	N58784	N58790	N58779	N58749	N58788	N58794	N58733	N58655	N58735	N58780	N58747	N58751	N58745	N58742	N58732	N58935	N59003	N58819	N58909	N58919	N58889	N59010	N58859	N58917	N58815	N58997	N58999	N58881	N58853	N58995	N58877	N58883	N58885	N58906	N58821	N58855	N58861	N58857	N58851	N58887	N58879	N58829	N58913	N58831	N58941	N58813	N58952	N59022	N59026	N59033	N59035	N59039	N59041	N59065	N59066	N59072	N59076	N59078	N59080	N59097	N59099	N59109	N59116	N59118	N59120	N58612	N59136	N59140	N58946	N59141	N58915	N59005	N58954	N58948	N58610	N60103	N60062	N60101	N60056	N60088	N60064	N60070	N60093	N60097	N60095	N60068	N60072	N60058	N60092	N60060	N60188	N60190	N60192	N60194	N60198	N60219	N60221	N60223	N60225	N60229	N60231	N60167	N60133	N60200	N60131	N60139	N60163	N60159	N60157	N60127	N60161	N60169	N60137	N60129
1020		0.2725371	0.234923	0.2650315	0.2768027	0.2620831	0.2707936	0.263921	0.2571388	0.2633666	0.2589885	0.2583786	0.2583956	0.2803968	0.2669493	0.2824425	0.2609429	0.2651694	0.2678106	0.2454675	0.2598723	0.2633025	0.2511957	0.2273207	0.260942	0.2469241	0.2560681	0.2112437	0.2297108	0.2565009	0.2328561	0.2581636	0.2523652	0.3302326	0.3314703	0.3325458	0.3526053	0.3559711	0.3459536	0.3477738	0.3626914	0.349564	0.3571294	0.3550716	0.3608542	0.3571206	0.3598321	0.3554401	0.3632806	0.3491911	0.355944	0.3421233	0.307102	0.3043037	0.2987845	0.2831168	0.3024972	0.3027192	0.3062904	0.3070547	0.3067217	0.292498	0.2847519	0.3271087	0.3296876	0.3153405	0.2980324	0.3466474	0.2897146	0.3341876	0.2868561	0.3249956	0.3306794	0.3371017	0.3265571	0.3262889	0.351368	0.3390106	0.3330991	0.3153573	0.2455718	0.3126027	0.3188465	0.2918279	0.2965507	0.2992606	0.2930197	0.2753646	0.2797886	0.2728215	0.2957681	0.2801231	0.3090502	0.3282667	0.3267879	0.3275775	0.3364904	0.3315785	0.3340192	0.3225612	0.333567	0.3232194	0.3323098	0.290607	0.3237311	0.3368598	0.3231121	0.3169062	0.3237148	0.3318141	0.3015278	0.2984013	0.3006614	0.2984941	0.3325466	0.333301	0.2946142	0.299202	0.3160871	0.3256941	0.304006	0.2827998	0.2838655	0.3014949	0.3224287	0.3141271	0.2940426	0.2994457	0.3168513	0.3273422	0.3169974	0.3182366	0.3041751	0.3020716	0.2887851	0.3069896	0.3115384	0.3160684	0.3257222	0.3043663	0.3035443	0.3208975	0.3017722	0.3153645	0.3186698	0.3185568	0.3217086	0.335847	0.3112664	0.313885	0.3002477	0.3095477	0.3078606	0.299749	0.3103208	0.3047003	0.3097804	0.3055217	0.3032786	0.2944168	0.3094431	0.292307	0.3091336	0.2919027	0.296128	0.3164238	0.3316369	0.2986671	0.2927226	0.3034306	0.2841747	0.2531623	0.2364469	0.2575698	0.2900066	0.2605609	0.2400195	0.2635397	0.262818	0.2520772	0.250413	0.2455544	0.2566401	0.2518252	0.2601581	0.2519085	0.2138905	0.2294092	0.2249437	0.2379002	0.2259247	0.2268044	0.2297928	0.2321382	0.2294804	0.2297099	0.218166	0.3113684	0.3179784	0.2956429	0.3294622	0.3170433	0.278398	0.301903	0.2829621	0.3386689	0.2742251	0.3205673	0.2956498	0.3365493
1021		0.2721907	0.2197282	0.2585291	0.2735394	0.2591687	0.2697456	0.2624792	0.2505018	0.2610693	0.2507118	0.2554172	0.2553457	0.2809663	0.2643362	0.2798015	0.259055	0.2637993	0.2689353	0.2396356	0.2592767	0.2606333	0.2404595	0.2170776	0.2577515	0.249323	0.2454082	0.2036701	0.2308304	0.2527495	0.2300736	0.2524309	0.2468282	0.3243375	0.320811	0.3248294	0.3522058	0.3481425	0.3478191	0.3383973	0.3621061	0.3477402	0.359284	0.352975	0.3586968	0.3523859	0.36203	0.3573003	0.3544874	0.3432099	0.3572294	0.3197977	0.3131309	0.3006986	0.2943528	0.279538	0.2901997	0.2969538	0.3094655	0.3061608	0.3004886	0.2874655	0.2818758	0.3291956	0.3265224	0.3029252	0.2894028	0.3399938	0.2849019	0.323904	0.2762714	0.3267013	0.325536	0.3318487	0.3186963	0.3179711	0.3532706	0.3401794	0.3190052	0.2831855	0.2253692	0.3088351	0.2951356	0.290908	0.2974499	0.2967655	0.2884758	0.274696	0.2836635	0.2739123	0.3000489	0.2699656	0.2942941	0.3216377	0.3226908	0.3313449	0.3355148	0.3365817	0.3320308	0.3276223	0.3322852	0.3119157	0.3353146	0.2870603	0.3251816	0.3371451	0.3166992	0.3188483	0.3247992	0.328723	0.2813393	0.2903385	0.2957416	0.2565383	0.3225431	0.3315085	0.282985	0.2871239	0.3125566	0.323215	0.3427634	0.2699505	0.2608923	0.2884167	0.3142455	0.3074639	0.286545	0.2992056	0.3095165	0.3254087	0.3091309	0.3185098	0.2964054	0.2959963	0.2688572	0.3087625	0.3127192	0.313872	0.3180917	0.3780976	0.3011307	0.3087826	0.3037811	0.311134	0.3159484	0.31031	0.3204218	0.3261477	0.3131073	0.3022994	0.2890414	0.3069119	0.3009203	0.2901093	0.325242	0.292317	0.3063538	0.3003314	0.3021176	0.294127	0.3080173	0.2938148	0.3111205	0.2840006	0.2851817	0.322625	0.3244058	0.297468	0.2872429	0.3039083	0.2783193	0.2439565	0.2350072	0.2548958	0.2859541	0.2666468	0.242446	0.2655104	0.2606018	0.2453444	0.2540621	0.24764	0.2587042	0.2520752	0.261671	0.2453152	0.2162754	0.2244028	0.2204128	0.2297731	0.2291383	0.2295742	0.2432527	0.2325229	0.2209321	0.2323212	0.2119622	0.3046006	0.3192304	0.2921214	0.3315277	0.3093728	0.2719752	0.3037012	0.2878593	0.3314511	0.2631226	0.3147148	0.3098269	0.3308076
1022		0.2630256	0.2285696	0.2576788	0.2728184	0.2519136	0.2689695	0.2635895	0.2500027	0.2617669	0.2561395	0.247446	0.2475979	0.2732915	0.2600001	0.2721231	0.2464895	0.2538839	0.2577854	0.233831	0.2445673	0.2519293	0.2386065	0.2233726	0.2576764	0.239617	0.2442857	0.2072008	0.2233597	0.2477662	0.2275387	0.2431767	0.2473252	0.3193618	0.3141267	0.3198742	0.3422149	0.3373633	0.3379389	0.3332886	0.357744	0.3459336	0.347929	0.3470371	0.3466304	0.3477067	0.3460456	0.3493966	0.3579985	0.3407352	0.3439253	0.3395642	0.30454	0.2928984	0.2902447	0.2744799	0.2962698	0.308953	0.2999548	0.3046264	0.3122463	0.2826354	0.2765069	0.3130547	0.319516	0.3033774	0.2784833	0.3332045	0.2749311	0.324334	0.2658575	0.3156711	0.3298269	0.3261454	0.3129658	0.3075324	0.3222135	0.3367525	0.3160943	0.3001264	0.2308909	0.3035995	0.2992933	0.2923458	0.2917716	0.2927623	0.2836247	0.2741081	0.2751793	0.2671192	0.282426	0.2797214	0.301812	0.3240641	0.3193516	0.3248329	0.3323908	0.3329865	0.3249729	0.3151257	0.3242215	0.32138	0.3233578	0.2884683	0.3146151	0.3303859	0.3187224	0.3114282	0.3140703	0.3242393	0.288147	0.2882676	0.2990882	0.3152149	0.3227237	0.3222197	0.2788529	0.3006841	0.3114411	0.3155317	0.3320061	0.2764109	0.2677301	0.2971812	0.321229	0.3021001	0.2858418	0.2879913	0.3206542	0.3244121	0.3118884	0.3143771	0.3021422	0.2957166	0.283724	0.301699	0.3033928	0.2997702	0.3175547	0.3196581	0.2858126	0.3093787	0.2928879	0.3074112	0.3046399	0.3083471	0.3131532	0.3222946	0.295866	0.3015691	0.2910652	0.2941698	0.2915908	0.2861077	0.3144166	0.2975978	0.2949421	0.2936278	0.2961661	0.281318	0.296637	0.2850906	0.2957942	0.2843302	0.284564	0.3084872	0.3165702	0.2960415	0.2730819	0.2895682	0.2736108	0.2407372	0.2287326	0.2391159	0.2749461	0.2540024	0.2369015	0.2551405	0.2456498	0.2283616	0.2317924	0.2367539	0.2497401	0.2439371	0.25678	0.2441792	0.2031187	0.2098392	0.2035819	0.2252999	0.2061563	0.2092353	0.2223682	0.2091924	0.2158808	0.2134665	0.2009813	0.2916161	0.3231837	0.2724859	0.3210677	0.2897648	0.2551515	0.288525	0.2680326	0.3192061	0.2637306	0.3041759	0.2921495	0.3235463
1023		0.2766112	0.2460723	0.2800413	0.2833945	0.2650518	0.2832908	0.2808061	0.2617492	0.2735978	0.2623391	0.2599595	0.2601271	0.2858236	0.2685897	0.2894386	0.2631826	0.2683686	0.2653297	0.246222	0.2524604	0.2684971	0.2504919	0.2328359	0.266746	0.2600179	0.2613332	0.2073405	0.2305382	0.2534941	0.2422861	0.2658491	0.2610734	0.3358351	0.3225114	0.3378822	0.356004	0.3633626	0.3508538	0.3449869	0.3544735	0.3542387	0.3577179	0.3662005	0.3580435	0.3561259	0.3648978	0.3625812	0.3705166	0.3523381	0.3558131	0.3496836	0.3222209	0.2972758	0.2916724	0.2774885	0.3107502	0.3333995	0.308006	0.3176831	0.3131902	0.2986051	0.2877849	0.326661	0.3340449	0.31428	0.3032094	0.3470278	0.2926399	0.3371447	0.2956913	0.3317616	0.3414908	0.3406513	0.3376734	0.3365203	0.3354588	0.3447559	0.3343581	0.3160001	0.2505987	0.3185803	0.3171616	0.3067476	0.2959774	0.3105361	0.3057309	0.2787238	0.2846441	0.2843273	0.2993192	0.2920283	0.3202948	0.3360358	0.3264976	0.3347235	0.3295594	0.340171	0.3373024	0.3211474	0.3320202	0.3346026	0.3330466	0.3046034	0.3259524	0.3428169	0.327706	0.3212745	0.3202894	0.3337	0.2981871	0.2979923	0.2994243	NaN	0.3357849	0.3335187	0.2976742	0.3071304	0.3198791	0.3297105	0.3807613	0.2883659	0.2748297	0.3067099	0.3214052	0.3207127	0.2957267	0.3042961	0.3254564	0.3408619	0.3263124	0.3235495	0.3067642	0.3181496	0.2734077	0.3176827	0.3209366	0.3120687	0.3326056	0.3800772	0.3054989	0.33193	0.305584	0.3201756	0.3141477	0.3243656	0.3248155	0.3353221	0.3031629	0.3081235	0.2974272	0.30709	0.3100821	0.2998095	0.3134803	0.3055275	0.3129152	0.3023705	0.3063944	0.2969233	0.3142362	0.2999014	0.3218989	0.296291	0.3022222	0.3271534	0.3346349	0.2944811	0.2956862	0.3033917	0.2858987	0.246039	0.2339914	0.2504283	0.2950812	0.2531638	0.2494013	0.2531204	0.2617384	0.2436315	0.2464662	0.2577608	0.2631073	0.2513754	0.2599626	0.2544806	0.2116624	0.2129816	0.2191968	0.2334609	0.2230745	0.2163566	0.2247169	0.2242501	0.2267376	0.2229742	0.2212838	0.3003355	0.3343829	0.2813702	0.3442582	0.3011156	0.2521433	0.2844985	0.2748354	0.3271412	0.2710805	0.302501	0.2990267	0.318704
1024		0.2720967	0.2325632	0.2703499	0.265109	0.2574584	0.2692171	0.263191	0.2561046	0.260694	0.2545799	0.2485666	0.2486376	0.2813943	0.2649909	0.2817017	0.2597358	0.2582562	0.2573948	0.240198	0.2455818	0.2567542	0.2363726	0.2271389	0.2556693	0.2494336	0.2466075	0.1858654	0.2253351	0.2434956	0.2309583	0.2506366	0.2465302	0.3075598	0.306551	0.3133509	0.3377177	0.3406568	0.3334332	0.323332	0.344333	0.3460497	0.3418301	0.3497626	0.3385192	0.345052	0.3480095	0.345154	0.3559116	0.3357917	0.3454653	0.325211	0.3025324	0.285916	0.2877712	0.2698663	0.2993982	0.3079076	0.3001627	0.2962409	0.3033668	0.2869903	0.2749215	0.3127729	0.3201211	0.2994048	0.2820462	0.3495332	0.2745292	0.3303342	0.2747517	0.3329816	0.3378105	0.3330489	0.3333183	0.3319467	0.33214	0.341952	0.3174551	0.2917368	0.2369627	0.3117521	0.319079	0.3035212	0.2989044	0.3019457	0.3040072	0.2751494	0.2832792	0.2819657	0.3028687	0.2901573	0.3046975	0.3149153	0.3097589	0.3191952	0.3321668	0.3351334	0.3331378	0.3091779	0.3346855	0.3112061	0.309862	0.294147	0.3047109	0.3259793	0.3054412	0.306989	0.3086168	0.3184597	0.2789508	0.2867876	0.2850848	0.2876982	0.3308671	0.335341	0.2764959	0.3050139	0.3120273	0.3118877	0.3256229	0.2831723	0.2692519	0.3001235	0.3164362	0.3168459	0.2791511	0.2971739	0.3165565	0.3264373	0.309429	0.3076886	0.3019528	0.298866	0.2654355	0.3096747	0.3009972	0.301485	0.327713	0.3060277	0.290863	0.3073802	0.2906179	0.3039082	0.3097555	0.3065544	0.3021947	0.3106151	0.2853117	0.2957726	0.278113	0.2888293	0.2897832	0.2903269	0.2896167	0.2901968	0.293341	0.2863142	0.2965985	0.2816277	0.293728	0.2915305	0.2950662	0.2749999	0.2852999	0.3085044	0.3267643	0.2893759	0.2759137	0.2950454	0.2800317	0.2460335	0.2500583	0.2397328	0.2742323	0.2506206	0.2417672	0.2326911	0.2465458	0.244225	0.2243808	0.2416759	0.2472572	0.2471395	0.2527822	0.246415	0.2037067	0.2148619	0.2129062	0.2283407	0.2206266	0.216724	0.223911	0.2209489	0.2151253	0.2132765	0.2144369	0.2993847	0.3306479	0.2865961	0.3241467	0.3124127	0.2553964	0.2927341	0.2520671	0.3044558	0.2675614	0.3071406	0.3054479	0.3280708
1025		0.2636674	0.2278328	0.2583405	0.2566278	0.2518283	0.2610798	0.2571318	0.2456163	0.2536196	0.2476892	0.2451876	0.2451562	0.2721727	0.2595445	0.2744928	0.2575031	0.2521667	0.2553504	0.2319295	0.241507	0.2543954	0.2331174	0.2187445	0.2521385	0.2427697	0.2450313	0.1819397	0.218708	0.24039	0.2226881	0.2499256	0.2429873	0.315304	0.3086295	0.3226876	0.33991	0.3431158	0.3373763	0.3233141	0.3461096	0.3413252	0.3421437	0.3411959	0.3480299	0.3498925	0.3542598	0.3517386	0.3490239	0.3434398	0.3446044	0.3269714	0.2994957	0.2817192	0.2805465	0.2670959	0.2910852	0.2970276	0.2944747	0.2932529	0.2930991	0.2828177	0.266676	0.3112383	0.3172445	0.3031267	0.2821835	0.3490321	0.2767932	0.3314471	0.2745081	0.3305057	0.3347442	0.3328282	0.325612	0.3322051	0.3453534	0.3375313	0.3211174	0.3049532	0.2400238	0.3132293	0.3149629	0.2996733	0.2990462	0.3013982	0.2940166	0.2785969	0.2814276	0.2809571	0.3014068	0.2931379	0.2938823	0.3186383	0.3156114	0.3221347	0.3275566	0.325632	0.3299647	0.3110257	0.3337067	0.3153273	0.3170292	0.2932642	0.3152992	0.3290744	0.3169276	0.3067447	0.3102595	0.3175605	0.2851411	0.2878794	0.2849175	0.3200296	0.3272315	0.3308583	0.2720112	0.297429	0.3096371	0.3135314	0.3125059	0.2827922	0.2679268	0.295164	0.3008557	0.3025018	0.2840983	0.2932027	0.3121732	0.3236051	0.3086122	0.3042057	0.2949847	0.294954	0.2677403	0.3019201	0.2921559	0.3023298	0.3221206	0.3044483	0.2900489	0.3107765	0.2924816	0.3041307	0.3055535	0.3086683	0.3074432	0.3103428	0.2923879	0.2929613	0.2791487	0.2912181	0.294505	0.2957134	0.2908721	0.2883978	0.2941503	0.2831928	0.2874209	0.2782159	0.2919553	0.2835051	0.3011337	0.2775874	0.2851284	0.3065942	0.3182211	0.2892164	0.2810824	0.2955635	0.2720542	0.2405412	0.2415339	0.2397737	0.2740273	0.244985	0.2394715	0.2425201	0.2430054	0.2391159	0.231992	0.2392054	0.241067	0.2410269	0.2513349	0.2392781	0.2031011	0.2100402	0.2039482	0.2173913	0.2142384	0.2107028	0.2197183	0.2148839	0.2081337	0.2052651	0.2059209	0.2929529	0.3178881	0.2818446	0.3271956	0.3044831	0.250681	0.2900479	0.2623277	0.3108352	0.2659882	0.3080393	0.2993197	0.3208304
1026		0.2649353	0.2280371	0.2606706	0.2625151	0.2571847	0.2652538	0.2587951	0.2484207	0.25726	0.2496788	0.2473943	0.2474128	0.2747948	0.2605209	0.278688	0.2559351	0.2596347	0.2564632	0.2369096	0.244726	0.2549064	0.2364753	0.2243086	0.2533743	0.2415018	0.2450887	0.1861585	0.2199941	0.2461659	0.2236217	0.2462855	0.2472518	0.3206304	0.3079047	0.3203011	0.3427304	0.3419761	0.3377666	0.3291256	0.3493832	0.3405801	0.3460418	0.344932	0.3491381	0.3504904	0.3562259	0.3488253	0.3500752	0.3397888	0.3421012	0.3278341	0.3035813	0.2858856	0.2857181	0.271926	0.2924754	0.2952507	0.2984827	0.2928693	0.2973015	0.2845578	0.2715922	0.3154404	0.3182188	0.3082142	0.2807893	0.3465212	0.2749521	0.3324808	0.2770459	0.3251015	0.3333084	0.3324655	0.324718	0.3321462	0.3406759	0.337287	0.323608	0.3086552	0.2375121	0.3185299	0.3153182	0.2962805	0.2955727	0.3007564	0.2938758	0.2767594	0.2799656	0.2757127	0.2968496	0.285148	0.2975216	0.3181508	0.3156118	0.3238689	0.331292	0.3247298	0.3281302	0.3125988	0.336162	0.3159981	0.3193439	0.2961428	0.3187643	0.3259226	0.3163448	0.310055	0.3131658	0.3169599	0.2843696	0.2887214	0.2901874	0.316112	0.3274147	0.3282113	0.277326	0.3006468	0.3120168	0.3131091	0.3183036	0.2871311	0.2726374	0.2937868	0.3083091	0.3092244	0.2854722	0.2962419	0.3131559	0.3247349	0.3091156	0.3059716	0.2953067	0.2918006	0.2674701	0.3017831	0.2994992	0.3003882	0.3219898	0.3119664	0.2933513	0.3117201	0.2934647	0.3075705	0.3053439	0.3101639	0.3150954	0.3174714	0.2949356	0.2995651	0.2819378	0.2943438	0.29747	0.2992431	0.2951742	0.2954793	0.2972615	0.286016	0.2932075	0.2802773	0.2966929	0.2850208	0.3034843	0.2813957	0.2885461	0.3088552	0.3201175	0.2905287	0.2830796	0.2930611	0.2746738	0.2465534	0.2397931	0.2430829	0.2829737	0.2487698	0.2367262	0.2423335	0.2461531	0.2396238	0.2369161	0.2378906	0.2438763	0.2416495	0.2539223	0.2465464	0.2024166	0.2147444	0.2029329	0.2236361	0.2235651	0.218629	0.2223227	0.218616	0.2129164	0.2056924	0.2105456	0.2941559	0.3166351	0.2795099	0.3258228	0.3066348	0.2550856	0.2848035	0.2595696	0.3174019	0.2626698	0.3069616	0.2913747	0.3188455
1027		0.2646423	0.2253632	0.2582814	0.263431	0.2561269	0.2637871	0.2572209	0.2476667	0.2564821	0.2497889	0.2471766	0.2471882	0.2719041	0.2590797	0.2762707	0.2541617	0.2583135	0.255307	0.2353371	0.2457116	0.2542509	0.238368	0.2227689	0.252924	0.2416441	0.2441268	0.1873805	0.2197126	0.2456532	0.2234255	0.2493202	0.2467533	0.3193305	0.3083542	0.3186828	0.3387738	0.3407569	0.3341796	0.3297848	0.3520218	0.3356974	0.3459997	0.3454031	0.346301	0.3492911	0.3523049	0.3443331	0.3514527	0.3369923	0.3430101	0.3307829	0.3040029	0.2865789	0.2852725	0.2736982	0.2922489	0.2979931	0.2990252	0.294728	0.2982376	0.283334	0.2702764	0.3163317	0.318315	0.3067251	0.2823988	0.3429446	0.2738859	0.3312556	0.2754842	0.3231775	0.3330215	0.3323618	0.3243496	0.3304015	0.3360722	0.3344939	0.3258342	0.3045459	0.2370859	0.3114949	0.3157052	0.2909786	0.2918563	0.2968885	0.2887689	0.272652	0.2768188	0.2725061	0.2918806	0.281279	0.3014657	0.3194843	0.3166425	0.322302	0.3280753	0.3245107	0.325903	0.3104991	0.3305823	0.3146866	0.3185806	0.29314	0.317109	0.3272061	0.3149007	0.3099622	0.3124302	0.3177183	0.2864411	0.2893709	0.2942221	0.3139851	0.3237535	0.3258575	0.2773826	0.3002523	0.3125575	0.3122666	0.321293	0.2837217	0.2734564	0.2933047	0.3086497	0.306035	0.2832987	0.2926176	0.3118939	0.3234434	0.3088296	0.3054451	0.2948647	0.2916825	0.2653171	0.3016784	0.3005765	0.3015287	0.3203621	0.3066222	0.2937233	0.3133446	0.2934986	0.3060275	0.3055778	0.3083729	0.3119122	0.320862	0.29803	0.3015606	0.2798001	0.2946067	0.2951334	0.2956392	0.2955217	0.295906	0.2974463	0.2874123	0.2905347	0.2803531	0.2974512	0.283063	0.3033771	0.2821975	0.2891783	0.3090743	0.3215587	0.2874464	0.2810343	0.2919374	0.2730767	0.243684	0.2326717	0.2433338	0.2789668	0.250441	0.2374351	0.2433383	0.2477766	0.2363226	0.238202	0.2370666	0.243986	0.2411986	0.2523119	0.2478614	0.2033015	0.2132242	0.202918	0.2259577	0.2210697	0.2175813	0.2200494	0.2208845	0.21292	0.2064923	0.2068203	0.2937143	0.3157089	0.2753553	0.3246029	0.303197	0.2515155	0.2852699	0.2572015	0.3164095	0.2636435	0.3022397	0.2866291	0.3151304
1028		0.2679644	0.2271594	0.2600403	0.2672765	0.2556566	0.268089	0.2579798	0.2488612	0.2579153	0.2516049	0.2480916	0.248156	0.2755282	0.2612614	0.2779317	0.2520753	0.257318	0.2572104	0.2410983	0.2484313	0.2531725	0.2417078	0.2223504	0.2534366	0.2440982	0.2485421	0.1950622	0.2182332	0.2486509	0.2260037	0.2524445	0.2474178	0.3225219	0.3123817	0.3239296	0.3434638	0.3486746	0.3406397	0.3324702	0.3542057	0.3432456	0.3510642	0.3510058	0.3479297	0.3525777	0.3542153	0.351087	0.3583257	0.3439911	0.3467443	0.3345649	0.3056561	0.2929352	0.2896746	0.2778802	0.2952254	0.3057075	0.3051979	0.3029732	0.3069756	0.2854021	0.2745391	0.3219418	0.3240512	0.312241	0.2884519	0.3389031	0.2765467	0.3317275	0.2765474	0.3236381	0.3341411	0.3312226	0.325611	0.3271376	0.3309945	0.3402287	0.3267463	0.3015156	0.2396824	0.3073663	0.3120715	0.2907297	0.2923324	0.2954062	0.2866683	0.271244	0.2764695	0.2711901	0.2911144	0.2820932	0.3085284	0.3221351	0.3181106	0.3243091	0.3332296	0.3268123	0.3283264	0.3150617	0.3313115	0.3198284	0.3218736	0.2949973	0.3197021	0.3366371	0.3177039	0.3151597	0.3166361	0.3241707	0.28733	0.2933562	0.2977589	0.3214114	0.3268989	0.3294663	0.281078	0.301659	0.3158244	0.3170548	0.3234507	0.2820627	0.2786253	0.3007057	0.3166726	0.3052024	0.2853996	0.2952181	0.3174194	0.327552	0.3149042	0.3127531	0.3005782	0.2994144	0.2690974	0.3061067	0.3093762	0.3067037	0.3252371	0.311832	0.2978819	0.3175666	0.297386	0.3097068	0.3051211	0.3134303	0.3153903	0.327242	0.3004982	0.3064784	0.2888805	0.2982706	0.2989832	0.2945397	0.3049438	0.2996873	0.2986765	0.2951971	0.2972635	0.2868986	0.3032548	0.2847466	0.3070337	0.2884262	0.2924223	0.3112431	0.3250997	0.2898585	0.2878273	0.294568	0.2735146	0.2457013	0.2317254	0.2405694	0.2787237	0.2490067	0.2380516	0.2516349	0.2440714	0.2348596	0.2371695	0.2373858	0.2460752	0.2448692	0.2554068	0.2470706	0.2050907	0.2169151	0.2066611	0.2217636	0.2205405	0.2157792	0.2207279	0.2199101	0.2145095	0.2087086	0.2066447	0.296863	0.3158101	0.2755111	0.3272598	0.3011552	0.2558324	0.2916473	0.2612501	0.3172826	0.2688158	0.3012159	0.2883373	0.3226154
1029		0.271206	0.2333576	0.264926	0.2663345	0.2635826	0.2696836	0.2614048	0.2526753	0.2594758	0.2577295	0.2548649	0.2548948	0.2813849	0.2649011	0.2829781	0.2623318	0.2652567	0.2644681	0.2434959	0.2561192	0.2681209	0.2474259	0.2301403	0.2578101	0.2471404	0.254107	0.1928118	0.226904	0.2510956	0.2326868	0.2526214	0.2488774	0.3301736	0.3313904	0.332011	0.3503387	0.3517598	0.3462976	0.3410738	0.3563516	0.3475937	0.3556537	0.3480977	0.3572583	0.3572965	0.3589314	0.3568334	0.3634299	0.3480104	0.3520047	0.3371253	0.3010873	0.2908094	0.2931928	0.2831292	0.2979504	0.2931269	0.3005573	0.2992721	0.2974479	0.2952951	0.2784299	0.3246275	0.3262459	0.3125975	0.2874937	0.3480451	0.2809983	0.329734	0.2789946	0.33094	0.3330375	0.3402594	0.3227141	0.3261806	0.3580649	0.335982	0.3303691	0.3095396	0.2424882	0.3252419	0.3144957	0.2952907	0.2975919	0.3011115	0.2883981	0.2789349	0.2809676	0.2758764	0.2976525	0.2842926	0.3049768	0.3246369	0.3224793	0.3291193	0.3316882	0.3305066	0.3353225	0.3182206	0.3333926	0.3238231	0.3228461	0.2917763	0.3242045	0.3396796	0.321372	0.3196066	0.324305	0.3246885	0.2965733	0.2937092	0.2974543	0.2996667	0.3308696	0.332352	0.2858917	0.2990104	0.3119266	0.3218315	0.328369	0.2857886	0.2786521	0.3021021	0.3125087	0.3105266	0.2899332	0.2998381	0.3179294	0.3253661	0.3145829	0.309672	0.3016726	0.3020443	0.2752539	0.3095587	0.3064773	0.3127342	0.319962	0.2997768	0.2985874	0.3191192	0.3005697	0.3172092	0.31831	0.3207552	0.3207562	0.321691	0.3082688	0.3060988	0.2907075	0.3032968	0.3035308	0.3024143	0.3022354	0.2972431	0.3044389	0.2948087	0.2956371	0.287555	0.2995759	0.2943481	0.3103453	0.2902823	0.2948512	0.317602	0.3240704	0.2955978	0.288847	0.3043019	0.2858532	0.2516613	0.2499207	0.2527762	0.2941574	0.2528052	0.2455675	0.2620774	0.256005	0.2559222	0.2502458	0.2463998	0.2521634	0.2503577	0.2616486	0.2462383	0.2141723	0.2263564	0.2183199	0.2359975	0.2287981	0.2331546	0.2342895	0.2364333	0.2350668	0.2292301	0.2174516	0.3056744	0.3253382	0.2894352	0.3393344	0.3141266	0.2732439	0.2979312	0.2857373	0.333769	0.2842498	0.3181154	0.3089409	0.3310775
