ROI	structure	N57437	N57442	N57446	N57447	N57449	N57451	N57496	N57498	N57500	N57502	N57504	N57513	N57515	N57518	N57520	N57522	N57546	N57548	N57550	N57552	N57554	N57559	N57580	N57582	N57584	N57587	N57590	N57692	N57694	N57700	N57702	N57709	N58302	N58303	N58305	N58309	N58310	N58344	N58346	N58350	N58355	N58359	N58361	N58394	N58396	N58398	N58400	N58402	N58404	N58406	N58408	N58477	N58500	N58510	N58512	N58514	N58516	N58604	N58606	N58608	N58611	N58613	N58706	N58708	N58712	N58214	N58215	N58216	N58217	N58218	N58219	N58221	N58222	N58223	N58224	N58225	N58226	N58228	N58229	N58230	N58231	N58232	N58633	N58634	N58635	N58636	N58649	N58650	N58651	N58653	N58654	N58714	N58740	N58734	N58792	N58784	N58790	N58779	N58749	N58788	N58794	N58733	N58655	N58735	N58780	N58747	N58751	N58745	N58742	N58732	N58935	N59003	N58819	N58909	N58919	N58889	N59010	N58859	N58917	N58815	N58997	N58999	N58881	N58853	N58995	N58877	N58883	N58885	N58906	N58821	N58855	N58861	N58857	N58851	N58887	N58879	N58829	N58913	N58831	N58941	N58813	N58952	N59022	N59026	N59033	N59035	N59039	N59041	N59065	N59066	N59072	N59076	N59078	N59080	N59097	N59099	N59109	N59116	N59118	N59120	N58612	N59136	N59140	N58946	N59141	N58915	N59005	N58954	N58948	N58610	N60103	N60062	N60101	N60056	N60088	N60064	N60070	N60093	N60097	N60095	N60068	N60072	N60058	N60092	N60060	N60188	N60190	N60192	N60194	N60198	N60219	N60221	N60223	N60225	N60229	N60231	N60167	N60133	N60200	N60131	N60139	N60163	N60159	N60157	N60127	N60161	N60169	N60137	N60129
155	Latero_Dorsal_Thalamic_Nucleus_Ventro_Lateral	0.230237	0.2141511	0.2151755	0.2630065	0.2428868	0.2453856	0.2300221	0.2408953	0.2398476	0.2419278	0.235631	0.2352828	0.23902	0.2371089	0.21281	0.2456458	0.2429158	0.2425345	0.2545577	0.2340853	0.2462967	0.2272102	0.2347588	0.2422084	0.2620729	0.2108275	0.1905361	0.2515237	0.2385612	0.2299917	0.2444846	0.2110078	0.2329206	0.2347391	0.2268245	0.2307087	0.2194834	0.2118504	0.2061559	0.2363714	0.2386514	0.2494516	0.2535345	0.2696543	0.2577492	0.2381111	0.2393719	0.2507893	0.2364789	0.2768334	0.2486406	0.2514566	0.2551893	0.2188558	0.2321707	0.2306355	0.221177	0.2414708	0.2398145	0.238259	0.2148321	0.2280128	0.2354612	0.221653	0.2336884	0.1327494	0.1680883	0.1434848	0.1696129	0.09304156	0.1686794	0.1582556	0.1482527	0.1951243	0.1850765	0.1998397	0.1779863	0.1540257	0.1517293	0.1759513	0.1654253	0.15997	0.1546741	0.1703591	0.1770572	0.1522473	0.1803817	0.2052104	0.1826135	0.176253	0.1842829	0.2296649	0.2251998	0.2770491	0.2190783	0.2062144	0.2665597	0.2389177	0.2447645	0.246129	0.2314859	0.2217237	0.2755616	0.2438962	0.2405597	0.2431595	0.1946414	0.2315907	0.2132652	0.2169188	0.2426198	0.2190491	0.2227091	0.214624	0.2384815	0.1801623	0.2119954	0.2331606	0.2244477	0.2538794	0.1855403	0.2011953	0.2316587	0.2143195	0.2132693	0.2331836	0.2306829	0.2510683	0.2688872	0.2368754	0.2155757	0.2206471	0.2429421	0.1776017	0.2372775	0.2338403	0.2208705	0.2448708	0.2311559	0.2324584	0.2341325	0.229729	0.2106192	0.2460783	0.2352801	0.2320795	0.2162147	0.2037555	0.225058	0.2151877	0.2395003	0.249064	0.2482159	0.1872901	0.200941	0.2184475	0.2590208	0.2196645	0.2345382	0.2294645	0.2336191	0.2340867	0.2477656	0.2325795	0.2368512	0.216209	0.1826291	0.2407414	0.220516	0.1951987	0.2799457	0.2955087	0.265106	0.2485986	0.2673149	0.3403912	0.2882685	0.2764883	0.2735643	0.273728	0.3041029	0.293608	0.2517508	0.2683316	0.3016959	0.264206	0.2865451	0.2528131	0.2558101	0.2967232	0.2749346	0.2587332	0.3111607	0.2865276	0.2653581	0.3018593	0.3272459	0.3315368	0.3000441	0.2997983	0.2576525	0.4486463	0.2728379	0.3073527	0.2648829	0.3126532	0.3017411	0.349742	0.3181565
156	Latero_Posterior_Nuclei_of_Thalamus	0.2217905	0.2222981	0.2134181	0.2227766	0.2009079	0.2156908	0.2236831	0.2200549	0.2309979	0.2134583	0.2133161	0.2132038	0.215423	0.2146281	0.1826269	0.2015936	0.2171456	0.2043773	0.2138799	0.2104498	0.2153647	0.2205961	0.1940317	0.2341506	0.2307467	0.206964	0.1866034	0.222332	0.225743	0.2000619	0.2226272	0.2085782	0.1965451	0.1772555	0.1895217	0.2084651	0.1773711	0.2038164	0.1825923	0.2085443	0.1967558	0.2260648	0.2265958	0.2203957	0.2209136	0.2172869	0.2147455	0.2200643	0.2015727	0.2206648	0.222	0.2196978	0.2240632	0.1939506	0.2003679	0.2131165	0.2046828	0.2084701	0.2237257	0.2181357	0.1927053	0.2039082	0.2143755	0.2028903	0.2031656	0.1401022	0.1577487	0.1520357	0.1698706	0.09580999	0.1780322	0.1470427	0.1658768	0.1658018	0.1380121	0.1710891	0.1582757	0.1288697	0.1622051	0.1698692	0.1156705	0.1423386	0.1683739	0.1769054	0.2060567	0.1636557	0.1694945	0.1928952	0.1636179	0.1702176	0.1703487	0.2091215	0.2046451	0.2124391	0.1945639	0.2057669	0.220096	0.2091535	0.2125773	0.2160968	0.193332	0.1988306	0.2108127	0.2162266	0.2159285	0.2127722	0.1928748	0.2133328	0.2162762	0.2023206	0.2091411	0.2113621	0.2021429	0.2213354	0.199752	0.180333	0.2115502	0.2060173	0.2171954	0.2057604	0.1768881	0.2111446	0.2128981	0.1849868	0.2055104	0.2155777	0.222725	0.2136505	0.2302228	0.2042424	0.1906973	0.1916975	0.2212004	0.1820951	0.2069571	0.2097891	0.2086903	0.2203471	0.215633	0.2051135	0.211995	0.2128361	0.1896524	0.2004508	0.2042759	0.2088337	0.188313	0.2000728	0.1996567	0.1955711	0.2030614	0.2244657	0.2053783	0.1510318	0.1710792	0.1924947	0.2113915	0.2134784	0.2110406	0.1927093	0.2096184	0.2011806	0.1873758	0.2034698	0.2085694	0.2227818	0.1917943	0.2066735	0.2035213	0.1578312	0.2117744	0.2329625	0.268187	0.1975022	0.2470589	0.2747459	0.2264252	0.2143437	0.2300999	0.19912	0.2147972	0.233382	0.2241298	0.264875	0.2342766	0.2304007	0.2487323	0.1961876	0.235008	0.2558833	0.2287335	0.2157055	0.2169524	0.2265869	0.2413661	0.2561677	0.2558942	0.2819463	0.2475654	0.2199927	0.2218751	0.3431585	0.2620775	0.257844	0.2139867	0.2487369	0.2344052	0.2773765	0.2269412
157	Anterior_Thalamic_Nuclei	0.2570209	0.2336378	0.2473145	0.2539831	0.2334479	0.2635935	0.2757878	0.2841866	0.2626051	0.2419902	0.2406774	0.2407137	0.2432862	0.2582105	0.2468835	0.2390711	0.2617821	0.2455074	0.2532639	0.2567726	0.2570171	0.2403721	0.2665142	0.2784186	0.2765832	0.2541151	0.1907529	0.2820852	0.2632532	0.2752405	0.2646267	0.2605507	0.2368555	0.2430613	0.2474229	0.2573732	0.2497564	0.2194401	0.2362023	0.2238267	0.2372659	0.2454618	0.2387124	0.2337265	0.2265456	0.2331204	0.2412953	0.24889	0.2419679	0.2253837	0.2369761	0.2661938	0.2470102	0.2647193	0.2489551	0.2277044	0.2515544	0.2480794	0.2359635	0.2480445	0.2450941	0.2287635	0.238391	0.2404103	0.2288513	0.1822407	0.2176043	0.1583088	0.2163635	0.1739363	0.1999373	0.1888442	0.2154923	0.2062809	0.2008889	0.3150101	0.2007193	0.2254645	0.1638952	0.1582361	0.2167898	0.1903551	0.2359448	0.2353975	0.2173076	0.217884	0.2362735	0.2303837	0.231449	0.226945	0.2482606	0.232584	0.2448389	0.2536842	0.2475263	0.2432907	0.2366998	0.2384558	0.2453824	0.2484821	0.2559683	0.2481594	0.2506742	0.2455797	0.2206358	0.242293	0.2477867	0.2245583	0.2403592	0.2045469	0.2422027	0.2571544	0.2377807	0.2570513	0.2466408	0.2204152	0.2431634	0.2551379	0.2547235	0.2401859	0.2268585	0.2491302	0.2436282	0.2584114	0.2483908	0.2225515	0.244453	0.2360365	0.2509331	0.2366571	0.2281439	0.2369853	0.246298	0.1967674	0.2427608	0.2299328	0.2602985	0.253144	0.2295126	0.2166947	0.2317321	0.2336209	0.2650818	0.2570209	0.2526567	0.2339008	0.2318167	0.2174264	0.2284275	0.2315252	0.23058	0.2489282	0.2639694	0.2108815	0.2289754	0.2193406	0.2503374	0.2335334	0.2271115	0.2205203	0.2836675	0.2228153	0.2312528	0.2172401	0.2360659	0.2707689	0.2449663	0.2443015	0.2381463	0.2098859	0.2751954	0.2725838	0.2990087	0.2456517	0.2885787	0.3591186	0.2665177	0.2726746	0.2822596	0.2766185	0.3014292	0.2619358	0.2421111	0.3401392	0.2797265	0.2907714	0.3051705	0.2567258	0.2822482	0.253381	0.2712822	0.2660373	0.2731118	0.2758752	0.2698242	0.3141776	0.2712217	0.3080752	0.2816783	0.2847976	0.2851499	0.3189747	0.2770166	0.2580673	0.2607428	0.280969	0.2599525	0.2418532	0.2748859
158	Red_Nucleus_Magnocellular	0.3643495	0.3485627	0.3650516	0.3806819	0.3673074	0.3343182	0.3675448	0.3666949	0.3493545	0.3486905	0.362111	0.3619597	0.3555115	0.3348556	0.3457673	0.347087	0.3341223	0.3482727	0.3241187	0.3506733	0.3464359	0.3354043	0.3244739	0.3471001	0.3486126	0.337321	0.2965239	0.3522581	0.348819	0.3292495	0.3582807	0.3424338	0.3360236	0.3395027	0.3280396	0.3308445	0.3386117	0.3422135	0.3253424	0.3250672	0.3305309	0.3767912	0.3452487	0.3706108	0.3679723	0.3601554	0.347753	0.3534811	0.3332332	0.3451726	0.3303533	0.3591219	0.3528663	0.3332461	0.3338209	0.3440569	0.3456749	0.3345246	0.347459	0.3369007	0.3286754	0.321892	0.3401245	0.3470529	0.3436311	0.2549734	0.2977652	0.229976	0.3313767	0.1985625	0.3257284	0.2795913	0.3003107	0.3075998	0.2856691	0.2315705	0.2997001	0.2606338	0.2794681	0.2620489	0.250323	0.2675092	0.2819436	0.2936438	0.2726501	0.2819931	0.3028306	0.3330007	0.3096189	0.3193755	0.3193249	0.3472995	0.3522621	0.3500886	0.3328007	0.360745	0.3415727	0.3644429	0.3326067	0.3508771	0.3249942	0.3558558	0.3375033	0.3280121	0.3265127	0.3402995	0.3312072	0.3455845	0.351168	0.3158439	0.3340784	0.3407844	0.3245107	0.3715305	0.3313593	0.324289	0.3288034	0.3155475	0.3476078	0.3437031	0.3212555	0.3210527	0.3410693	0.3096538	0.3235067	0.3216265	0.3438697	0.3641316	0.354619	0.3181115	0.3296429	0.3312448	0.3441636	0.2497605	0.3466897	0.3577947	0.3304533	0.3627636	0.3420179	0.3489701	0.351361	0.3243596	0.316473	0.3212687	0.3085092	0.3066347	0.3318528	0.3101999	0.3051782	0.3231972	0.3178318	0.3688344	0.3221727	0.313126	0.3300812	0.304603	0.305487	0.3314717	0.3231474	0.3104296	0.3729603	0.3337364	0.3249368	0.3344841	0.3254806	0.344541	0.3533131	0.3269151	0.3699763	0.2737408	0.3735822	0.4463068	0.4089736	0.3671545	0.4377795	0.4755469	0.4395846	0.4208539	0.4073246	0.4362565	0.3929176	0.492035	0.4000769	0.5173739	0.3646905	0.4758705	0.4323891	0.4188617	0.4136953	0.39421	0.4095863	0.3674045	0.4219107	0.4111485	0.4665417	0.4142764	0.381958	0.4457362	0.4414239	0.4322866	0.434961	0.649152	0.4323442	0.4261815	0.3788553	0.4748245	0.4406787	0.434096	0.4701668
159	Pararubral_Nucleus	0.315565	0.2783428	0.2873092	0.2694122	0.2792857	0.2841743	0.2858623	0.3202847	0.2908239	0.2398026	0.2913888	0.2919555	0.2847213	0.2789272	0.2753183	0.2616713	0.2882128	0.2647651	0.2622372	0.2728348	0.2670874	0.2877842	0.3126549	0.2728467	0.2635129	0.2843578	0.2341925	0.2765703	0.2652766	0.3271569	0.2885315	0.288026	0.300705	0.2444121	0.2876744	0.2883433	0.2798201	0.2659943	0.2683537	0.2200167	0.2617732	0.2504308	0.237514	0.2882544	0.270121	0.2478555	0.2588717	0.2291545	0.2661805	0.2470004	0.3035516	0.2839854	0.2828627	0.2944635	0.256513	0.2804846	0.2379298	0.2546329	0.24941	0.2494491	0.2858178	0.2751598	0.2571312	0.2898114	0.3024205	0.2350739	0.2529908	0.1678704	0.233275	0.2200529	0.2518273	0.2617963	0.2258363	0.2185317	0.2419167	0.2215665	0.2047599	0.2723457	0.2056823	0.1914309	0.2117815	0.2046157	0.2677941	0.2568415	0.2617832	0.2796359	0.2649977	0.2472351	0.26461	0.2408249	0.2233578	0.2797228	0.2483675	0.2814936	0.2104624	0.2700348	0.2563728	0.2799565	0.2145234	0.2563153	0.2385692	0.2789423	0.3220713	0.2542855	0.2941074	0.273457	0.2380517	0.2805767	0.2960738	0.2822393	0.3011219	0.2374708	0.210712	0.2884072	0.2939383	0.2831573	0.2248507	0.1914741	0.2269388	0.1992756	0.2400863	0.2510195	0.2575454	0.2018705	0.2471802	0.2576656	0.2611383	0.2748179	0.2694976	0.2227183	0.2338985	0.2216534	0.2380441	0.2006423	0.2432037	0.2446868	0.2065202	0.2702245	0.1708747	0.2499402	0.2165236	0.2314929	0.3208073	0.2685779	0.2644362	0.2855992	0.2859693	0.2368135	0.2452313	0.2304436	0.2628411	0.3137854	0.2953851	0.2725464	0.3033756	0.2851649	0.2969734	0.2800346	0.2702732	0.3183534	0.3300731	0.284049	0.2838803	0.2887781	0.2893417	0.2562584	0.2700525	0.2847691	0.268894	0.2371633	0.3054529	0.3249147	0.313145	0.2598941	0.3055985	0.3655502	0.3873354	0.2902779	0.2531701	0.3214835	0.3460597	0.3079838	0.2654744	0.4207828	0.3644268	0.3461093	0.3769526	0.3671809	0.3390484	0.3094967	0.3308244	0.3124792	0.3583477	0.3008969	0.3841519	0.4138249	0.3497734	0.315519	0.3787482	0.2992062	0.3606097	0.3715956	0.3368203	0.3629827	0.3295254	0.3431001	0.3621843	0.3060533	0.3767495
160	Retro_Rubral_Field	0.3294998	0.3008042	0.3408331	0.3397143	0.323377	0.3428579	0.3479241	0.361187	0.339969	0.3361698	0.3309295	0.3312586	0.323313	0.3243648	0.327472	0.313691	0.3526066	0.3184566	0.3410807	0.3386096	0.3033785	0.3196391	0.3615857	0.3358698	0.3531525	0.320769	0.2747181	0.3384939	0.3453997	0.3674681	0.3561481	0.3285975	0.3213552	0.3101451	0.3142931	0.3217731	0.3112397	0.3106973	0.3016228	0.2949378	0.2935026	0.3387796	0.3152132	0.3236909	0.336489	0.3252399	0.3294458	0.3045479	0.333058	0.3193364	0.3353599	0.3308091	0.3372545	0.3384044	0.3210892	0.3112633	0.3215331	0.3247371	0.3080344	0.3272678	0.3141598	0.3210437	0.3117186	0.3395257	0.3343536	0.2173759	0.2728044	0.1823881	0.2832598	0.2209113	0.2540863	0.2624362	0.2449339	0.2639676	0.2779894	0.2753475	0.2590872	0.2892374	0.2268526	0.1900741	0.2661079	0.2457289	0.2626055	0.2676292	0.2660298	0.2699689	0.2762151	0.2882883	0.2939357	0.2945485	0.2714957	0.3051976	0.3242658	0.342567	0.3083861	0.3192501	0.3265482	0.3354968	0.2986254	0.3304867	0.2993054	0.3234432	0.3353243	0.3172452	0.3155609	0.3234985	0.3022596	0.3239392	0.3302537	0.3025556	0.3272867	0.3060084	0.289399	0.3542015	0.3222243	0.3122553	0.2840868	0.2939246	0.3118593	0.2921497	0.3098013	0.3182043	0.3142186	0.278908	0.3121871	0.3199418	0.3191231	0.3267744	0.3215095	0.2823292	0.2901664	0.307788	0.2952815	0.2472946	0.2967482	0.3113202	0.3046661	0.323999	0.2727396	0.3121716	0.2835839	0.2992873	0.3199346	0.314184	0.2987443	0.3056861	0.3137414	0.2900066	0.2877548	0.2740548	0.2946737	0.3433095	0.3262123	0.283483	0.305159	0.2885417	0.3063745	0.3042034	0.3021843	0.3151164	0.3731496	0.3026116	0.3088384	0.3178795	0.3137976	0.3327439	0.3256235	0.3395009	0.3106863	0.2837352	0.3419756	0.4016691	0.3417841	0.3002597	0.3652388	0.4116673	0.3819053	0.3474905	0.3328342	0.3337533	0.4054929	0.3551707	0.2986663	0.4070097	0.4016068	0.3643534	0.3677707	0.3424115	0.3378341	0.3293541	0.3672702	0.3382203	0.3615652	0.3413325	0.3939654	0.4258716	0.3870702	0.3593736	0.3849854	0.3506038	0.3269204	0.4227218	0.3519396	0.3224307	0.3251314	0.37206	0.3898232	0.3421988	0.3994136
161	CSF	0.1661458	0.1602623	0.1576552	0.1498138	0.1528254	0.1567019	0.1525702	0.1607739	0.1478682	0.1509187	0.144785	0.1444462	0.1502118	0.1618111	0.1506263	0.1530448	0.1701809	0.1509992	0.1447179	0.1614117	0.1484919	0.1665562	0.1736193	0.1518632	0.1690853	0.153752	0.1467256	0.2952994	0.1552584	0.1581866	0.1432361	0.2145733	0.1436986	0.1505818	0.1637928	0.1529761	0.1361222	0.1356834	0.1571243	0.138037	0.1760659	0.1456343	0.148992	0.1311671	0.1419249	0.1365907	0.149252	0.1500618	0.1440912	0.1903562	0.152952	0.1722445	0.1385274	0.1489138	0.197479	0.14047	0.2741112	0.2632593	0.1842082	0.1307645	0.1449726	0.1530027	0.163102	0.1518053	0.1489456	0.1228023	0.1346776	0.1312178	0.1358723	0.1328863	0.1266214	0.1480581	0.1610801	0.1654996	0.1425979	0.2049264	0.1230601	0.1253051	0.1265992	0.1576427	0.1206528	0.1272277	0.1605684	0.1469965	0.1335098	0.164644	0.1288972	0.1738716	0.131838	0.1306522	0.1264737	0.1557653	0.1365676	0.1541789	0.158711	0.1446086	0.1386002	0.1978695	0.1525757	0.1502808	0.1617328	0.1476832	0.2303055	0.1329339	0.2089075	0.1405887	0.1599312	0.1481151	0.1496496	0.1471407	0.1654914	0.185785	0.140558	0.1404269	0.1356216	0.1321868	0.1405626	0.2538619	0.1569847	0.1928222	0.1419339	0.1699531	0.1459956	0.158533	0.1553426	0.1626892	0.1631049	0.2468031	0.1451405	0.1524312	0.2758749	0.2366421	0.2574007	0.1792424	0.1397276	0.1496292	0.2467766	0.1576871	0.1678678	0.1410833	0.1498193	0.1508721	0.1507812	0.1538878	0.1519903	0.1373982	0.1490718	0.1307581	0.1553838	0.1687059	0.1451371	0.1547148	0.1509436	0.1990625	0.1518437	0.1427093	0.1594966	0.144214	0.1562877	0.1461712	0.1747989	0.1387874	0.1556905	0.1829418	0.1560687	0.1319643	0.1561228	0.1666741	0.1545906	0.1373993	0.1738632	0.1739959	0.176111	0.1562338	0.3229694	0.2032987	0.1759072	0.1632942	0.1658242	0.1726496	0.161515	0.1702999	0.1613297	0.1898441	0.1585425	0.1645125	0.1600861	0.1837879	0.2080386	0.1820834	0.1740715	0.1561581	0.1724738	0.1801637	0.2465861	0.1810669	0.1661611	0.1898171	0.1711054	0.1794793	0.159792	0.1724759	0.1684409	0.1776107	0.1677852	0.1664345	0.1651313	0.1716976	0.1613367
162	Intermediate_Reticular_Nucleus	0.2137072	0.2046712	0.2129456	0.2149121	0.2094749	0.202335	0.2243339	0.2291302	0.2213707	0.2094492	0.2161801	0.2160736	0.2115294	0.2166501	0.1993905	0.2007348	0.2419578	0.2128392	0.2380385	0.2221655	0.2109268	0.2182942	0.2281704	0.2381109	0.2330701	0.2279202	0.2116838	0.2325476	0.2210295	0.258997	0.2093062	0.2413967	0.2130979	0.2098262	0.22289	0.220739	0.2131483	0.1993757	0.2000227	0.1909547	0.1954492	0.2148824	0.2131128	0.201263	0.2045889	0.2087786	0.214329	0.192208	0.2128724	0.2207969	0.2127113	0.2079863	0.2084458	0.2118565	0.2206173	0.1833005	0.2145868	0.2107316	0.2046724	0.2070403	0.2032832	0.2046329	0.2052481	0.2977504	0.2178901	0.1728686	0.1743527	0.1567324	0.1943382	0.1386546	0.1680125	0.1616256	0.1863784	0.1753158	0.1754124	0.2396803	0.1696237	0.1720964	0.1619639	0.1580619	0.1796862	0.1722715	0.1991651	0.1981113	0.1863979	0.1906497	0.1849988	0.1862917	0.1928248	0.1833184	0.1821211	0.2041263	0.1957479	0.2122738	0.2019155	0.2182092	0.2092428	0.2011961	0.2053334	0.2047073	0.1917478	0.2046569	0.2201794	0.2108793	0.2015661	0.2079417	0.2040531	0.2116817	0.2182596	0.1955809	0.2087415	0.2128658	0.2155189	0.3232656	0.2115571	0.2074579	0.1854135	0.1862053	0.2351345	0.1946554	0.1858027	0.2090286	0.2194042	0.2058562	0.2083524	0.2105964	0.2153241	0.2019383	0.2100602	0.1895785	0.1992541	0.2022863	0.2003641	0.184826	0.2029519	0.2087246	0.1883696	0.2076671	0.2146277	0.2090447	0.1883301	0.1902757	0.2003564	0.2032638	0.2010242	0.1931296	0.2027531	0.1841607	0.190083	0.217028	0.1838839	0.2130923	0.2155874	0.2203428	0.1889437	0.1897185	0.2140349	0.205801	0.2032934	0.1946527	0.2353004	0.1990266	0.2067384	0.1985978	0.1952822	0.2217562	0.2255911	0.2147125	0.220295	0.1764339	0.2402873	0.2603075	0.2679395	0.26587	0.2935761	0.3264106	0.2642077	0.2596453	0.2451394	0.2692346	0.2354125	0.2682033	0.2254471	0.2837617	0.2772855	0.2487394	0.2696157	0.2630681	0.2523466	0.2543964	0.2548101	0.2508879	0.2633133	0.2146822	0.252375	0.2736282	0.2327951	0.2817353	0.2317399	0.2542338	0.235048	0.2983033	0.2453647	0.2709574	0.2520076	0.2656328	0.2673559	0.2434116	0.2749244
163	PHD_PaMP_Post_and_Lateral_Hypothalamus	0.2710231	0.2643462	0.2828379	0.293966	0.2634378	0.2787708	0.2843501	0.2877252	0.2909808	0.27493	0.2749042	0.2751562	0.2809594	0.286794	0.2619602	0.2669845	0.2743331	0.2814979	0.2689854	0.2636127	0.2545753	0.2685574	0.2773961	0.2911361	0.3011864	0.2634164	0.2261038	0.2896146	0.283875	0.2855244	0.2782302	0.3111734	0.2612127	0.2605155	0.2587687	0.272061	0.2525746	0.2597544	0.243175	0.2641897	0.2476887	0.2956465	0.2805113	0.2792017	0.2730949	0.2768946	0.2852562	0.2704165	0.2845998	0.2682722	0.2589184	0.2927397	0.285886	0.2759424	0.2839548	0.24705	0.2743909	0.2831227	0.2668176	0.2870918	0.2518304	0.2635618	0.2636762	0.2675447	0.2656842	0.2039962	0.2189363	0.1820142	0.2302263	0.1574272	0.2236949	0.2103075	0.2547244	0.2194375	0.194474	0.2131344	0.2142113	0.1915643	0.2004581	0.2291421	0.1796588	0.1963681	0.2240527	0.2273472	0.2256102	0.2261723	0.2320615	0.2374743	0.238589	0.2352462	0.255378	0.2462574	0.2762367	0.2778175	0.2744246	0.270783	0.2802001	0.2770527	0.2796117	0.2776947	0.2699505	0.2621012	0.276071	0.2762417	0.2640376	0.2656059	0.2822189	0.2760954	0.2695515	0.2397051	0.2719704	0.2905058	0.263056	0.2864166	0.2670834	0.2485402	0.2579116	0.2712722	0.2780601	0.2792449	0.2507775	0.2590307	0.2621365	0.255899	0.2627703	0.2613713	0.2770326	0.2599226	0.2725832	0.2561673	0.2559156	0.276459	0.2703258	0.1933797	0.2637069	0.2723393	0.2782562	0.2778475	0.2714188	0.257045	0.2731851	0.2655486	0.2518405	0.276802	0.2507358	0.2496006	0.2540024	0.233793	0.2547539	0.273589	0.2432304	0.2790685	0.258184	0.2508889	0.2506081	0.2356734	0.2516294	0.2677677	0.2669192	0.2568074	0.2865213	0.2499822	0.2438622	0.2381517	0.2582414	0.2775289	0.2744839	0.2645668	0.2803864	0.2169305	0.2930949	0.3384018	0.2901601	0.2813525	0.3330939	0.3724395	0.3330279	0.3060702	0.2794276	0.3014008	0.3013062	0.338145	0.2963751	0.3656513	0.306122	0.3367566	0.3360438	0.3334413	0.2901901	0.335896	0.3521087	0.2969953	0.3048828	0.3074501	0.3567432	0.3198728	0.2914791	0.3419868	0.3232769	0.3185143	0.3080791	0.4006907	0.3213709	0.28051	0.2844039	0.3145908	0.3060097	0.337492	0.3178743
164	Prerubral_Forel	0.3572048	0.3418886	0.3540238	0.3638455	0.3340462	0.3491858	0.3788447	0.3777251	0.3669596	0.339396	0.342164	0.3422172	0.3630844	0.3594067	0.3491009	0.3480799	0.3510036	0.3314963	0.3465143	0.3266978	0.321851	0.351889	0.3696635	0.3674394	0.3790417	0.3435455	0.3330168	0.3548792	0.3646787	0.3856471	0.3747708	0.3764293	0.2961969	0.32017	0.3184033	0.3440477	0.2832134	0.3135315	0.3096645	0.3130288	0.2948538	0.3522905	0.3312578	0.346175	0.3274617	0.3272978	0.34939	0.2944368	0.350211	0.3058576	0.3316733	0.3487631	0.3331371	0.3602647	0.3441819	0.3083988	0.3240209	0.3212074	0.3014893	0.3315081	0.298756	0.3119834	0.3272666	0.3344349	0.3201709	0.2467881	0.2969196	0.225751	0.2862994	0.2412089	0.298729	0.2840236	0.2946837	0.2932846	0.3050762	0.3353533	0.2882736	0.2843713	0.2647899	0.2297511	0.2978342	0.2926053	0.2500235	0.2718974	0.2374709	0.2395675	0.2665135	0.2809786	0.3114772	0.3042264	0.3084373	0.2914911	0.3416201	0.3533478	0.3415743	0.3507901	0.3364344	0.3472847	0.3427272	0.3430294	0.3325072	0.315128	0.3448803	0.3211077	0.3164638	0.3481115	0.3516529	0.33171	0.3406512	0.3374894	0.32796	0.3544735	0.3217967	0.3545593	0.3350991	0.310833	0.3128825	0.334613	0.3359959	0.3400065	0.3357293	0.349905	0.3145569	0.3155341	0.3309536	0.3250273	0.3358582	0.3050744	0.3411712	0.304665	0.3175003	0.3369255	0.3408261	0.2493299	0.3062861	0.3209877	0.3328227	0.3406393	0.3214222	0.3208644	0.3275862	0.3222944	0.3212329	0.340223	0.2957265	0.3182052	0.2853258	0.2701199	0.3032531	0.2793072	0.2820197	0.3366089	0.3343634	0.27695	0.3007033	0.2747091	0.2685675	0.304345	0.32282	0.2970733	0.353945	0.289249	0.3070455	0.2795177	0.314418	0.3423514	0.3592988	0.3281281	0.3233819	0.2671718	0.3847902	0.4359093	0.371307	0.3415136	0.3894111	0.4999233	0.4200087	0.3686916	0.3350606	0.3798631	0.4043429	0.395699	0.3612995	0.3927536	0.4346138	0.4142459	0.3945409	0.4079055	0.3617041	0.3686993	0.4263384	0.3622457	0.3913078	0.3930511	0.4029442	0.4452712	0.3503324	0.413767	0.3709992	0.3928187	0.3446708	0.500122	0.3784909	0.3243659	0.3384918	0.3628016	0.3722777	0.3618523	0.4103721
