region1,region2,statistic,pvalue,genotype1,genotype2,corrected_pvalue,significant
L-MB-MB,L-VS-VS,0.2541050496156905,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-MB-MB,L-WM-FB,0.5409565946927657,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-MB-MB,L-WM-HB,0.3671851656007415,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-MB-MB,L-WM-MB,0.6236998118085032,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-MB-MB,R-FB-DI,0.6190414338089835,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-MB-MB,R-FB-IS,0.1466757814859534,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-MB-MB,R-FB-PA,0.34036222536588767,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-MB-MB,R-FB-SP,0.4945087777163656,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-MB-MB,R-HB-BS,0.9342291514142341,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-MB-MB,R-HB-ME,0.3297315447315556,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-MB-MB,R-HB-PM,0.15962886404191381,0.002997002997002997,APOE22,APOE33,0.004861804861804862,True
L-MB-MB,R-HB-PO,0.4992893347771278,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-MB-MB,R-HB-PP,0.5011586339341866,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-MB-MB,R-MB-DI,0.528026740360972,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-MB-MB,R-MB-MB,0.4203840019168289,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-MB-MB,R-VS-VS,0.25134122428082667,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-MB-MB,R-WM-FB,0.6028413311826265,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-MB-MB,R-WM-HB,0.4553575230334273,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-MB-MB,R-WM-MB,0.5978445966553351,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-VS-VS,L-VS-VS,,,APOE22,APOE33,,
L-VS-VS,L-WM-FB,0.2263786556937571,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-VS-VS,L-WM-HB,0.2004787763865893,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-VS-VS,L-WM-MB,0.30110207555346563,0.060939060939060936,APOE22,APOE33,0.07611589930981566,False
L-VS-VS,R-FB-DI,0.24612163355287758,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-VS-VS,R-FB-IS,0.059739509394234565,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-VS-VS,R-FB-PA,0.1358021680252846,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-VS-VS,R-FB-SP,0.28560688439986054,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-VS-VS,R-HB-BS,,,APOE22,APOE33,,
L-VS-VS,R-HB-ME,0.33490165484984163,0.061938061938061936,APOE22,APOE33,0.07707065661611116,False
L-VS-VS,R-HB-PM,0.02736150025477494,0.24375624375624375,APOE22,APOE33,0.27516813083823394,False
L-VS-VS,R-HB-PO,0.113873582893824,0.03596403596403597,APOE22,APOE33,0.04651254257553471,True
L-VS-VS,R-HB-PP,0.19141412296325674,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-VS-VS,R-MB-DI,0.12340024720258358,0.18181818181818182,APOE22,APOE33,0.20956937799043063,False
L-VS-VS,R-MB-MB,0.2507672942492573,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-VS-VS,R-VS-VS,0.02844978909391602,0.24875124875124874,APOE22,APOE33,0.28032516368708477,False
L-VS-VS,R-WM-FB,0.24841593357592043,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-VS-VS,R-WM-HB,0.1549249573273977,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-VS-VS,R-WM-MB,0.1859723415729989,0.07092907092907093,APOE22,APOE33,0.08694104403059627,False
L-WM-FB,L-WM-FB,0.33507384698742965,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-FB,L-WM-HB,0.29458552656657766,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-FB,L-WM-MB,0.4560795845322343,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-FB,R-FB-DI,0.4516809985993849,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-FB,R-FB-IS,0.009757318767186796,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-FB,R-FB-PA,0.15585508320433872,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-FB,R-FB-SP,0.3657302729389087,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-FB,R-HB-BS,0.5631926844028078,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-FB,R-HB-ME,0.5592341172628875,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-FB,R-HB-PM,0.21447454687949313,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-FB,R-HB-PO,0.3043314999407121,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-FB,R-HB-PP,0.49682834962323685,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-FB,R-MB-DI,0.3292069462304131,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-FB,R-MB-MB,0.5815192692563577,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-FB,R-VS-VS,0.26171873191705436,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-FB,R-WM-FB,0.3718114676093826,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-FB,R-WM-HB,0.29196116687428875,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-FB,R-WM-MB,0.4349630039433087,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-HB,L-WM-HB,0.2592438921868921,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-HB,L-WM-MB,0.4928614060475774,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-HB,R-FB-DI,0.4006379584728044,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-HB,R-FB-IS,0.033176100291373294,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-HB,R-FB-PA,0.16887099140979303,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-HB,R-FB-SP,0.39039064567211224,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-HB,R-HB-BS,0.36523577643124294,0.001998001998001998,APOE22,APOE33,0.003327471008079373,True
L-WM-HB,R-HB-ME,0.3590534798580805,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-HB,R-HB-PM,0.1330270666922308,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-HB,R-HB-PO,0.2826686685646713,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-HB,R-HB-PP,0.3529997284580559,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-HB,R-MB-DI,0.18141112590857225,0.001998001998001998,APOE22,APOE33,0.003327471008079373,True
L-WM-HB,R-MB-MB,0.39364355814272517,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-HB,R-VS-VS,0.2688726971485648,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-HB,R-WM-FB,0.36524094347584024,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-HB,R-WM-HB,0.23136151794111573,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-HB,R-WM-MB,0.48419732953374267,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-MB,L-WM-MB,,,APOE22,APOE33,,
L-WM-MB,R-FB-DI,0.5467395786825234,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-MB,R-FB-IS,-0.0012614985614342656,0.4085914085914086,APOE22,APOE33,0.4375624375624375,False
L-WM-MB,R-FB-PA,0.1355793958054641,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-MB,R-FB-SP,0.5258805537384914,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-MB,R-HB-BS,,,APOE22,APOE33,,
L-WM-MB,R-HB-ME,0.7660770000773984,0.026973026973026972,APOE22,APOE33,0.03609221735494648,True
L-WM-MB,R-HB-PM,0.25601867680376117,0.03296703296703297,APOE22,APOE33,0.04306031940226771,True
L-WM-MB,R-HB-PO,0.28528570829275146,0.011988011988011988,APOE22,APOE33,0.017196777022104533,True
L-WM-MB,R-HB-PP,0.7461087478575995,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-MB,R-MB-DI,0.38943176687622555,0.15184815184815184,APOE22,APOE33,0.17673026707570552,False
L-WM-MB,R-MB-MB,0.8202364095678001,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-MB,R-VS-VS,0.33675915746186774,0.04895104895104895,APOE22,APOE33,0.06184776761699839,False
L-WM-MB,R-WM-FB,0.5005019586769375,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-MB,R-WM-HB,0.5790671934632536,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
L-WM-MB,R-WM-MB,0.6223501588298455,0.04495504495504495,APOE22,APOE33,0.057073361421187505,False
R-FB-DI,R-FB-DI,0.529865371189409,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-DI,R-FB-IS,0.038922291326551395,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-DI,R-FB-PA,0.251724668659584,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-DI,R-FB-SP,0.34965972860898886,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-DI,R-HB-BS,0.8984245166109476,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-DI,R-HB-ME,0.769734826717835,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-DI,R-HB-PM,0.3654018743508466,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-DI,R-HB-PO,0.3431992052846526,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-DI,R-HB-PP,0.645797279007966,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-DI,R-MB-DI,0.4638400426092379,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-DI,R-MB-MB,0.6140157662181502,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-DI,R-VS-VS,0.24746861133042,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-DI,R-WM-FB,0.5349919950360983,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-DI,R-WM-HB,0.3245857338114906,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-DI,R-WM-MB,0.46925305568893216,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-IS,R-FB-IS,0.0008065823002895326,0.12687312687312688,APOE22,APOE33,0.14924913940133278,False
R-FB-IS,R-FB-PA,0.0007184354733297859,0.15384615384615385,APOE22,APOE33,0.17889720898570458,False
R-FB-IS,R-FB-SP,0.09930558300718297,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-IS,R-HB-BS,0.027035543867868505,0.07692307692307693,APOE22,APOE33,0.09385043925433899,False
R-FB-IS,R-HB-ME,0.31222966394665397,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-IS,R-HB-PM,0.055682291638354454,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-IS,R-HB-PO,0.01699071656722452,0.005994005994005994,APOE22,APOE33,0.0091476467783088,True
R-FB-IS,R-HB-PP,0.1047200154099243,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-IS,R-MB-DI,0.03697926495992739,0.005994005994005994,APOE22,APOE33,0.0091476467783088,True
R-FB-IS,R-MB-MB,0.17880006404265317,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-IS,R-VS-VS,0.2101593568772529,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-IS,R-WM-FB,0.01660060749171852,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-IS,R-WM-HB,0.0032678247820246446,0.028971028971028972,APOE22,APOE33,0.038413654962595425,True
R-FB-IS,R-WM-MB,0.05592028940672006,0.002997002997002997,APOE22,APOE33,0.004861804861804862,True
R-FB-PA,R-FB-PA,0.02439915603269919,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-PA,R-FB-SP,0.24715173114085032,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-PA,R-HB-BS,0.48774742517168507,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-PA,R-HB-ME,0.7614920825699717,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-PA,R-HB-PM,0.25547219641656377,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-PA,R-HB-PO,0.17253307431595055,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-PA,R-HB-PP,0.44921483510734156,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-PA,R-MB-DI,0.21169864242773234,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-PA,R-MB-MB,0.3320107018301835,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-PA,R-VS-VS,0.20783923988131245,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-PA,R-WM-FB,0.18099738848391514,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-PA,R-WM-HB,0.12092026804515837,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-PA,R-WM-MB,0.20614745549170435,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-SP,R-FB-SP,0.39155557658038553,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-SP,R-HB-BS,0.6721549899329022,0.001998001998001998,APOE22,APOE33,0.003327471008079373,True
R-FB-SP,R-HB-ME,0.6061722527560844,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-SP,R-HB-PM,0.17813354964443326,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-SP,R-HB-PO,0.2622250681644213,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-SP,R-HB-PP,0.3765576609356441,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-SP,R-MB-DI,0.10297292971477016,0.03796203796203796,APOE22,APOE33,0.04890403713933126,True
R-FB-SP,R-MB-MB,0.5594631678347863,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-SP,R-VS-VS,0.3347503516879219,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-SP,R-WM-FB,0.4774666019186291,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-SP,R-WM-HB,0.23882484161968942,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-FB-SP,R-WM-MB,0.35688462242017327,0.001998001998001998,APOE22,APOE33,0.003327471008079373,True
R-HB-BS,R-HB-BS,,,APOE22,APOE33,,
R-HB-BS,R-HB-ME,,,APOE22,APOE33,,
R-HB-BS,R-HB-PM,-0.1228909256317658,0.6343656343656343,APOE22,APOE33,0.6527458446017569,False
R-HB-BS,R-HB-PO,0.7198732418272823,0.008991008991008992,APOE22,APOE33,0.013244602930701588,True
R-HB-BS,R-HB-PP,0.6621524265760635,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-HB-BS,R-MB-DI,,,APOE22,APOE33,,
R-HB-BS,R-MB-MB,0.9524517692726849,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-HB-BS,R-VS-VS,,,APOE22,APOE33,,
R-HB-BS,R-WM-FB,0.6944899032157824,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-HB-BS,R-WM-HB,0.34009694712726646,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-HB-BS,R-WM-MB,,,APOE22,APOE33,,
R-HB-ME,R-HB-ME,,,APOE22,APOE33,,
R-HB-ME,R-HB-PM,-0.03162098677750639,0.48951048951048953,APOE22,APOE33,0.5153980634749866,False
R-HB-ME,R-HB-PO,0.5428020972287804,0.001998001998001998,APOE22,APOE33,0.003327471008079373,True
R-HB-ME,R-HB-PP,0.4141726964551013,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-HB-ME,R-MB-DI,0.9507734469422086,0.023976023976023976,APOE22,APOE33,0.03237872097070453,True
R-HB-ME,R-MB-MB,0.4160738422609889,0.001998001998001998,APOE22,APOE33,0.003327471008079373,True
R-HB-ME,R-VS-VS,0.43661477080284944,0.03396603396603397,APOE22,APOE33,0.0442332692084922,True
R-HB-ME,R-WM-FB,0.6699429507029968,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-HB-ME,R-WM-HB,0.29514473295366844,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-HB-ME,R-WM-MB,0.921910185218417,0.03396603396603397,APOE22,APOE33,0.0442332692084922,True
R-HB-PM,R-HB-PM,-0.06741061535256844,0.6313686313686314,APOE22,APOE33,0.6506810836222601,False
R-HB-PM,R-HB-PO,0.14375202585809574,0.008991008991008992,APOE22,APOE33,0.013244602930701588,True
R-HB-PM,R-HB-PP,0.1836009485894592,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-HB-PM,R-MB-DI,0.6931761522992679,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-HB-PM,R-MB-MB,0.23239060926196742,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-HB-PM,R-VS-VS,0.1673854272979109,0.022977022977022976,APOE22,APOE33,0.0312544598258884,True
R-HB-PM,R-WM-FB,0.2660296208264118,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-HB-PM,R-WM-HB,0.08749044073454362,0.001998001998001998,APOE22,APOE33,0.003327471008079373,True
R-HB-PM,R-WM-MB,0.23992985877903056,0.03996003996003996,APOE22,APOE33,0.051326972148086514,False
R-HB-PO,R-HB-PO,0.20184348657468315,0.02197802197802198,APOE22,APOE33,0.03001987617372233,True
R-HB-PO,R-HB-PP,0.4746626162044024,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-HB-PO,R-MB-DI,0.31364289864457917,0.004995004995004995,APOE22,APOE33,0.007703564041592211,True
R-HB-PO,R-MB-MB,0.45801668305250387,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-HB-PO,R-VS-VS,0.1414235848067688,0.029970029970029972,APOE22,APOE33,0.03961832935675994,True
R-HB-PO,R-WM-FB,0.29712291161355436,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-HB-PO,R-WM-HB,0.24492065350655814,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-HB-PO,R-WM-MB,0.2677600975781895,0.013986013986013986,APOE22,APOE33,0.019782155411864778,True
R-HB-PP,R-HB-PP,0.5102738497821194,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-HB-PP,R-MB-DI,0.5838950264597157,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-HB-PP,R-MB-MB,0.4937670241625654,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-HB-PP,R-VS-VS,0.21481954626432864,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-HB-PP,R-WM-FB,0.5725251757900536,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-HB-PP,R-WM-HB,0.37788297709040786,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-HB-PP,R-WM-MB,0.6766207082936442,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-MB-DI,R-MB-DI,,,APOE22,APOE33,,
R-MB-DI,R-MB-MB,0.4220176469969599,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-MB-DI,R-VS-VS,0.10303725682056583,0.17282717282717283,APOE22,APOE33,0.19973166675013643,False
R-MB-DI,R-WM-FB,0.4017437098430608,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-MB-DI,R-WM-HB,0.2504716217389341,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-MB-DI,R-WM-MB,0.45943100054019476,0.08591408591408592,APOE22,APOE33,0.1041430893829418,False
R-MB-MB,R-MB-MB,0.4947808639682738,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-MB-MB,R-VS-VS,0.2476620879937698,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-MB-MB,R-WM-FB,0.6417082474768911,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-MB-MB,R-WM-HB,0.4060424608254454,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-MB-MB,R-WM-MB,0.7035902711803669,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-VS-VS,R-VS-VS,,,APOE22,APOE33,,
R-VS-VS,R-WM-FB,0.2891551384995796,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-VS-VS,R-WM-HB,0.1740550501566961,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-VS-VS,R-WM-MB,0.1735566147778377,0.0989010989010989,APOE22,APOE33,0.11835705278328229,False
R-WM-FB,R-WM-FB,0.45827796179503577,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-WM-FB,R-WM-HB,0.3211127806307071,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-WM-FB,R-WM-MB,0.5228199440703001,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-WM-HB,R-WM-HB,0.24419794814053616,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-WM-HB,R-WM-MB,0.48653106601578344,0.000999000999000999,APOE22,APOE33,0.0017619963928688762,True
R-WM-MB,R-WM-MB,,,APOE22,APOE33,,
L-FB-DI,L-FB-DI,0.011557974064567336,0.01998001998001998,APOE22,APOE44,0.027519650161159596,True
L-FB-DI,L-FB-IS,0.03566364025925656,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-DI,L-FB-PA,0.07112914099627493,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-DI,L-FB-SP,0.1336860048748014,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-DI,L-HB-BS,0.30927964766534016,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-DI,L-HB-ME,0.10156596418849526,0.001998001998001998,APOE22,APOE44,0.003327471008079373,True
L-FB-DI,L-HB-PM,0.14898857068834678,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-DI,L-HB-PO,0.04833857493929781,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-DI,L-HB-PP,0.13106721862924897,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-DI,L-MB-DI,0.0030312743025023596,0.2727272727272727,APOE22,APOE44,0.3044720784737777,False
L-FB-DI,L-MB-MB,0.3162842843187774,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-DI,L-VS-VS,0.032032882110623835,0.024975024975024976,APOE22,APOE44,0.03358974699814004,True
L-FB-DI,L-WM-FB,0.03495067991129524,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-DI,L-WM-HB,0.017030256323605487,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-DI,L-WM-MB,0.13817074423573314,0.001998001998001998,APOE22,APOE44,0.003327471008079373,True
L-FB-DI,R-FB-DI,0.003593375378130311,0.03496503496503497,APOE22,APOE44,0.04535444811851525,True
L-FB-DI,R-FB-IS,0.06541279276402538,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-DI,R-FB-PA,0.0026867746643667416,0.06693306693306693,APOE22,APOE44,0.08235023403562729,False
L-FB-DI,R-FB-SP,0.07313306596426197,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-DI,R-HB-BS,-0.00840170533904434,0.43756243756243757,APOE22,APOE44,0.4655522615036785,False
L-FB-DI,R-HB-ME,0.10714683938283064,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-DI,R-HB-PM,0.031803551928401605,0.008991008991008992,APOE22,APOE44,0.013244602930701588,True
L-FB-DI,R-HB-PO,0.029102249177429765,0.005994005994005994,APOE22,APOE44,0.0091476467783088,True
L-FB-DI,R-HB-PP,0.061223987035126964,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-DI,R-MB-DI,-0.0006203917849221982,0.35664335664335667,APOE22,APOE44,0.38825962769624744,False
L-FB-DI,R-MB-MB,0.1008743411408157,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-DI,R-VS-VS,0.1361938994680525,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-DI,R-WM-FB,0.048885233791688534,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-DI,R-WM-HB,0.007806371323187194,0.007992007992007992,APOE22,APOE44,0.011906460886052723,True
L-FB-DI,R-WM-MB,0.09605423849757244,0.003996003996003996,APOE22,APOE44,0.006280800539173745,True
L-FB-IS,L-FB-IS,0.08270629519679959,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-IS,L-FB-PA,0.09363151402516731,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-IS,L-FB-SP,0.3241966502793796,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-IS,L-HB-BS,0.24799809399442235,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-IS,L-HB-ME,0.2119175190337324,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-IS,L-HB-PM,0.28259855252404203,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-IS,L-HB-PO,0.05138332605475318,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-IS,L-HB-PP,0.2513299683419235,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-IS,L-MB-DI,0.15619801714028575,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-IS,L-MB-MB,0.3985169020367842,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-IS,L-VS-VS,0.12058367548319514,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-IS,L-WM-FB,0.11892616296930515,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-IS,L-WM-HB,0.03402505114097913,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-IS,L-WM-MB,0.09146853583625789,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-IS,R-FB-DI,0.03371033037630498,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-IS,R-FB-IS,0.09508355047071033,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
L-FB-IS,R-FB-PA,0.007695339430690846,0.000999000999000999,APOE22,APOE44,0.0017619963928688762,True
