region1,region2,statistic,pvalue,hierarchy_level,corrected_pvalue,significant
L-MB,L-MB,32.415238095237996,9.143668717426053e-08,2,1.4791228807600969e-07,True
L-MB,L-VS,6.5925925925926485,0.03702002500851633,2,0.04627503126064541,True
L-MB,L-WM,130.00727481997424,5.878668477370488e-29,2,1.3471948593974038e-28,True
L-MB,R-FB,140.97683780259874,2.43931919399121e-31,2,6.098297984978025e-31,True
L-MB,R-HB,181.07160399729,4.795134323168322e-40,2,1.6483274235891105e-39,True
L-MB,R-MB,24.479532163742785,4.834339328794474e-06,2,7.596818945248459e-06,True
L-MB,R-VS,2.8924999999999184,0.23545157806008432,2,0.2490353229481661,False
L-MB,R-WM,140.01276321348354,3.950160757055597e-31,2,9.446036592959037e-31,True
L-VS,L-VS,1.1428571428571388,0.5647181220077604,2,0.586028239819374,False
L-VS,L-WM,9.041294167731253,0.010881979836246993,2,0.014250211690323443,True
L-VS,R-FB,5.810409287681786,0.05473758774503421,2,0.0669014961328196,False
L-VS,R-HB,23.5288409703507,7.776373300745184e-06,2,1.188057032058292e-05,True
L-VS,R-MB,3.6220930232557453,0.16348296043024516,2,0.17983125647326967,False
L-VS,R-VS,0.8666666666666611,0.6483443410015115,2,0.6603507176867247,False
L-VS,R-WM,12.030338119499959,0.0024414355811706212,2,0.003443050178573953,True
L-WM,L-WM,109.84837731351705,1.4019352101507113e-24,2,3.084257462331565e-24,True
L-WM,R-FB,242.96471015867647,1.741339856450152e-53,2,1.0641521344973151e-52,True
L-WM,R-HB,303.0249862100519,1.5811035183421184e-66,2,2.174017337720413e-65,True
L-WM,R-MB,74.08935984456168,8.160183517541673e-17,2,1.4960336448826402e-16,True
L-WM,R-VS,3.8634615384617073,0.14489719772262885,2,0.1660280390571789,False
L-WM,R-WM,178.62999070307936,1.6255127024645792e-39,2,5.259011684444227e-39,True
R-FB,R-FB,194.9104384714868,4.73953847584187e-43,2,2.005189355163868e-42,True
R-FB,R-HB,309.08786791544594,7.628203503520324e-68,2,1.3985039756453927e-66,True
R-FB,R-MB,91.09218181900371,1.6579981656991665e-20,2,3.3774036708686725e-20,True
R-FB,R-VS,14.121828261811384,0.000857993417080845,2,0.0012418325773538546,True
R-FB,R-WM,196.79256431923147,1.8494288082668293e-43,2,8.476548704556301e-43,True
R-HB,R-HB,163.33144497607626,3.412144092205404e-36,2,9.8772592142788e-36,True
R-HB,R-MB,80.62808979153888,3.1033642907972102e-18,2,6.0958941426373776e-18,True
R-HB,R-VS,10.53030303030324,0.00516860984628533,2,0.0069335010133095894,True
R-HB,R-WM,297.75424561599607,2.20539854062661e-65,2,2.425938394689271e-64,True
R-MB,R-MB,2.9130434782607724,0.23304545953877184,2,0.2490353229481661,False
R-MB,R-VS,3.6220930232557453,0.16348296043024516,2,0.17983125647326967,False
R-MB,R-WM,61.25965073529405,4.984663677662042e-14,2,8.567390695981635e-14,True
R-VS,R-VS,0.7999999999999972,0.6703200460356403,2,0.6703200460356403,False
R-VS,R-WM,4.054423344140886,0.1317022386770224,2,0.15411964100502623,False
R-WM,R-WM,71.5594754031086,2.8910616463644313e-16,2,5.129302920969152e-16,True
L-FB-DI,L-FB-DI,30.857983060099453,1.991930205021157e-07,3,1.293268118185378e-06,True
L-FB-DI,L-FB-IS,30.146003450256178,2.843665604761491e-07,3,1.7927457073496356e-06,True
L-FB-DI,L-FB-PA,8.194736405148417,0.016616348770743996,3,0.03784351683389339,True
L-FB-DI,L-FB-SP,17.238382796966214,0.00018060623414838597,3,0.0006492868748309744,True
L-FB-DI,L-HB-BS,0.5254237288135593,0.7689634311281316,3,0.7964264108112791,False
L-FB-DI,L-HB-ME,4.765146358066858,0.09231273444239466,3,0.15096255444526946,False
L-FB-DI,L-HB-PM,26.03527069308803,2.2208171448418537e-06,3,1.1233203000072167e-05,True
L-FB-DI,L-HB-PO,28.018785642401998,8.237548847932462e-07,3,4.615952010134338e-06,True
